Voltage,SOP21n8-1_Fwd_Exp,SOP21n8-1_Rev_Exp,SOP21n8-1_Fwd_Fit,SOP21n8-1_Rev_Fit,SOP21n8-1_Fwd_Slope_Exp,SOP21n8-1_Rev_Slope_Exp,SOP21n8-1_Fwd_Slope_Fit,SOP21n8-1_Rev_Slope_Fit
0.05067723481057014,0.07419507973612055,0.07173007355413324,0.028002635,0.02788833,1.0766881144762006,1.0056447314832335,0.8879199,1.0141892
0.053218746614619034,0.07820897489079136,0.07534821508369877,0.029246153,0.029307298,1.0747236932465931,1.0055092222851698,0.934752,1.1028059
0.055887717666874046,0.08242417072719713,0.07914780987211877,0.03068521,0.031066734,1.0709019462253835,1.0052447431457274,1.0940553,1.0999604
0.05869054017056137,0.08685076266709295,0.08313795797390454,0.032551415,0.03263833,1.0672879124161092,1.004993023854702,1.0687487,0.9525942
0.061633926904013835,0.09149935242729218,0.08732821582000648,0.03406863,0.034102336,1.0638690914315667,1.004753442901329,1.2856324,1.2272725
0.06472492729781917,0.0963810734108482,0.0917286191055288,0.03691592,0.03680368,1.0606338546629601,1.0045254096007739,1.3562605,1.3071482
0.06797094431825264,0.1015076173716278,0.09634970682528543,0.03890455,0.038756315,1.0575713728563976,1.0043083625135836,0.9794793,1.0296733
0.07137975219742994,0.10689126241613855,0.10120254651476195,0.04062983,0.040705767,1.0546715508216842,1.004101767950953,0.9257578,1.086591
0.07495951505264427,0.11254490240967484,0.1062987607569358,0.042593993,0.04310487,1.0519249684615666,1.00390511856072,1.1803137,1.2768136
0.07871880643948095,0.11848207785720988,0.11165055501843912,0.045604993,0.046123788,1.0493228274136257,1.0037179319893248,1.2424446,1.2770474
0.08266662988553945,0.12471700833299416,0.11727074688173132,0.04810127,0.048843335,1.0468569026865318,1.0035397496153173,1.1037315,1.134953
0.08681244045394122,0.1312646265365297,0.12317279674329375,0.050807152,0.051542368,1.0445194987489224,1.0033701353502593,1.1261245,1.0644807
0.09116616738826805,0.138140614056483,0.12937084005136762,0.05370574,0.054206256,1.0423034095959878,1.0032086745030746,1.498472,1.3179257
0.09573823789316571,0.1453614389281935,0.13587972116044528,0.0588322,0.058638223,1.0460608765087223,1.005102677103089,1.5678139,1.4718792
0.10053960210756775,0.153032119629012,0.14274363247149038,0.062612094,0.062605046,1.0956705137945946,1.0230583247713945,1.2288511,1.2880392
0.10558175933035029,0.16181508523240076,0.15018901544381746,0.0663507,0.066516116,1.136644960246933,1.0380744017234527,1.3461263,1.3287714
0.11087678556122833,0.17103852496266336,0.15800779149452712,0.07142879,0.071299545,1.1292748886690838,1.0361902620078247,1.1868814,1.1867646
0.11643736242285462,0.180724529018624,0.16621868664369133,0.07452329,0.07470824,1.1223451639028141,1.034402453032829,1.1215835,1.2402911
0.12227680753338936,0.19089629544370984,0.17484136603920236,0.07971581,0.0805014,1.1158250458944359,1.0327057524023076,1.4013485,1.4570675
0.12840910640228315,0.20157818568541697,0.18389648105493095,0.085477985,0.08615866,1.1096863990102612,1.0310952493608632,1.3989317,1.4364189
0.13484894592566424,0.21279578294113805,0.19340571875090284,0.09141215,0.0926523,1.1039034240773944,1.0295663234964323,1.4264113,1.1094711
0.14161174956155131,0.22457595343008796,0.20339185381395006,0.09828374,0.096040696,1.0984524230034083,1.0281146251475182,1.503159,1.0706587
0.14871371426913693,0.23694691073807578,0.21387880310323573,0.10589937,0.10288756,1.1455663468308472,1.0473851132798124,1.4847713,1.3068169
0.1561718493006113,0.2512197568032128,0.22534662125006508,0.11365527,0.10914393,1.2005614455745288,1.0699361480728022,1.4919723,1.4121648
0.1640040169384332,0.2664888678514608,0.2374891309616303,0.12254832,0.11813669,1.1999293571926533,1.0706590808681398,1.4640836,1.390113
0.1722289752756139,0.2825237394253475,0.2502405991508645,0.13116509,0.12505014,1.1885789739073154,1.0670582023895463,1.5211865,1.2538458
0.18086642314147336,0.299362775147767,0.263631565667958,0.1422208,0.13356037,1.1779686703275285,1.0636517494360405,1.5977296,1.4919041
0.18993704728046604,0.31704630462003897,0.2776941019658028,0.15336536,0.14470892,1.1680398577632207,1.0604281478752036,1.6097251,1.664684
0.19946257189706987,0.33561668001156875,0.2924618879113333,0.16648762,0.15719274,1.2199181781328754,1.0842402870003731,0.8062134,1.6714272
0.20946581068539888,0.35725099308197944,0.30878103915316507,0.16595644,0.17042634,1.2716941766988121,1.1082459046783537,0.95503885,1.6752568
0.21997072146815086,0.38009744072418583,0.32596695064345815,0.18279926,0.18519816,1.258821909672804,1.1040615714478843,1.825175,1.6645575
0.23100246357575005,0.40408965957076637,0.344014752035187,0.19841312,0.20057933,1.243448767795174,1.0986015317624087,1.8282372,1.7331588
0.24258745810310908,0.42928511114367524,0.36296766793140023,0.21861544,0.219433,1.2552066383977056,1.1050537658014488,1.696802,1.546415
0.2547534511883252,0.45690758549925914,0.38330605524132616,0.23425579,0.23335342,1.306113056328396,1.1291050750447642,1.5672195,1.4540747
0.2675295804648633,0.4878206227055407,0.405376733400868,0.25485498,0.25299105,1.3272349598447066,1.1401459696149505,1.7706447,1.6904193
0.2809464448463801,0.5202839782994071,0.4285542771831203,0.27857932,0.2753359,1.3068063160046757,1.1325650196612784,1.7835282,1.7772734
0.2950361778113231,0.5543754022310438,0.4528941969578994,0.30345845,0.30105472,1.3328786626292395,1.1454171525086574,1.4454631,1.4199702
0.3098325243628233,0.5927784590832065,0.4793911710502128,0.3209121,0.31638545,1.3791510292806688,1.1674786864934958,1.5837656,1.5209136
0.32537092184819955,0.6344868846074627,0.5077134224937153,0.35433558,0.34937313,1.376854761569421,1.168209102343777,2.0766625,2.0102246
0.34168858483163805,0.6782870275704149,0.5374560619404298,0.3932343,0.38517493,1.387529872791641,1.1737929037703134,2.0524182,1.9099249
0.3588245942233194,0.7267708102731055,0.5695199086086341,0.4331613,0.4211802,1.4295859610225117,1.192910468546132,1.807158,1.6455166
0.37681999087845436,0.7801459665450852,0.6040123152164142,0.46931225,0.45247874,1.4330976691660255,1.1959071218269708,1.8675941,1.6738726
0.39571787389040264,0.8361979379632591,0.6402345490113208,0.52003056,0.49615037,1.4568522654742406,1.209270260989077,2.0297043,2.0960834
0.4155635038132851,0.8996987896334097,0.6798983219859047,0.5724418,0.5555063,1.4926444027789563,1.2283843844824527,2.0304437,2.106549
0.4364044110613083,0.9677243096395686,0.7220207827447591,0.6343512,0.609746,1.4981034858332527,1.2320161845587343,1.7252852,1.5838144
0.4582905097444192,1.0417697071494145,0.7670239514622913,0.6777382,0.64864427,1.5298180723935677,1.2453403806751124,1.6969281,1.5434142
0.48127421721292707,1.1240204668001277,0.8156070655186172,0.7489539,0.70916843,1.548230887700957,1.2533091816967252,2.1517632,1.90322
0.505410579597402,1.212207318143575,0.8671194107038472,0.83660287,0.7814479,1.5754193087719226,1.2639807160869365,2.24617,2.104424
0.5307574036445197,1.3113994526354453,0.9230060316025448,0.9330933,0.87135416,1.6041933792406406,1.2754084725804566,1.905403,1.8665416
0.5573753951646003,1.4182757526264058,0.9823996227902756,1.0081046,0.9380684,1.6281788194779456,1.2850297833585163,1.9235079,1.8355157
0.5853283044224232,1.53793591471545,1.046701284159225,1.1263694,1.0428227,1.6611833791494859,1.2996875934004537,2.2052615,2.0811944
0.6146830788195304,1.6686556646331858,1.1156537067252812,1.250941,1.1499858,1.671336111708385,1.3072762946107095,2.1978552,2.084916
0.6455100232336937,1.8112392223625708,1.1895604834953606,1.3966812,1.2788707,1.711378671367961,1.3218603383170844,1.4153695,1.5928178
0.6778829683995597,1.972905347446909,1.269734900154621,1.4367955,1.3439798,1.7494769419387337,1.3347510366152877,1.6443665,1.6568583
