Voltage,SOP21n1-2_Fwd_Exp,SOP21n1-2_Rev_Exp,SOP21n1-2_Fwd_Fit,SOP21n1-2_Rev_Fit,SOP21n1-2_Fwd_Slope_Exp,SOP21n1-2_Rev_Slope_Exp,SOP21n1-2_Fwd_Slope_Fit,SOP21n1-2_Rev_Slope_Fit
0.05067723481057014,0.025645542204392763,0.027530053208519655,0.033779494,0.03361993,1.143295044551819,1.2686667464555146,0.8758367,0.9944469
0.053218746614619034,0.027121199023743204,0.02929330792754044,0.035258695,0.035296407,1.1394096199587196,1.2606305667356352,0.91884893,1.0841646
0.055887717666874046,0.028670861444210674,0.031144991557465442,0.036957912,0.03738329,1.1318731138887586,1.2451290461554692,1.0889881,1.0957118
0.05869054017056137,0.030298240917485588,0.03308953889276842,0.039224006,0.03929181,1.1247887044985916,1.2307184961829805,1.0713408,0.9599221
0.061633926904013835,0.03200723502811109,0.03513160713710831,0.041043382,0.04106554,1.1181246424313969,1.2173031667253014,1.2670691,1.2160662
0.06472492729781917,0.0338019368282236,0.0372760870573627,0.044402435,0.044257723,1.111851888094911,1.2047978660788203,1.3373952,1.2902415
0.06797094431825264,0.035686644640439635,0.03952811469704663,0.04678289,0.04659263,1.1059438307151055,1.1931265436714682,0.97049487,1.0259119
0.07137975219742994,0.03766587235236678,0.04189308367717063,0.048826564,0.0489321,1.1003760418031021,1.1822210956170487,0.91422033,1.0804032
0.07495951505264427,0.03974436022739409,0.04437665811399843,0.05116165,0.05178907,1.0951260582048121,1.1720203532371016,1.1734438,1.264399
0.07871880643948095,0.04192708625765423,0.046984786184642816,0.054768592,0.05537774,1.0901731906623873,1.1624692226467062,1.2350779,1.2599751
0.08266662988553945,0.044219278086347284,0.049723714372988795,0.057735067,0.058585674,1.085498354444784,1.1535179497043089,1.1052614,1.131211
0.08681244045394122,0.04662642552798061,0.05260000243006367,0.061025176,0.06186081,1.0810839191257706,1.145121489504465,1.1290283,1.0720035
0.09116616738826805,0.049154293716510755,0.05562053908468389,0.064480335,0.06506618,1.0769135750214929,1.1372389634527522,1.4607315,1.2783532
0.09573823789316571,0.05180893691287714,0.05879255854200584,0.07040366,0.070105165,1.0886248096809226,1.1540045728893098,1.5242364,1.4290911
0.10053960210756775,0.05468041302621346,0.062270791565761825,0.074853584,0.074833594,1.2218912046275214,1.357149184122349,1.223784,1.2917908
0.10558175933035029,0.0583901096126746,0.06714379785913646,0.07936158,0.07955284,1.3306589682190761,1.5203636677062704,1.3465648,1.3213753
