Jsc,Voc,FF,MPP
11.411924893,0.8265933612216505,72.09050834850412,6.800313047668739
5.49438452179,0.8079863379672563,74.618881394033,3.3126213896131382
2.58894680104,0.7885522652303412,76.28102544938851,1.557292287409538
1.37234209761,0.7720065279644356,77.17000840665912,0.8175831006890689
0.667570147925,0.7530806086605066,77.58559519365903,0.39004926958028896
0.314983759047,0.7331381414167116,77.40468421479603,0.17874801144587033
0.200261748479,0.7208272306358575,76.62241457335111,0.11060761347420582
0.093337867705,0.6996667882049799,73.9140467552024,0.04826986840955927
0.0481258794238,0.6800840849205625,68.9629654244841,0.022571333536592318
0.0217124439686,0.6528964425450506,56.991521398428425,0.008079105208208048
