Jsc,Voc,FF,MPP
11.3071220908,0.8293728905885557,64.70396992939602,6.0678221775009105
5.4468598861399995,0.8175269591713475,69.91021711202514,3.113070368404469
2.56692062255,0.8037286940790966,72.78093315610352,1.5015490795742692
1.36066911549,0.7904422049184104,74.02760205395641,0.796189287353669
0.6619002431950001,0.7732897784080918,74.73381494085868,0.382518075841649
0.312309756911,0.7533263003112318,74.6004647452884,0.1755133740903503
0.19855724286100002,0.7404056247769284,73.98102508991343,0.1087616500308303
0.0925436060657,0.7175608515745158,71.47930326985966,0.04746630937297583
0.047716517449599996,0.69612923935988,66.63698583552802,0.022134716290379268
0.021527759014200003,0.6659793381823119,54.91962376727434,0.007873849910646677
