trial_num,sclc_error,jvi_error,d_sclc,W_L,W_R_sclc,mu_e,E_d_sh,N_t_sh,N_t_d,W_R,G_frac,l1_k_dir,l1_C_n_bulk,l1_mu_p
0,0.0015424295905973483,0.12640960775023158,3.28e-07,4.362478392556494,4.200000043430672,-16.354444994345954,4.228569930482258,50.656872099270345,48.40830545410283,5.4,0.57,2e-17,1e-18,3e-07
357,0.025205607033148194,0.008658950662304796,3.2972954139772443e-07,4.3045187615145775,4.464800905673313,-15.50746263418572,4.292077999277057,53.2015916497504,48.43531660721095,5.269041038459818,0.5080564199882729,3.7448737034062905e-18,1.6414016796336493e-16,3.6709653759328944e-07
374,0.003821240891443836,0.019573657217874393,3.284956725270972e-07,4.272300156528921,4.219880432720212,-16.718522338299593,4.224862204216817,53.45315609298031,47.95176379854858,5.225362421991439,0.5080564199882729,2.9905707487379217e-18,1.6414016796336493e-16,1.3874734816339884e-08
383,0.003312064334612815,0.04683989685785587,3.306145321205486e-07,4.3045187615145775,4.306845892338881,-16.718522338299593,4.224862204216817,53.13158156893484,47.95176379854858,5.225362421991439,0.5080564199882729,1.2479670171737546e-16,2.7842042145584155e-17,3.6709653759328944e-07
393,0.007435421095738245,0.019164860860134744,3.284414519465256e-07,4.210504340468717,4.316680713996735,-16.751726778005146,4.296562528407931,51.17184254275414,46.62133797630531,5.259991408242239,0.5080564199882729,1.1969521485045076e-16,1.9400362657449683e-16,5.10557032289173e-07
