trial_num,sclc_error,jvi_error,d_sclc,W_L,W_R_sclc,mu_e,E_d_sh,N_t_sh,N_t_d,W_R,G_frac,l1_k_dir,l1_C_n_bulk,l1_mu_p
0,0.0015424295905973483,0.13395775176162159,3.28e-07,4.362478392556494,4.200000043430672,-16.354444994345954,4.228569930482258,50.656872099270345,48.40830545410283,5.4,0.57,2e-17,1e-18,3e-07
207,0.0025548558447008787,0.04799055056534876,3.2545104483393726e-07,4.278853203882577,4.351720865184129,-15.28948661230889,4.382066659764742,51.76899486165232,48.18966936955562,5.243587256210744,0.5019836635872374,9.742401106525117e-17,2.9609092686304084e-15,5.216745359679826e-08
359,0.004888796714342693,0.015571947684590663,3.2969762518510016e-07,4.375560331296998,4.355129620212119,-15.649227127825313,4.355842044868156,52.2479961236196,46.939348077758495,5.356027057906894,0.5019836635872374,1.099000515574465e-17,2.9609092686304084e-15,4.753373408959803e-08
381,0.0029836473568406255,0.022730985160995813,3.3114399659286634e-07,4.38843337450436,4.288975115034987,-15.959018859395377,4.331319307206571,51.22588748773189,48.17551054415603,5.356027057906894,0.5019836635872374,6.685816224499828e-18,3.507983644591241e-18,5.216745359679826e-08
384,0.01094889574141316,0.012767224796114118,3.317090727718251e-07,4.212518263285674,4.409005739618163,-15.959018859395377,4.261028024363931,54.57992769770512,46.13945573477512,5.271481383850393,0.5019836635872374,5.0001549546154544e-17,1.7553880687921534e-18,1.1296616855227457e-07
392,0.0120529817535943,0.006362822148219969,3.2545104483393726e-07,4.276990294871023,4.409005739618163,-16.08958727810675,4.261028024363931,52.527664145721424,47.320133293882,5.239397836274742,0.5019836635872374,1.246840165560895e-17,2.286759824254761e-18,1.1296616855227457e-07
393,0.005902884442686909,0.015114559434878277,3.273121222134936e-07,4.278853203882577,4.391648908282123,-16.08958727810675,4.234315478890364,51.76899486165232,48.18966936955562,5.384276584623008,0.5019836635872374,5.0001549546154544e-17,3.945932077553314e-17,1.1617826102574175e-07
