Jsc,Voc,FF,MPP
11.171308641100001,0.8377784417621139,69.94343152085982,6.546062791957138
5.37591826437,0.8196150854699079,71.73744683227845,3.1608836946659387
2.53251607127,0.8000028101068952,73.11092862058825,1.4812420167791382
1.34231592087,0.7829178312481726,74.01101579342149,0.7777988390312689
0.652929411691,0.763121068305808,74.58138918278169,0.371612354835029
0.30806755692599996,0.7421152808124315,74.55769286036875,0.1704550212948303
0.195873151405,0.7292901857180101,73.85688080361199,0.10550334811948583
0.0912920408289,0.7069224823467977,71.31938441066558,0.046026960434519266
0.047071226517,0.686208858846504,66.48879177366814,0.021476340266032318
0.0212365857951,0.657152044845687,54.69903155434742,0.007633614029054045
