Voltage,SOP21n3-3_Fwd_Exp,SOP21n3-3_Rev_Exp,SOP21n3-3_Fwd_Fit,SOP21n3-3_Rev_Fit,SOP21n3-3_Fwd_Slope_Exp,SOP21n3-3_Rev_Slope_Exp,SOP21n3-3_Fwd_Slope_Fit,SOP21n3-3_Rev_Slope_Fit
0.05067723481057014,0.026754790511195805,0.026870707569686007,0.021388497,0.021442967,1.1044500141323426,1.1055588362055522,0.9271318,1.0059454
0.053218746614619034,0.028240542215940228,0.02836443538530328,0.022381201,0.022524903,1.1017090676040695,1.1027861566845303,0.9727653,1.1120046
0.055887717666874046,0.029800805789961034,0.02993307507978721,0.023524811,0.023908312,1.0963832491713603,1.0973989469655123,1.1309383,1.1296422
0.05869054017056137,0.03143931807478117,0.03158038355552439,0.025000703,0.02515803,1.0913594579346153,1.0923177520510947,1.1197906,0.980902
0.061633926904013835,0.03316000331810062,0.033310306127149865,0.026249507,0.02631726,1.0866182308822303,1.0875228005873367,1.2795421,1.2132598
0.06472492729781917,0.034966982572395534,0.03512698597060186,0.028335912,0.02832986,1.0821415944592871,1.0829958394518684,1.3441676,1.3089607
0.06797094431825264,0.03686458356486594,0.03703477404605527,0.029940078,0.029914105,1.0779129271354506,1.0787199931407727,1.0252395,1.0784056
0.07137975219742994,0.038857351062370926,0.0390382395184999,0.03132661,0.03148331,1.0739168369975616,1.07467963858479,0.9711088,1.1225774
0.07495951505264427,0.040950057756175114,0.04114218070092071,0.0329252,0.033387925,1.0701390524768186,1.070860293446792,1.2135912,1.3158404
0.07871880643948095,0.04314771569257563,0.04335163654628902,0.035277292,0.035810314,1.0665663245874697,1.067248516228652,1.2820367,1.327183
0.08266662988553945,0.045455588276785974,0.04567189871588788,0.037326682,0.03801888,1.0631863392791203,1.0638318167489267,1.1625105,1.1706764
0.08681244045394122,0.04787920287882616,0.048108524252875776,0.0395281,0.040157434,1.059987638696171,1.060598575749637,1.1746521,1.0922039
