Voltage,SOP21n8-1_Fwd_Exp,SOP21n8-1_Rev_Exp,SOP21n8-1_Fwd_Fit,SOP21n8-1_Rev_Fit,SOP21n8-1_Fwd_Slope_Exp,SOP21n8-1_Rev_Slope_Exp,SOP21n8-1_Fwd_Slope_Fit,SOP21n8-1_Rev_Slope_Fit
0.05067723481057014,0.028702762561362602,0.02951891785026914,0.032999165,0.032996114,1.098070166719886,1.1592229105781855,0.9070386,0.9537148
0.053218746614619034,0.030287232514431627,0.03124179133506712,0.03449682,0.034572504,1.0955107319721833,1.1548487452370821,0.93938065,1.066985
0.055887717666874046,0.031951165151365285,0.03305106857324401,0.036176775,0.036628008,1.0905361783586898,1.1463702521107422,1.1176857,1.122441
0.05869054017056137,0.033698545601774085,0.034951082795686345,0.03848439,0.03858678,1.0858410405418013,1.1384116892789464,1.1189623,0.9965127
0.061633926904013835,0.03553355885333076,0.036946384548954866,0.04036358,0.04038021,1.0814075834461363,1.1309353380781317,1.228929,1.1872908
0.06472492729781917,0.03746059977484319,0.039041752593873415,0.04340286,0.043341354,1.0772194022639354,1.1239068285161267,1.2979884,1.273442
0.06797094431825264,0.03948428364199414,0.04124220535069256,0.045830928,0.0457398,1.0732613023998496,1.117294777607519,0.9992217,1.0683103
0.07137975219742994,0.041609457190956926,0.043553012918239084,0.04786177,0.048118196,1.069519192257534,1.1110704737977102,0.9394976,1.1083115
0.07495951505264427,0.04384121022636033,0.04597970969583739,0.050244734,0.050980177,1.0659799872858997,1.1052076007536904,1.2001145,1.281793
0.07871880643948095,0.04618488781140425,0.04852810763823221,0.053826697,0.054549403,1.062631523921926,1.0996819948975265,1.2655587,1.2803411
0.08266662988553945,0.04864610306932118,0.051204310175258526,0.056869738,0.05778569,1.0594624822525205,1.0944714319581585,1.1613898,1.1621109
0.08681244045394122,0.05123075062684329,0.05401472682959615,0.060306046,0.061120056,1.0564623163758142,1.0895554385586301,1.176796,1.1086038
0.09116616738826805,0.05394502073187228,0.05696608856761868,0.06381152,0.064408,1.0536211915760134,1.0849151254686369,1.3858839,1.2289096
0.09573823789316571,0.05679541407916366,0.060065463920102216,0.06906623,0.068931326,1.0619390710466519,1.0957291009165395,1.4618229,1.3885928
0.10053960210756775,0.05985321096267521,0.06341451625006417,0.07362607,0.07378359,1.1560614319901745,1.2245650861472583,1.2822022,1.3450836
0.10558175933035029,0.06359894132572894,0.0677131620079071,0.07830036,0.07862984,1.2334412195824846,1.3296147017876905,1.3952581,1.3696885
0.11087678556122833,0.06753252364968919,0.0722273889626291,0.084398545,0.08436772,1.219839255725951,1.309002848236542,1.178394,1.1810932
0.11643736242285462,0.07166337889009629,0.0769680087174805,0.08787181,0.08826488,1.207163137456746,1.2899614752788082,1.1094419,1.2323494
0.12227680753338936,0.07600140047242311,0.08194637508795721,0.09407843,0.09518213,1.1953351357426527,1.2723379804051014,1.4413302,1.4911149
0.12840910640228315,0.08055697798689411,0.08717441129426341,0.10118384,0.102132864,1.1842856851587271,1.2559985197809098,1.4584903,1.4994367
0.13484894592566424,0.08534102207162225,0.09266463851750234,0.108512804,0.11022667,1.1739523395333578,1.2408252079423505,1.4241701,1.103868
0.14161174956155131,0.09036499054365914,0.09843020588798747,0.11631703,0.11378465,1.164278884331253,1.2267138053137607,1.5012784,1.0659521
0.14871371426913693,0.09564091584054213,0.10448492197749608,0.12568703,0.122347005,1.2626782252813413,1.3568906621248544,1.5375865,1.3405817
0.1561718493006113,0.10225119841593867,0.11240896466656922,0.13520603,0.12973677,1.375917613444269,1.505617310540039,1.5221329,1.4402583
0.1640040169384332,0.10942712569186258,0.12107307559899216,0.14587685,0.14086701,1.3735313683942145,1.4990690599305587,1.4683127,1.3982106
0.1722289752756139,0.11696293258523065,0.13017169998284264,0.15610054,0.14876194,1.3494501877277187,1.4641537451604947,1.5555139,1.2675563
0.18086642314147336,0.12487666740312182,0.13972662908336914,0.16986392,0.15947215,1.3272920964852482,1.4323872570042084,1.6610494,1.5581279
0.18993704728046604,0.13318728359248022,0.1497607470186182,0.18365584,0.17326772,1.3068590596297902,1.4033950960816348,1.6504291,1.7295436
0.19946257189706987,0.1419146851337451,0.16029808556704753,0.19964117,0.18888456,1.4322272871968522,1.5603617861078156,0.75220805,1.6245562
0.20946581068539888,0.15322773546880003,0.17446920401823252,0.19768614,0.20312667,1.554647333420359,1.7119488339762157,0.92549473,1.6456628
0.21997072146815086,0.1652362141318873,0.18953616644589646,0.21856812,0.2218926,1.5224403194154625,1.665615642177226,1.9016511,1.746264
0.23100246357575005,0.17784692948734715,0.20535875145249963,0.2381239,0.24098457,1.4853592899153654,1.6142610422157428,1.8922379,1.7790945
0.24258745810310908,0.1910900842814071,0.2219748542332111,0.26303497,0.2640952,1.522135202760989,1.655700097810655,1.7288322,1.5584214
0.2547534511883252,0.20641554058443512,0.2414828016227575,0.28202286,0.2806904,1.6615085685323496,1.8233620228497003,1.6039466,1.4698621
0.2675295804648633,0.22483194765268652,0.2653401575809768,0.307742,0.3049543,1.716410416635922,1.8845853633634935,1.8199532,1.7607747
0.2809464448463801,0.24417195515271153,0.2903939827626624,0.33700678,0.33347753,1.6595801167313642,1.8081102844173635,1.8484851,1.887803
0.2950361778113231,0.2644818825296879,0.31670428124392386,0.36876848,0.3668368,1.7367893098989473,1.8953221883451246,1.5187685,1.4512013
0.3098325243628233,0.28941120650346097,0.3495790298138848,0.39101335,0.3843684,1.8668472139654764,2.0451473958333146,1.6303834,1.5469229
0.32537092184819955,0.3174997604798603,0.38688312242680445,0.43256435,0.42679808,1.8542101180949224,2.0215623439521835,2.1600177,2.1186512
