Jsc,Voc,FF,MPP
11.7073491553,0.8710191372344183,61.88318216196396,6.310429304751869
5.6502772591,0.8569982698263757,66.70736048851326,3.2301557313075384
2.66540837325,0.8411710966374087,69.84468642095563,1.5659629084241942
1.41347263371,0.8267440631082369,71.49822256104324,0.8355140066261942
0.687761971945,0.8093483356864652,72.55373690745176,0.40386240091125813
0.324554138501,0.790225372988765,72.88704592727399,0.1869340737169382
0.206352223649,0.7781658034286609,72.30162482641737,0.11609923342862898
0.0961806312906,0.7569639555970578,69.89714309201524,0.05088880452877098
0.049592772356300004,0.7369104519444786,65.00325178553904,0.02375571936775183
0.022374474984,0.7080467086685935,52.985987924027135,0.008394132069054318
