Jsc,Voc,FF,MPP
11.7704006745,0.779747446197863,72.95178167574296,6.69547065386187
5.66304420461,0.7628114706637378,73.8145715315589,3.1886677538081107
2.66750941886,0.7432228842687506,74.43219711649296,1.4756585340449102
1.41384234783,0.7255707860571051,75.0467959603737,0.7698620807019857
0.68770518514,0.7049136210813405,75.34379462930748,0.36524618690681926
0.32447180603,0.6830612316096628,75.08606349764001,0.1664163296553743
0.20630874902500002,0.6698195209322629,74.45714604472916,0.10289205271873429
0.0961555422324,0.6469452122383526,72.19419190924245,0.044910106402734684
0.0495788630874,0.6261420911869606,68.03193573416307,0.021119434790162046
0.0223679082182,0.5979891789966693,58.162452363141085,0.007779674151034607
