# V, J(A/m2)
5.067723481057014034e-02,7.514465451240539551e-01
5.321874661461903355e-02,7.938931584358215332e-01
5.588771766687404552e-02,8.366093039512634277e-01
5.869054017056136996e-02,8.828016519546508789e-01
6.163392690401383461e-02,9.288387894630432129e-01
6.472492729781917364e-02,9.866168498992919922e-01
6.797094431825263794e-02,1.042546153068542480e+00
7.137975219742993815e-02,1.100629568099975586e+00
7.495951505264426828e-02,1.165249228477478027e+00
7.871880643948095391e-02,1.232479810714721680e+00
8.266662988553945268e-02,1.305467963218688965e+00
8.681244045394122255e-02,1.377185225486755371e+00
9.116616738826804900e-02,1.460630297660827637e+00
9.573823789316571187e-02,1.564420461654663086e+00
1.005396021075677521e-01,1.671159029006958008e+00
1.055817593303502860e-01,1.763766288757324219e+00
1.108767855612283332e-01,1.884181380271911621e+00
1.164373624228546150e-01,2.010365724563598633e+00
1.222768075333893617e-01,2.152484178543090820e+00
1.284091064022831463e-01,2.295371055603027344e+00
1.348489459256642375e-01,2.449765443801879883e+00
1.416117495615513144e-01,2.648898601531982422e+00
1.487137142691369318e-01,2.844298839569091797e+00
1.561718493006112873e-01,3.052267551422119141e+00
1.640040169384331947e-01,3.283567190170288086e+00
1.722289752756138992e-01,3.531869888305664062e+00
1.808664231414733592e-01,3.807065725326538086e+00
1.899370472804660370e-01,4.089100837707519531e+00
1.994625718970698680e-01,4.407026290893554688e+00
2.094658106853988788e-01,4.708277225494384766e+00
2.199707214681508594e-01,5.124364376068115234e+00
2.310024635757500500e-01,5.547420501708984375e+00
2.425874581031090826e-01,6.022850990295410156e+00
2.547534511883252084e-01,6.525733470916748047e+00
2.675295804648633036e-01,7.082738876342773438e+00
2.809464448463800945e-01,7.709709644317626953e+00
2.950361778113230748e-01,8.371699333190917969e+00
3.098325243628233250e-01,9.091746330261230469e+00
3.253709218481995458e-01,9.898254394531250000e+00
3.416885848316380536e-01,1.071255111694335938e+01
3.588245942233194152e-01,1.166337108612060547e+01
3.768199908784543584e-01,1.266566276550292969e+01
3.957178738904026383e-01,1.378999519348144531e+01
4.155635038132851067e-01,1.501353263854980469e+01
4.364044110613082839e-01,1.635065078735351562e+01
4.582905097444192055e-01,1.782149696350097656e+01
4.812742172129270690e-01,1.931474494934082031e+01
5.054105795974019877e-01,2.112825965881347656e+01
5.307574036445197319e-01,2.286828804016113281e+01
5.573753951646003291e-01,2.497845840454101562e+01
5.853283044224232290e-01,2.720498085021972656e+01
6.146830788195304374e-01,2.948564529418945312e+01
6.455100232336936639e-01,3.206618499755859375e+01
6.778829683995597488e-01,3.507957839965820312e+01
7.118794477337446747e-01,3.823419189453125000e+01
7.475808830278770634e-01,4.131902313232421875e+01
7.850727794543244098e-01,4.491489410400390625e+01
8.244449303516435679e-01,4.880797195434570312e+01
8.657916322802170495e-01,5.294115447998046875e+01
9.092119108631356861e-01,5.742271041870117188e+01
9.548097579532167645e-01,6.228374481201171875e+01
1.002694380694176379e+00,6.745148468017578125e+01
1.052980463072455963e+00,7.321706390380859375e+01
1.105788440586125132e+00,7.909060668945312500e+01
1.161244788688691187e+00,8.562341308593750000e+01
1.219482325698642011e+00,9.289495086669921875e+01
1.280640530900194252e+00,1.002059249877929688e+02
1.344865878597093944e+00,1.086532745361328125e+02
1.412312188919538469e+00,1.173753585815429688e+02
1.483140996224401098e+00,1.259972229003906250e+02
1.557521935971076799e+00,1.361894989013671875e+02
1.635633150999524554e+00,1.465300292968750000e+02
1.717661718183540076e+00,1.587912902832031250e+02
1.803804096481099517e+00,1.709140777587890625e+02
1.894266597454855594e+00,1.846950378417968750e+02
1.989265879389688019e+00,1.996808776855468750e+02
2.089029466190718942e+00,2.151070251464843750e+02
2.193796292304567519e+00,2.310747833251953125e+02
2.303817274968914308e+00,2.483130798339843750e+02
2.419355915160939841e+00,2.671643371582031250e+02
2.540688928683898506e+00,2.889550781250000000e+02
2.668106908903285834e+00,3.096188659667968750e+02
2.801915022719862147e+00,3.324007263183593750e+02
2.942433741446385032e+00,3.579297790527343750e+02
