Jsc,Voc,FF,MPP
12.7450630493,0.8707969470498308,74.89607535020538,8.312237561131571
6.132370341490001,0.8535025607925282,75.65286459622898,3.9596662350673717
2.88867442545,0.8341097445765401,76.47087939694921,1.8425440350629132
1.53111000445,0.8168922617516491,76.827647333289,0.9609232699061941
0.7447505643010001,0.796867882254452,77.03490268627021,0.4571773460424941
0.351388129408,0.7756593688391137,76.71908125683171,0.2091036058106582
0.22342584815,0.7626142630380244,76.03900136785555,0.12956113483190898
0.104133465444,0.7401798896102879,73.46284456209963,0.0566233217819343
0.0536923247193,0.7195584507252634,68.73795815183755,0.02655674927885583
0.0242237366938,0.6911707261047922,57.32013039532517,0.009596959069708316
