Jsc,Voc,FF,MPP
13.4094544821,0.7694221998637021,72.32957666183944,7.462627193384186
6.452756236560001,0.7530069526167096,74.60120378287692,3.624850342466786
3.03967281457,0.7347354622696232,76.00880316942478,1.6975467180873856
1.61102650813,0.718361645105398,76.56522721198424,0.8860891086045859
0.7836186912859999,0.6990362669793059,77.08821327966258,0.4222721840500193
0.369725662397,0.6783408364283008,76.93428871883332,0.1929512077080543
0.23505669124,0.6656251228443022,76.27601754318495,0.11934118167791433
0.109553771637,0.6437237056841223,74.29215221386592,0.05239257892445469
0.0564866766408,0.6238588925586562,70.59950536714076,0.024879064859402045
0.025484426475,0.5974593249983459,61.69397515760417,0.009393468046934608
