Jsc,Voc,FF,MPP
11.475431143,0.8378305992397099,69.11249828167199,6.644798582802738
5.5242506169,0.8214104779616984,70.8731946963187,3.2159968955911387
2.6028553778,0.8028976572061715,72.23498145879321,1.509585773875538
1.3796392233900001,0.7863057813812829,73.06326675634884,0.7926036865766689
0.671112524426,0.7667546869771279,73.70924367549203,0.379292048420549
0.31665346545399997,0.7457900122646087,73.71758606874653,0.1740892337498703
0.20132219381900002,0.7329056204127593,73.02930219183398,0.10775485760864582
0.0938322343179,0.7104460309699776,70.6372856417105,0.04708874897423927
0.0483810393176,0.689607620920011,66.01288195832483,0.02202449398615432
0.0218275535455,0.6603493207209262,54.63351880892537,0.007874771683082047
