trial_num,sclc_error,jvi_error,d_sclc,W_L,W_R_sclc,mu_e,E_d_sh,N_t_sh,N_t_d,W_R,G_frac,l1_k_dir,l1_C_n_bulk,l1_mu_p
0,0.0015424295905973483,0.152625053242999,3.28e-07,4.362478392556494,4.200000043430672,-16.354444994345954,4.228569930482258,50.656872099270345,48.40830545410283,5.4,0.57,2e-17,1e-18,3e-07
294,0.0027423808429384716,0.14608069097702284,3.26962871781654e-07,4.256653382349422,4.245609396636808,-15.552154220866445,4.3844910465672315,51.313694827172306,48.24911164631373,5.173941753557042,0.5000629770807079,2.041957164420934e-15,3.0279496943866266e-15,6.134705927499608e-07
313,0.005368808214275672,0.04590270133314111,3.2913700373305035e-07,4.343740366221667,4.40044116959488,-15.552154220866445,4.3844910465672315,51.22081686532901,46.54166571067512,5.269520741786108,0.533322317691534,3.924285303330015e-18,7.132997381006899e-15,3.245094358547053e-08
336,0.005077278253803605,0.1424872316714839,3.27128869097697e-07,4.3616676581919815,4.255726296146417,-15.552154220866445,4.388496390029628,50.68017003237552,48.24911164631373,5.213377189316188,0.5888510822379582,1.0624006859013228e-15,3.648133967485096e-16,2.7058423186351057e-07
351,0.005838803715779061,0.01984668764983497,3.248489331534563e-07,4.328599897040869,4.245609396636808,-14.377355146275871,4.423371779406937,51.63686874517461,46.54166571067512,5.269520741786108,0.5000629770807079,3.2692296301202195e-17,3.0279496943866266e-15,3.089964994002007e-08
398,0.007813744826817928,0.016038039206667118,3.265189065304012e-07,4.394294254776291,4.2961546417544785,-15.66483954087473,4.344677436889748,51.86498438573224,47.71076600667685,5.361448614471984,0.5169263209802613,1.038801373098721e-16,3.0279496943866266e-15,1.5729868497106298e-07
