Jsc,Voc,FF,MPP
11.1249472038,0.8296638763426001,70.57963111323171,6.514476534284739
5.35383219648,0.816834532022357,72.49071000532257,3.1701601175507386
2.5221147674899997,0.8002088219117454,73.59734093267494,1.4853551405107384
1.33672560296,0.7838304983914806,74.38401273101218,0.779370614696069
0.650206260608,0.7633703737390156,74.76792587502565,0.37110925139275025
0.30678167784800003,0.7407905102626314,74.72685693466433,0.1698249692135503
0.195040616617,0.7268192551468731,74.16604165974233,0.10513724346698583
0.0909037495962,0.7026315009909675,71.68199997345917,0.04578461091575926
0.0468708523785,0.6804996405048758,66.90200268803085,0.02133879396093032
0.0211461794848,0.6500393219840926,55.27124541073374,0.007597501478510045
