Jsc,Voc,FF,MPP
12.905831693600001,0.7986635840993044,58.876822099422334,6.0686800389087345
6.23680183302,0.7838994633689584,62.65049166398482,3.0629985822700188
2.94411406699,0.7664680431904043,65.46251450043314,1.4772070365520193
1.5616622600299999,0.7503638944073161,67.22541165934702,0.7877574409540192
0.760001008834,0.7310319826990248,68.743981754966,0.38193128151521927
0.358675449957,0.7100404474382258,69.47339089634637,0.17693071700681928
0.22804226276,0.6969940751101242,69.53736266483594,0.1105255394364143
0.106293233062,0.674406138402215,68.23188996633802,0.04891189989549468
0.0548076851895,0.6536211125937651,64.95232574549134,0.023268170544386048
0.024727415593400002,0.6252492766283372,56.25999998594313,0.008698245353570121
