# V, J(A/m2)
4.582905097444192055e-01,2.243380546569824219e+01
4.812742172129270690e-01,2.421050453186035156e+01
5.054105795974019877e-01,2.617774963378906250e+01
5.307574036445197319e-01,2.840093803405761719e+01
5.573753951646003291e-01,3.058854675292968750e+01
5.853283044224232290e-01,3.298062133789062500e+01
6.146830788195304374e-01,3.574595260620117188e+01
6.455100232336936639e-01,3.873863601684570312e+01
6.778829683995597488e-01,4.218567657470703125e+01
7.118794477337446747e-01,4.601335906982421875e+01
7.475808830278770634e-01,4.971094512939453125e+01
7.850727794543244098e-01,5.416458129882812500e+01
8.244449303516435679e-01,5.837762451171875000e+01
8.657916322802170495e-01,6.371383285522460938e+01
9.092119108631356861e-01,6.951064300537109375e+01
9.548097579532167645e-01,7.576979064941406250e+01
1.002694380694176379e+00,8.240199279785156250e+01
1.052980463072455963e+00,9.020619201660156250e+01
1.105788440586125132e+00,9.878323364257812500e+01
1.161244788688691187e+00,1.081409454345703125e+02
1.219482325698642011e+00,1.172914352416992188e+02
1.280640530900194252e+00,1.288540954589843750e+02
1.344865878597093944e+00,1.406944427490234375e+02
1.412312188919538469e+00,1.540517578125000000e+02
1.483140996224401098e+00,1.678674316406250000e+02
1.557521935971076799e+00,1.848680877685546875e+02
1.635633150999524554e+00,2.023778991699218750e+02
1.717661718183540076e+00,2.231211395263671875e+02
1.803804096481099517e+00,2.446093292236328125e+02
1.894266597454855594e+00,2.696251525878906250e+02
1.989265879389688019e+00,2.959304809570312500e+02
2.089029466190718942e+00,3.261773376464843750e+02
2.193796292304567519e+00,3.498884887695312500e+02
2.303817274968914308e+00,3.841469116210937500e+02
2.419355915160939841e+00,4.235783386230468750e+02
2.540688928683898506e+00,4.656500854492187500e+02
2.668106908903285834e+00,5.193930053710937500e+02
2.801915022719862147e+00,5.698173828125000000e+02
2.942433741446385032e+00,6.316236572265625000e+02
2.000000000000000389e-02,5.745530128479003906e-01
2.100301913217995919e-02,6.042501926422119141e-01
2.205634063333586706e-02,6.348510980606079102e-01
2.316248721539157160e-02,6.675974726676940918e-01
2.432410810668713882e-02,7.023824453353881836e-01
2.554398539689817921e-02,7.389644384384155273e-01
2.682504070015889405e-02,7.750812768936157227e-01
2.817034215234716366e-02,8.147919178009033203e-01
2.958311175929013298e-02,8.570371866226196289e-01
3.106673311348942534e-02,9.006735682487487793e-01
3.262475949784734985e-02,9.448182582855224609e-01
3.426092239580288273e-02,9.939150214195251465e-01
3.597914042825903214e-02,1.044951200485229492e+00
3.778352873870569062e-02,1.097979307174682617e+00
3.967840884901534249e-02,1.151104927062988281e+00
4.166831900951638995e-02,1.212541341781616211e+00
4.375802506813252640e-02,1.277851581573486328e+00
4.595253188461987520e-02,1.345970511436462402e+00
4.825709531723901269e-02,1.414153218269348145e+00
5.067723481057014034e-02,1.489168882369995117e+00
5.321874661461903355e-02,1.560305237770080566e+00
5.588771766687404552e-02,1.640609264373779297e+00
5.869054017056136996e-02,1.721400976181030273e+00
6.163392690401383461e-02,1.814281940460205078e+00
6.472492729781917364e-02,1.910767078399658203e+00
6.797094431825263794e-02,2.021828651428222656e+00
7.137975219742993815e-02,2.120394706726074219e+00
7.495951505264426828e-02,2.240339040756225586e+00
7.871880643948095391e-02,2.338019609451293945e+00
8.266662988553945268e-02,2.471495151519775391e+00
8.681244045394122255e-02,2.604530572891235352e+00
9.116616738826804900e-02,2.756084680557250977e+00
9.573823789316571187e-02,2.909739971160888672e+00
1.005396021075677521e-01,3.072489023208618164e+00
1.055817593303502860e-01,3.219069004058837891e+00
1.108767855612283332e-01,3.403965950012207031e+00
1.164373624228546150e-01,3.607263565063476562e+00
1.222768075333893617e-01,3.813664674758911133e+00
1.284091064022831463e-01,4.014081478118896484e+00
1.348489459256642375e-01,4.244108676910400391e+00
1.416117495615513144e-01,4.506014347076416016e+00
1.487137142691369318e-01,4.769696235656738281e+00
1.561718493006112873e-01,5.021226406097412109e+00
1.640040169384331947e-01,5.330661296844482422e+00
1.722289752756138992e-01,5.649803638458251953e+00
1.808664231414733592e-01,5.958021640777587891e+00
1.899370472804660370e-01,6.337105274200439453e+00
1.994625718970698680e-01,6.730956554412841797e+00
2.094658106853988788e-01,7.261302471160888672e+00
2.199707214681508594e-01,7.730559825897216797e+00
2.310024635757500500e-01,8.198072433471679688e+00
2.425874581031090826e-01,8.734079360961914062e+00
2.547534511883252084e-01,9.315217971801757812e+00
2.675295804648633036e-01,9.932447433471679688e+00
2.809464448463800945e-01,1.059667587280273438e+01
2.950361778113230748e-01,1.131110572814941406e+01
3.098325243628233250e-01,1.205759239196777344e+01
3.253709218481995458e-01,1.292725086212158203e+01
3.416885848316380536e-01,1.376568794250488281e+01
3.588245942233194152e-01,1.479617023468017578e+01
3.768199908784543584e-01,1.584907436370849609e+01
3.957178738904026383e-01,1.692285156250000000e+01
4.155635038132851067e-01,1.824627876281738281e+01
4.364044110613082839e-01,1.959945869445800781e+01
4.582905097444192055e-01,2.105564689636230469e+01
4.812742172129270690e-01,2.256594085693359375e+01
5.054105795974019877e-01,2.425501441955566406e+01
5.307574036445197319e-01,2.606311035156250000e+01
5.573753951646003291e-01,2.802715301513671875e+01
5.853283044224232290e-01,3.016490554809570312e+01
6.146830788195304374e-01,3.254141235351562500e+01
6.455100232336936639e-01,3.527980041503906250e+01
6.778829683995597488e-01,3.790872955322265625e+01
7.118794477337446747e-01,4.091958618164062500e+01
7.475808830278770634e-01,4.425424575805664062e+01
7.850727794543244098e-01,4.770671463012695312e+01
8.244449303516435679e-01,5.170421981811523438e+01
8.657916322802170495e-01,5.582173919677734375e+01
9.092119108631356861e-01,6.053535842895507812e+01
9.548097579532167645e-01,6.554452514648437500e+01
1.002694380694176379e+00,7.164974212646484375e+01
1.052980463072455963e+00,7.782002258300781250e+01
1.105788440586125132e+00,8.429835510253906250e+01
1.161244788688691187e+00,9.196446990966796875e+01
1.219482325698642011e+00,9.940430450439453125e+01
1.280640530900194252e+00,1.082269897460937500e+02
1.344865878597093944e+00,1.172158508300781250e+02
1.412312188919538469e+00,1.281802368164062500e+02
1.483140996224401098e+00,1.385887603759765625e+02
1.557521935971076799e+00,1.505064086914062500e+02
1.635633150999524554e+00,1.637134857177734375e+02
1.717661718183540076e+00,1.785270385742187500e+02
1.803804096481099517e+00,1.946327209472656250e+02
1.894266597454855594e+00,2.118068237304687500e+02
1.989265879389688019e+00,2.319132690429687500e+02
2.089029466190718942e+00,2.521118621826171875e+02
2.193796292304567519e+00,2.738282775878906250e+02
2.303817274968914308e+00,2.981883544921875000e+02
2.419355915160939841e+00,3.276419982910156250e+02
2.540688928683898506e+00,3.586651000976562500e+02
2.668106908903285834e+00,3.924795837402343750e+02
2.801915022719862147e+00,4.263536682128906250e+02
2.942433741446385032e+00,4.674984741210937500e+02
