number,values_0,values_1,datetime_start,datetime_complete,duration,params_E_d_sh,params_G_frac,params_N_t_d,params_N_t_sh,params_W_L,params_W_R,params_W_R_sclc,params_d_sclc,params_l1_C_n_bulk,params_l1_k_dir,params_l1_mu_p,params_mu_e,system_attrs_NSGAIISampler:generation,system_attrs_fixed_params,state
67,,,2026-03-19 21:58:32.465052,2026-03-19 21:58:32.535816,0 days 00:00:00.070764,4.431199428789013,0.834144105959976,48.261513866617975,52.35491304659249,4.256287485785625,5.254956713926808,4.3872089991061385,3.255067153409042e-07,1.5798594507167673e-18,1.6133957196359684e-15,1.0817824913447131e-08,-16.974105413439162,0.0,,PRUNED
68,,,2026-03-19 21:58:32.536812,2026-03-19 21:58:32.601597,0 days 00:00:00.064785,4.364069511253345,0.736532564659949,49.64446062546428,51.65915717510289,4.491596725286632,5.2097824080560216,4.357521716798598,3.30944223177796e-07,3.1622036800853115e-18,2.8566440344994636e-17,3.832666127491952e-08,-14.340716913228874,0.0,,PRUNED
69,0.04248615958882472,0.4311811288693445,2026-03-19 21:58:32.602593,2026-03-19 21:58:34.154454,0 days 00:00:01.551861,4.291862744913206,0.9809396522556781,46.761717615179556,51.979802295192755,4.420606803744041,5.147363880723053,4.493230774070704,3.263272361982474e-07,1.334766330262225e-16,3.2978589926714273e-16,1.4542321487672147e-08,-16.10742394824579,0.0,,COMPLETE
70,0.059730303271600865,0.6384182125235917,2026-03-19 21:58:34.156447,2026-03-19 21:58:35.733181,0 days 00:00:01.576734,4.31008585184917,0.7416204727559681,46.653580529405495,53.51410258288505,4.283577324475632,5.118240556399543,4.365317963639233,3.26896297745403e-07,2.818399538370846e-17,3.0428696349403966e-15,3.9508222429783455e-08,-18.109785057835328,0.0,,COMPLETE
71,,,2026-03-19 21:58:35.735174,2026-03-19 21:58:35.799958,0 days 00:00:00.064784,4.463072902492548,0.5700883998707473,46.77777955927257,53.01557623338947,4.391264319942787,5.178688427262435,4.4558206882457965,3.25260110676594e-07,6.350498708797301e-16,2.8424752970866358e-15,7.876296332414944e-07,-14.922235371853862,0.0,,PRUNED
72,0.09242281432613908,0.6058630563352277,2026-03-19 21:58:35.801952,2026-03-19 21:58:37.051779,0 days 00:00:01.249827,4.295549256876195,0.77422367712361,49.91505898557724,52.39986621471578,4.232714782401633,5.376603338513448,4.33237745933221,3.243593667203575e-07,1.2211419808295473e-16,4.352740516105982e-18,3.849703960830994e-08,-14.471382387493547,0.0,,COMPLETE
73,0.05547175886128418,0.4036394238426913,2026-03-19 21:58:37.052775,2026-03-19 21:58:38.290627,0 days 00:00:01.237852,4.370388817521733,0.963497296347149,48.08692710454022,51.38730968229515,4.2209905581200955,5.2005331195723175,4.2760835990337736,3.305710024092426e-07,8.593179270496903e-16,1.4246931109512833e-15,4.687712045810628e-07,-17.772963395059257,0.0,,COMPLETE
74,0.08076816295102666,0.14360952922390616,2026-03-19 21:58:38.291624,2026-03-19 21:58:39.484640,0 days 00:00:01.193016,4.406271981119096,0.6352432583939167,47.51561673591251,51.26468882125622,4.313590834067916,5.191680742301154,4.345573856994607,3.316682403026586e-07,2.9500768878314696e-16,1.4852753607205851e-16,4.3868335976310126e-07,-17.840102367155435,0.0,,COMPLETE
75,0.09645236497510688,0.1488385582608281,2026-03-19 21:58:39.485637,2026-03-19 21:58:40.814200,0 days 00:00:01.328563,4.367351965891342,0.5467893111847058,46.60755241790742,53.44233908492388,4.23097297329049,5.177037101861994,4.244396824400156,3.290882029464109e-07,3.833481255010195e-17,1.3116073492661216e-16,3.014687362739477e-07,-17.90930222828165,0.0,,COMPLETE
76,,,2026-03-19 21:58:40.815196,2026-03-19 21:58:40.874999,0 days 00:00:00.059803,4.414215346074408,0.7786161658606883,48.14156804322431,54.20075993287341,4.426806136649487,5.367427143284184,4.3625652853716925,3.2812825539851395e-07,3.337060319215477e-17,2.3002670766259052e-17,8.837250382626575e-07,-17.367219435534878,0.0,,PRUNED
77,0.017709000410087532,0.6270353343450179,2026-03-19 21:58:40.874999,2026-03-19 21:58:41.956386,0 days 00:00:01.081387,4.246024846163607,0.9387175181758463,46.626550680168805,51.472026222565894,4.371844423748088,5.159654177612628,4.33774526514398,3.30693164986828e-07,5.935901203529444e-17,2.0165347967899302e-17,3.047131928208036e-08,-16.070338320102966,0.0,,COMPLETE
78,0.09173001570175858,0.46663101701226384,2026-03-19 21:58:41.957382,2026-03-19 21:58:43.425481,0 days 00:00:01.468099,4.460659594247524,0.9359223548719415,46.83790339186961,51.3302974493034,4.381863311524583,5.236754742971408,4.299604601331412,3.3025905761351514e-07,1.4354042958297486e-15,1.3870433691776859e-16,5.0785710139343235e-08,-16.510803106235276,0.0,,COMPLETE
79,,,2026-03-19 21:58:43.425481,2026-03-19 21:58:43.483288,0 days 00:00:00.057807,4.33388954735372,0.9896860571384806,49.2572550771897,55.24950318957767,4.323231116363554,5.137886648738182,4.435840605682225,3.295019076114158e-07,1.0747654884067954e-17,9.157782766989494e-16,2.2410818592484988e-08,-18.32655296956083,0.0,,PRUNED
80,0.02453392024283666,0.6433315410246498,2026-03-19 21:58:43.483288,2026-03-19 21:58:44.901552,0 days 00:00:01.418264,4.283166298045894,0.9199760125634129,46.17170965851164,53.59151899871881,4.426079053707047,5.160095945421563,4.243933117028001,3.27682328715289e-07,2.673322623883823e-18,1.413709526710625e-18,1.4621527096333277e-08,-15.304485546459354,0.0,,COMPLETE
81,0.0682775032882059,0.30814919079702136,2026-03-19 21:58:44.902549,2026-03-19 21:58:46.125603,0 days 00:00:01.223054,4.3844910465672315,0.9139432822964073,48.279215958514406,51.4191853478951,4.343740366221667,5.379791172241732,4.40044116959488,3.257794517954525e-07,7.132997381006899e-15,2.041957164420934e-15,2.4383271386480224e-07,-17.36824436019065,0.0,,COMPLETE
82,0.053261369074730565,0.6262390921206928,2026-03-19 21:58:46.127596,2026-03-19 21:58:47.688644,0 days 00:00:01.561048,4.361536604808395,0.9048055870053214,47.355948353916254,54.31365023730897,4.495378477157644,5.265003170845697,4.45516128954945,3.310467886980214e-07,6.974151538429575e-17,1.7723497888398375e-17,2.7082132158038497e-08,-14.778066328350839,0.0,,COMPLETE
83,,,2026-03-19 21:58:47.689641,2026-03-19 21:58:47.745455,0 days 00:00:00.055814,4.432979410665117,0.8970969517804447,47.07337081550827,53.22470970430329,4.254968571823865,5.344417937716509,4.37346303387227,3.248438671143621e-07,2.635054753716201e-18,2.9749415842887527e-18,4.683162026047903e-08,-17.794483050269925,0.0,,PRUNED
84,,,2026-03-19 21:58:47.746451,2026-03-19 21:58:47.839142,0 days 00:00:00.092691,4.413675687463033,0.8579348494570516,50.50091448326252,51.18108022154511,4.381349243847292,5.152038480290177,4.302743507765946,3.2871742666162514e-07,4.413403564261641e-17,1.706124854630069e-15,9.214212467396886e-08,-13.890563903560036,0.0,,PRUNED
85,0.024969075795678166,0.21270334446423034,2026-03-19 21:58:47.840139,2026-03-19 21:58:48.992306,0 days 00:00:01.152167,4.2270356338507815,0.5278649522839097,46.52818794801978,51.86498438573224,4.412199183554769,5.173116564318178,4.362083230433557,3.3161306743726006e-07,6.518767777441827e-16,5.748013737155235e-16,1.3185805312875035e-07,-15.477570798984654,0.0,,COMPLETE
86,,,2026-03-19 21:58:48.994300,2026-03-19 21:58:49.080013,0 days 00:00:00.085713,4.390193097028144,0.6428843105874649,49.15064158168343,53.76261388149153,4.30915771830576,5.314794714321943,4.350426983774149,3.2416685944576984e-07,3.499763619810161e-16,2.0682402809738586e-17,3.067087389695572e-07,-16.174099479610234,0.0,,PRUNED
87,,,2026-03-19 21:58:49.081010,2026-03-19 21:58:49.177687,0 days 00:00:00.096677,4.299924244558181,0.9278922349592833,50.02112540911001,51.85496273426526,4.354516751356454,5.170428508526867,4.224033200666113,3.299605820436996e-07,5.494232892069191e-17,1.3129069854545905e-18,1.4071475486118526e-07,-17.80030213109323,0.0,,PRUNED
88,,,2026-03-19 21:58:49.178684,2026-03-19 21:58:49.258417,0 days 00:00:00.079733,4.23241561099181,0.6991650132999123,49.84888763282914,53.13849562477023,4.360761280631725,5.111025057887045,4.337135275122711,3.2722866165989024e-07,7.733337920068565e-15,7.433458367746831e-17,1.5666956847921546e-07,-18.39244222599156,0.0,,PRUNED
89,,,2026-03-19 21:58:49.259414,2026-03-19 21:58:49.321805,0 days 00:00:00.062391,4.235960397325453,0.6660776955492687,49.68969403219674,51.02930532182932,4.350668920616197,5.1342279529024335,4.460722122180841,3.276729404787377e-07,3.423922411353393e-17,4.890984406398842e-17,1.0400286208420552e-08,-17.656691309392514,0.0,,PRUNED
90,,,2026-03-19 21:58:49.323794,2026-03-19 21:58:49.378612,0 days 00:00:00.054818,4.384485751283103,0.8672153197906332,46.6739733575558,55.10826040495706,4.315583490521626,5.356542494209405,4.475705667937751,3.2910237196076965e-07,1.2484928133299613e-17,4.955137625512544e-16,1.4291288621467644e-07,-16.232729889188423,0.0,,PRUNED
91,,,2026-03-19 21:58:49.379608,2026-03-19 21:58:49.436418,0 days 00:00:00.056810,4.439671356518515,0.7528662563840057,49.99150184480903,51.384292697040024,4.42731257521703,5.207948905075399,4.3229686628790756,3.311444778624233e-07,8.105382029697042e-17,7.923136198160184e-16,1.5443076659492427e-07,-17.208371247294565,0.0,,PRUNED
92,,,2026-03-19 21:58:49.438412,2026-03-19 21:58:49.495221,0 days 00:00:00.056809,4.336057921691307,0.9187074897684849,49.2807621109271,52.420344687652204,4.486756753011149,5.254685898458163,4.402116444016156,3.299893715345687e-07,1.5919076498049025e-16,1.1366874606602087e-18,7.241726677705738e-08,-16.941361969274688,0.0,,PRUNED
93,,,2026-03-19 21:58:49.495221,2026-03-19 21:58:49.553030,0 days 00:00:00.057809,4.330234216802307,0.5560495567624789,49.48444439988825,51.171695516278895,4.289189174622319,5.118649725573269,4.213281821061484,3.308807286940417e-07,2.288011949991858e-16,6.158030199330148e-15,7.486494452236144e-07,-18.390524703886094,0.0,,PRUNED
94,,,2026-03-19 21:58:49.554026,2026-03-19 21:58:49.608843,0 days 00:00:00.054817,4.440934033375883,0.5500586016023126,46.442646785288744,53.987976099175455,4.409028358504467,5.170235222391831,4.278664926306614,3.2544226776074983e-07,1.931886330798404e-17,1.0245704759081887e-17,2.3890299431427824e-08,-17.936427279943057,0.0,,PRUNED
95,0.05302825733441456,0.3937558963368887,2026-03-19 21:58:49.609843,2026-03-19 21:58:50.980265,0 days 00:00:01.370422,4.358872966722921,0.7542318888178303,47.13775480852201,54.09219395504709,4.239905222436856,5.1732081852875975,4.433435625340444,3.305440766138899e-07,9.834170010272707e-17,1.105908112274395e-17,4.0012391005380873e-07,-15.800936416625717,0.0,,COMPLETE
96,,,2026-03-19 21:58:50.982257,2026-03-19 21:58:51.059997,0 days 00:00:00.077740,4.360911300598313,0.8162588469845466,50.226334311344345,54.22737427115825,4.201776647580396,5.239448101545914,4.456831993174348,3.300551178859387e-07,1.7759569227700448e-16,9.113249365253661e-17,3.2816355810330386e-07,-18.28695365672333,0.0,,PRUNED
97,0.024955349103058952,0.681914596698485,2026-03-19 21:58:51.060994,2026-03-19 21:58:52.107526,0 days 00:00:01.046532,4.282041274873241,0.8578638764441009,48.8202135071865,50.85034079942031,4.347448509906926,5.3186852721096285,4.272933024058863,3.274170793191684e-07,5.317287692933196e-15,2.049687005848159e-18,4.028951832682375e-07,-16.77578802488256,0.0,,COMPLETE
98,0.04759414671839725,0.23764973491624938,2026-03-19 21:58:52.108523,2026-03-19 21:58:53.135096,0 days 00:00:01.026573,4.366422772222975,0.6449332773017551,47.12141133144767,52.376736525602595,4.451156265033653,5.322508639500239,4.462290469491829,3.294368845604008e-07,6.782531111028099e-15,5.247292033837546e-17,1.243823559805024e-07,-15.895940682237207,0.0,,COMPLETE
99,,,2026-03-19 21:58:53.136092,2026-03-19 21:58:53.193898,0 days 00:00:00.057806,4.244182083569146,0.7105023151902801,49.772962337640564,51.91898167546748,4.226618244534408,5.396375566102186,4.3337334652932995,3.2897598588699746e-07,5.379053392001219e-18,2.047745771398156e-18,3.9913254259390653e-07,-17.27121552175513,0.0,,PRUNED
100,0.03767601513313721,0.1870271256562386,2026-03-19 21:58:53.194895,2026-03-19 21:58:54.263983,0 days 00:00:01.069088,4.385009450906319,0.7138217006791396,47.405596927892766,51.95346173642282,4.320120388551662,5.309937050078366,4.3300858546064855,3.2828417794807025e-07,2.9108596336955126e-15,1.4665002041778634e-15,7.100534221235054e-08,-16.45219561501996,0.0,,COMPLETE
101,0.0382591794547033,0.21229732689826947,2026-03-19 21:58:54.264980,2026-03-19 21:58:55.268632,0 days 00:00:01.003652,4.257132469949427,0.5325843775689814,47.75254311579357,55.06885113022777,4.279269036487107,5.314841914526612,4.376743442045666,3.2951961808642213e-07,5.245198014423032e-17,7.080405609126856e-16,6.029875741441199e-08,-17.354059298928195,0.0,,COMPLETE
102,,,2026-03-19 21:58:55.269630,2026-03-19 21:58:55.332419,0 days 00:00:00.062789,4.316592915696436,0.5815525624461697,49.96166277253521,53.253918069606634,4.474228318006412,5.372136069519347,4.302189306541941,3.295601800784479e-07,1.4328032230869588e-15,4.832825518554158e-18,8.140580651338596e-08,-14.630546381656337,0.0,,PRUNED
103,0.09808664548889809,0.4198437782499003,2026-03-19 21:58:55.332419,2026-03-19 21:58:56.958623,0 days 00:00:01.626204,4.398256526141016,0.9475123754560226,47.24828183518398,53.02246250123314,4.291994089935949,5.311762912719809,4.449655135960686,3.319134028745664e-07,5.2772726963433586e-18,9.380522329977968e-15,3.874354652904982e-08,-16.85044084943513,0.0,,COMPLETE
104,0.0032841086337213514,0.18770939651833593,2026-03-19 21:58:56.960616,2026-03-19 21:58:58.016092,0 days 00:00:01.055476,4.423371779406937,0.5000629770807079,47.87275792391149,51.63686874517461,4.250599046671345,5.173941753557042,4.299417898472823,3.248489331534563e-07,1.8844710052409243e-18,3.2692296301202195e-17,3.089964994002007e-08,-14.377355146275871,0.0,,COMPLETE
105,,,2026-03-19 21:58:58.017088,2026-03-19 21:58:58.073899,0 days 00:00:00.056811,4.437518550772692,0.6242470889173524,49.37394231446891,51.89097015493224,4.445637031105395,5.321627464685811,4.474468280341932,3.2607496832300323e-07,6.166066468064942e-16,6.8072868410768085e-15,9.763642814773551e-08,-16.174287729586197,0.0,,PRUNED
106,0.04194401113586813,0.4749384549523617,2026-03-19 21:58:58.074896,2026-03-19 21:58:59.401466,0 days 00:00:01.326570,4.342148791706183,0.97931297536813,47.67395256742167,53.451090683618126,4.2402700471598616,5.182593972303552,4.2290308767495945,3.2679811563177517e-07,7.408648027284688e-18,3.590312411123003e-15,1.8570613197273302e-08,-13.88308445511989,0.0,,COMPLETE
107,,,2026-03-19 21:58:59.402463,2026-03-19 21:58:59.465253,0 days 00:00:00.062790,4.4508600339597,0.6150636149765276,50.431776400742606,54.22827183735669,4.314885725163174,5.1165213160593686,4.311428455854886,3.2467877918061054e-07,3.6944429586062656e-17,8.492304618933204e-16,3.7104111600043584e-07,-17.16569153387485,0.0,,PRUNED
108,,,2026-03-19 21:58:59.465253,2026-03-19 21:58:59.518077,0 days 00:00:00.052824,4.302887193742191,0.8729426339246609,50.63131364602711,55.11564460824417,4.237685846962257,5.214932499942487,4.201285016452475,3.276423203928662e-07,1.0504812259738204e-16,1.0874701123875996e-15,3.5589512857653205e-08,-14.418569699230435,0.0,,PRUNED
109,,,2026-03-19 21:58:59.519073,2026-03-19 21:58:59.575884,0 days 00:00:00.056811,4.471085798963257,0.9260552290885662,46.55047152767281,54.09958551968193,4.289269192593929,5.382340016879423,4.377066444973585,3.304081798559544e-07,7.878233915039361e-15,4.710838621223988e-15,6.962200261185102e-07,-14.150798802993,0.0,,PRUNED
110,,,2026-03-19 21:58:59.576881,2026-03-19 21:58:59.632695,0 days 00:00:00.055814,4.438305953761541,0.8404976749246402,50.35099820558267,51.42395533772969,4.468256231538288,5.161213820695951,4.406666273174885,3.315870251815874e-07,4.647644914662722e-16,2.0090212383502996e-18,2.1691441136811532e-07,-18.05843859137974,0.0,,PRUNED
111,0.019015726141857238,0.5731215685794313,2026-03-19 21:58:59.633692,2026-03-19 21:59:00.872111,0 days 00:00:01.238419,4.333437054080486,0.9296817827448437,47.848114520681214,52.389948878540146,4.447144704853775,5.244268913241948,4.331878950067624,3.2468478192358784e-07,3.648133967485096e-16,3.3365944654020124e-17,3.334664179094119e-08,-15.930856686450355,0.0,,COMPLETE
112,0.09641902586934341,0.2123946153826646,2026-03-19 21:59:00.873108,2026-03-19 21:59:02.471769,0 days 00:00:01.598661,4.3385518251089525,0.7513233400586015,49.16801228313223,51.801289187845505,4.246946688091247,5.265933766125699,4.2533188394772115,3.3113840286527503e-07,1.619810417319711e-18,3.2617717330719884e-16,1.9193187549077833e-07,-18.375345732470315,0.0,,COMPLETE
113,,,2026-03-19 21:59:02.472767,2026-03-19 21:59:02.535556,0 days 00:00:00.062789,4.460659594247524,0.77422367712361,49.91505898557724,51.3302974493034,4.232714782401633,5.361881634850726,4.299604601331412,3.243593667203575e-07,1.2211419808295473e-16,2.349943343914441e-17,3.849703960830994e-08,-16.510803106235276,1.0,,PRUNED
114,0.02762909116967551,0.4744692353130147,2026-03-19 21:59:02.536553,2026-03-19 21:59:03.531232,0 days 00:00:00.994679,4.389828134207216,0.7828318157346126,46.480211124150095,51.206527855401816,4.491156599079167,5.238165463791126,4.251766952033205,3.271690059295159e-07,8.46022312657318e-15,9.994612977157467e-18,7.705529179635067e-08,-13.96050843904765,1.0,,COMPLETE
115,0.00809689558009013,0.47991750777125036,2026-03-19 21:59:03.532228,2026-03-19 21:59:04.797837,0 days 00:00:01.265609,4.342148791706183,0.8801553466055699,46.769703010385385,52.987372168762015,4.245876405353083,5.182593972303552,4.2709358615734585,3.2679811563177517e-07,7.408648027284688e-18,3.590312411123003e-15,5.587403476028849e-07,-15.569924678165398,1.0,,COMPLETE
116,,,2026-03-19 21:59:04.798834,2026-03-19 21:59:04.857637,0 days 00:00:00.058803,4.283166298045894,0.9199760125634129,49.8632766474436,53.59151899871881,4.426079053707047,5.160095945421563,4.243933117028001,3.2909999423909324e-07,2.673322623883823e-18,1.413709526710625e-18,1.4621527096333277e-08,-15.304485546459354,1.0,,PRUNED
117,0.027026877641797935,0.12523061037456376,2026-03-19 21:59:04.858634,2026-03-19 21:59:06.034708,0 days 00:00:01.176074,4.25551970128346,0.533322317691534,46.54166571067512,51.22081686532901,4.40644795021493,5.213047646121778,4.255726296146417,3.295191244304759e-07,4.058329458452912e-18,3.924285303330015e-18,3.245094358547053e-08,-15.618273543691751,1.0,,COMPLETE
118,0.015846211892890563,0.15931326100996454,2026-03-19 21:59:06.035704,2026-03-19 21:59:07.404659,0 days 00:00:01.368955,4.229636753110657,0.6344997930440517,47.355948353916254,53.99760458604964,4.364821180837865,5.265003170845697,4.45516128954945,3.305553189784167e-07,9.584312493712899e-15,2.5833446328636553e-16,1.325485434507282e-07,-16.068494520864633,1.0,,COMPLETE
119,0.02355380062772527,0.38400052277759306,2026-03-19 21:59:07.405655,2026-03-19 21:59:08.565453,0 days 00:00:01.159798,4.3306666270467185,0.6821842650024346,47.07080308674894,52.36093555075162,4.2090625525928775,5.327756644885224,4.352594186166992,3.265566517791798e-07,9.92478662217743e-18,7.691249970792682e-17,1.0743634473081231e-07,-15.47351929485149,1.0,,COMPLETE
120,0.009538696994199862,0.27780346197674,2026-03-19 21:59:08.566449,2026-03-19 21:59:10.012713,0 days 00:00:01.446264,4.366422772222975,0.6449332773017551,47.12141133144767,54.1913288081704,4.225313059238178,5.246147010060091,4.462290469491829,3.265189065304012e-07,6.782531111028099e-15,5.247292033837546e-17,1.243823559805024e-07,-13.890092368982424,1.0,,COMPLETE
121,,,2026-03-19 21:59:10.013711,2026-03-19 21:59:10.084475,0 days 00:00:00.070764,4.364972570739066,0.6490784939637962,48.73183058218759,53.5714783003385,4.470067560235326,5.200846742183512,4.320462691852295,3.2941238745411534e-07,5.0050817635309626e-18,4.056085556921004e-15,1.5393400426747667e-07,-17.026683014097895,1.0,,PRUNED
122,0.05583268263531825,0.6534191183748402,2026-03-19 21:59:10.085477,2026-03-19 21:59:11.716549,0 days 00:00:01.631072,4.3206454529863265,0.9280825708038668,46.87084504945929,53.44233908492388,4.23097297329049,5.281121225147232,4.244396824400156,3.290882029464109e-07,3.833481255010195e-17,7.049955679191713e-17,3.014687362739477e-07,-17.90930222828165,1.0,,COMPLETE
123,,,2026-03-19 21:59:11.717545,2026-03-19 21:59:11.781331,0 days 00:00:00.063786,4.423371779406937,0.5000629770807079,47.87275792391149,53.98786674437491,4.250599046671345,5.173941753557042,4.438991138081972,3.248489331534563e-07,1.366979182638007e-16,3.2692296301202195e-17,4.0167278354280545e-07,-17.294182307704325,1.0,,PRUNED
124,0.010608433333117461,0.11384586909103844,2026-03-19 21:59:11.782328,2026-03-19 21:59:12.809897,0 days 00:00:01.027569,4.342148791706183,0.5563642098912058,47.67395256742167,52.457459706219055,4.2402700471598616,5.361448614471984,4.2290308767495945,3.26962871781654e-07,3.0279496943866266e-15,3.590312411123003e-15,2.403037373593281e-07,-15.66483954087473,1.0,,COMPLETE
125,0.001677839472852491,0.27937897473609125,2026-03-19 21:59:12.810895,2026-03-19 21:59:14.327184,0 days 00:00:01.516289,4.282041274873241,0.8578638764441009,48.574494522836055,53.424273402754146,4.256940434822363,5.3186852721096285,4.272933024058863,3.274170793191684e-07,5.317287692933196e-15,2.5833446328636553e-16,1.4136510217090599e-08,-16.068494520864633,1.0,,COMPLETE
126,0.008031979812887186,0.48513894721902945,2026-03-19 21:59:14.328181,2026-03-19 21:59:15.502392,0 days 00:00:01.174211,4.440773108168162,0.6322623327137724,46.10538423006219,51.22516693922275,4.445299974443792,5.102181769516057,4.225618630495927,3.242361623610609e-07,1.0319376125389584e-18,1.2304158963983748e-15,4.349056049904758e-08,-13.856484457603171,1.0,,COMPLETE
127,0.02968307845050034,0.6786700125810837,2026-03-19 21:59:15.503389,2026-03-19 21:59:16.941587,0 days 00:00:01.438198,4.2270356338507815,0.9199760125634129,46.17170965851164,51.86498438573224,4.433753985615465,5.173116564318178,4.243933117028001,3.27682328715289e-07,6.518767777441827e-16,1.413709526710625e-18,1.3185805312875035e-07,-15.304485546459354,1.0,,COMPLETE
128,0.02334691313430806,0.02254517212009906,2026-03-19 21:59:16.942583,2026-03-19 21:59:18.284105,0 days 00:00:01.341522,4.388496390029628,0.5000629770807079,48.83099979064587,51.63686874517461,4.223468682040272,5.173941753557042,4.245609396636808,3.26962871781654e-07,3.0279496943866266e-15,3.2692296301202195e-17,6.134705927499608e-07,-15.66483954087473,1.0,,COMPLETE
129,0.027529692291059404,0.4183325719119056,2026-03-19 21:59:18.285101,2026-03-19 21:59:19.526954,0 days 00:00:01.241853,4.3385518251089525,0.5510081196669391,48.7690039693975,51.27343890243677,4.246946688091247,5.110450431525095,4.476276851698311,3.3113840286527503e-07,5.918814675118862e-18,3.2617717330719884e-16,1.9193187549077833e-07,-14.605072625778224,1.0,,COMPLETE
130,0.015249809407195475,0.7236477361049738,2026-03-19 21:59:19.527958,2026-03-19 21:59:20.925284,0 days 00:00:01.397326,4.297339615504371,0.9149045636034496,47.18568293489521,52.36093555075162,4.364821180837865,5.100806178191203,4.251792759121435,3.265566517791798e-07,9.92478662217743e-18,9.039796521319154e-18,1.325485434507282e-07,-16.068494520864633,1.0,,COMPLETE
131,0.07597040902787905,0.22949332847997034,2026-03-19 21:59:20.927277,2026-03-19 21:59:22.195562,0 days 00:00:01.268285,4.25551970128346,0.5169263209802613,46.68916772678993,52.05082915997448,4.494996599106202,5.246147010060091,4.4697351640862975,3.265189065304012e-07,3.3148226685853334e-17,1.038801373098721e-16,7.17172630239128e-08,-16.596528009968498,1.0,,COMPLETE
132,,,2026-03-19 21:59:22.196558,2026-03-19 21:59:22.248386,0 days 00:00:00.051828,4.375521162426304,0.5325843775689814,46.480211124150095,53.09055696465307,4.491156599079167,5.238165463791126,4.376743442045666,3.2951961808642213e-07,5.245198014423032e-17,7.080405609126856e-16,6.029875741441199e-08,-17.354059298928195,1.0,,PRUNED
133,0.09231940899804662,0.7518322777988886,2026-03-19 21:59:22.249383,2026-03-19 21:59:23.365947,0 days 00:00:01.116564,4.46304247811737,0.8778453038433895,48.4187701283797,50.99570741032176,4.226514559541291,5.3186852721096285,4.272933024058863,3.2766343079773125e-07,5.317287692933196e-15,2.049687005848159e-18,4.028951832682375e-07,-16.77578802488256,1.0,,COMPLETE
134,0.04548792131750624,0.2821639564269015,2026-03-19 21:59:23.366944,2026-03-19 21:59:24.591855,0 days 00:00:01.224911,4.375521162426304,0.5433129781054675,46.480211124150095,51.63686874517461,4.250599046671345,5.238165463791126,4.299417898472823,3.248489331534563e-07,1.8844710052409243e-18,2.1401011172288768e-15,3.089964994002007e-08,-14.377355146275871,1.0,,COMPLETE
135,,,2026-03-19 21:59:24.592857,2026-03-19 21:59:24.655643,0 days 00:00:00.062786,4.3636445210036765,0.6322623327137724,48.35861782893055,54.70280696478924,4.438876652740623,5.396313422137967,4.270103754062699,3.298393233423532e-07,5.755749829284351e-16,2.238744017912269e-18,8.030655231614427e-07,-16.388990378941813,1.0,,PRUNED
136,0.058194240133441245,0.36469985770084185,2026-03-19 21:59:24.656639,2026-03-19 21:59:26.045002,0 days 00:00:01.388363,4.321304372819622,0.6322623327137724,46.10538423006219,51.63686874517461,4.250599046671345,5.173941753557042,4.270103754062699,3.248489331534563e-07,9.068357265985142e-16,3.2692296301202195e-17,3.089964994002007e-08,-14.855550732748622,1.0,,COMPLETE
137,0.0443846995260444,0.9481328108631126,2026-03-19 21:59:26.045999,2026-03-19 21:59:27.178219,0 days 00:00:01.132220,4.229636753110657,0.9149045636034496,48.961549205654784,51.22516693922275,4.398054758380677,5.102181769516057,4.251792759121435,3.242664921253974e-07,9.584312493712899e-15,2.5833446328636553e-16,8.146743173489208e-07,-13.856484457603171,1.0,,COMPLETE
138,0.0568942961892543,0.3821288065380048,2026-03-19 21:59:27.179216,2026-03-19 21:59:28.845652,0 days 00:00:01.666436,4.423371779406937,0.97931297536813,47.67395256742167,53.451090683618126,4.250599046671345,5.182593972303552,4.299417898472823,3.248489331534563e-07,7.408648027284688e-18,3.590312411123003e-15,1.8570613197273302e-08,-14.377355146275871,1.0,,COMPLETE
139,0.0032841086337213514,0.33868793179734025,2026-03-19 21:59:28.847647,2026-03-19 21:59:30.181253,0 days 00:00:01.333606,4.423371779406937,0.6314911520690656,47.87275792391149,51.63686874517461,4.250599046671345,5.173941753557042,4.299417898472823,3.248489331534563e-07,1.8844710052409243e-18,3.2692296301202195e-17,3.089964994002007e-08,-14.377355146275871,1.0,,COMPLETE
140,0.06550878261623735,0.3048968245853117,2026-03-19 21:59:30.182250,2026-03-19 21:59:31.628371,0 days 00:00:01.446121,4.3844910465672315,0.9139432822964073,48.279215958514406,51.4191853478951,4.2209905581200955,5.2005331195723175,4.40044116959488,3.305710024092426e-07,8.593179270496903e-16,2.041957164420934e-15,2.4383271386480224e-07,-17.36824436019065,1.0,,COMPLETE
141,0.004692040454591704,0.15309290702231973,2026-03-19 21:59:31.629368,2026-03-19 21:59:32.825389,0 days 00:00:01.196021,4.3844910465672315,0.5888510822379582,48.24911164631373,50.68017003237552,4.343740366221667,5.213377189316188,4.40044116959488,3.27128869097697e-07,7.132997381006899e-15,2.041957164420934e-15,2.4383271386480224e-07,-15.552154220866445,1.0,,COMPLETE
