# V, J(A/m2)
2.809464448463800945e-01,1.084732723236083984e+01
2.950361778113230748e-01,1.172169017791748047e+01
3.098325243628233250e-01,1.250183010101318359e+01
3.253709218481995458e-01,1.345912170410156250e+01
3.416885848316380536e-01,1.442483043670654297e+01
3.588245942233194152e-01,1.560431003570556641e+01
3.768199908784543584e-01,1.689569282531738281e+01
3.957178738904026383e-01,1.824561882019042969e+01
4.155635038132851067e-01,1.968844604492187500e+01
4.364044110613082839e-01,2.131477737426757812e+01
4.582905097444192055e-01,2.311641502380371094e+01
4.812742172129270690e-01,2.498436355590820312e+01
5.054105795974019877e-01,2.706064414978027344e+01
5.307574036445197319e-01,2.931550788879394531e+01
5.573753951646003291e-01,3.184493446350097656e+01
5.853283044224232290e-01,3.427578353881835938e+01
6.146830788195304374e-01,3.743165206909179688e+01
6.455100232336936639e-01,4.066268539428710938e+01
6.778829683995597488e-01,4.416141128540039062e+01
7.118794477337446747e-01,4.797471618652343750e+01
7.475808830278770634e-01,5.208092498779296875e+01
7.850727794543244098e-01,5.663822174072265625e+01
8.244449303516435679e-01,6.205796813964843750e+01
8.657916322802170495e-01,6.742524719238281250e+01
9.092119108631356861e-01,7.346886444091796875e+01
9.548097579532167645e-01,8.043498992919921875e+01
1.002694380694176379e+00,8.942997741699218750e+01
1.052980463072455963e+00,9.767092895507812500e+01
1.105788440586125132e+00,1.067018203735351562e+02
1.161244788688691187e+00,1.172825012207031250e+02
1.219482325698642011e+00,1.275191497802734375e+02
1.280640530900194252e+00,1.403120117187500000e+02
1.344865878597093944e+00,1.533806457519531250e+02
1.412312188919538469e+00,1.687055206298828125e+02
1.483140996224401098e+00,1.837057037353515625e+02
1.557521935971076799e+00,2.015208740234375000e+02
1.635633150999524554e+00,2.223517608642578125e+02
1.717661718183540076e+00,2.447684783935546875e+02
1.803804096481099517e+00,2.692474060058593750e+02
1.894266597454855594e+00,2.966164855957031250e+02
1.989265879389688019e+00,3.280440979003906250e+02
2.089029466190718942e+00,3.606042785644531250e+02
2.193796292304567519e+00,3.982847900390625000e+02
2.303817274968914308e+00,4.376088562011718750e+02
2.419355915160939841e+00,4.829183959960937500e+02
2.540688928683898506e+00,5.293754882812500000e+02
2.668106908903285834e+00,5.913952026367187500e+02
2.801915022719862147e+00,6.507481689453125000e+02
2.942433741446385032e+00,7.196520385742187500e+02
