# V, J(A/m2)
3.957178738904026383e-01,1.822533988952636719e+01
4.155635038132851067e-01,1.954804992675781250e+01
4.364044110613082839e-01,2.102029418945312500e+01
4.582905097444192055e-01,2.252968788146972656e+01
4.812742172129270690e-01,2.422283744812011719e+01
5.054105795974019877e-01,2.605530738830566406e+01
5.307574036445197319e-01,2.820347404479980469e+01
5.573753951646003291e-01,3.039551734924316406e+01
5.853283044224232290e-01,3.260907363891601562e+01
6.146830788195304374e-01,3.526694869995117188e+01
6.455100232336936639e-01,3.817043685913085938e+01
6.778829683995597488e-01,4.105694961547851562e+01
7.118794477337446747e-01,4.461928939819335938e+01
7.475808830278770634e-01,4.827100372314453125e+01
7.850727794543244098e-01,5.246728515625000000e+01
8.244449303516435679e-01,5.620024490356445312e+01
8.657916322802170495e-01,6.120875549316406250e+01
9.092119108631356861e-01,6.651920318603515625e+01
9.548097579532167645e-01,7.231480407714843750e+01
1.002694380694176379e+00,7.941847991943359375e+01
1.052980463072455963e+00,8.636396026611328125e+01
1.105788440586125132e+00,9.410675048828125000e+01
1.161244788688691187e+00,1.032384185791015625e+02
1.219482325698642011e+00,1.119599838256835938e+02
1.280640530900194252e+00,1.232786712646484375e+02
1.344865878597093944e+00,1.349555358886718750e+02
1.412312188919538469e+00,1.482326660156250000e+02
1.483140996224401098e+00,1.597478942871093750e+02
1.557521935971076799e+00,1.751588439941406250e+02
1.635633150999524554e+00,1.922885131835937500e+02
1.717661718183540076e+00,2.124781188964843750e+02
1.803804096481099517e+00,2.316166381835937500e+02
1.894266597454855594e+00,2.560493164062500000e+02
1.989265879389688019e+00,2.830226440429687500e+02
2.089029466190718942e+00,3.119966430664062500e+02
2.193796292304567519e+00,3.365916748046875000e+02
2.303817274968914308e+00,3.707921752929687500e+02
2.419355915160939841e+00,4.103403015136718750e+02
2.540688928683898506e+00,4.529085693359375000e+02
2.668106908903285834e+00,5.088439941406250000e+02
2.801915022719862147e+00,5.593527832031250000e+02
2.942433741446385032e+00,6.245877075195312500e+02
2.000000000000000389e-02,6.329287290573120117e-01
2.100301913217995919e-02,6.625980138778686523e-01
2.205634063333586706e-02,6.979992985725402832e-01
2.316248721539157160e-02,7.322815060615539551e-01
2.432410810668713882e-02,7.696012258529663086e-01
2.554398539689817921e-02,8.124362230300903320e-01
2.682504070015889405e-02,8.458673357963562012e-01
2.817034215234716366e-02,8.922439813613891602e-01
2.958311175929013298e-02,9.398486018180847168e-01
3.106673311348942534e-02,9.815190434455871582e-01
3.262475949784734985e-02,1.034066200256347656e+00
3.426092239580288273e-02,1.084351658821105957e+00
3.597914042825903214e-02,1.143145084381103516e+00
3.778352873870569062e-02,1.200927257537841797e+00
3.967840884901534249e-02,1.254276156425476074e+00
4.166831900951638995e-02,1.323986530303955078e+00
4.375802506813252640e-02,1.399128913879394531e+00
4.595253188461987520e-02,1.472411870956420898e+00
4.825709531723901269e-02,1.543018460273742676e+00
5.067723481057014034e-02,1.628919601440429688e+00
5.321874661461903355e-02,1.717488527297973633e+00
5.588771766687404552e-02,1.802925705909729004e+00
5.869054017056136996e-02,1.882130265235900879e+00
6.163392690401383461e-02,1.983483195304870605e+00
6.472492729781917364e-02,2.083646297454833984e+00
6.797094431825263794e-02,2.191637277603149414e+00
7.137975219742993815e-02,2.311098098754882812e+00
7.495951505264426828e-02,2.436735868453979492e+00
7.871880643948095391e-02,2.567567110061645508e+00
8.266662988553945268e-02,2.716498851776123047e+00
8.681244045394122255e-02,2.839880943298339844e+00
9.116616738826804900e-02,3.010809898376464844e+00
9.573823789316571187e-02,3.176362991333007812e+00
1.005396021075677521e-01,3.352631092071533203e+00
1.055817593303502860e-01,3.532954454421997070e+00
1.108767855612283332e-01,3.729309558868408203e+00
1.164373624228546150e-01,3.949257135391235352e+00
1.222768075333893617e-01,4.192184448242187500e+00
1.284091064022831463e-01,4.402094364166259766e+00
1.348489459256642375e-01,4.645478725433349609e+00
1.416117495615513144e-01,4.962575912475585938e+00
1.487137142691369318e-01,5.238396167755126953e+00
1.561718493006112873e-01,5.529356956481933594e+00
1.640040169384331947e-01,5.871997833251953125e+00
1.722289752756138992e-01,6.210055828094482422e+00
1.808664231414733592e-01,6.602833747863769531e+00
1.899370472804660370e-01,6.996938705444335938e+00
1.994625718970698680e-01,7.455095767974853516e+00
2.094658106853988788e-01,7.920105934143066406e+00
2.199707214681508594e-01,8.379112243652343750e+00
2.310024635757500500e-01,8.890914916992187500e+00
2.425874581031090826e-01,9.448547363281250000e+00
2.547534511883252084e-01,1.007493782043457031e+01
2.675295804648633036e-01,1.076599311828613281e+01
2.809464448463800945e-01,1.142877483367919922e+01
2.950361778113230748e-01,1.223897171020507812e+01
3.098325243628233250e-01,1.321192073822021484e+01
3.253709218481995458e-01,1.403845024108886719e+01
3.416885848316380536e-01,1.498872470855712891e+01
3.588245942233194152e-01,1.602953720092773438e+01
3.768199908784543584e-01,1.722084999084472656e+01
3.957178738904026383e-01,1.839910507202148438e+01
4.155635038132851067e-01,1.974609947204589844e+01
4.364044110613082839e-01,2.121265411376953125e+01
4.582905097444192055e-01,2.284879875183105469e+01
4.812742172129270690e-01,2.451837539672851562e+01
5.054105795974019877e-01,2.645587730407714844e+01
5.307574036445197319e-01,2.844403839111328125e+01
5.573753951646003291e-01,3.082969284057617188e+01
5.853283044224232290e-01,3.312701416015625000e+01
6.146830788195304374e-01,3.579972076416015625e+01
6.455100232336936639e-01,3.883762741088867188e+01
6.778829683995597488e-01,4.165437316894531250e+01
7.118794477337446747e-01,4.487678909301757812e+01
7.475808830278770634e-01,4.873336791992187500e+01
7.850727794543244098e-01,5.258289718627929688e+01
8.244449303516435679e-01,5.738898468017578125e+01
8.657916322802170495e-01,6.229764938354492188e+01
9.092119108631356861e-01,6.719492340087890625e+01
9.548097579532167645e-01,7.329237365722656250e+01
1.002694380694176379e+00,8.105023956298828125e+01
1.052980463072455963e+00,8.772182464599609375e+01
1.105788440586125132e+00,9.546244812011718750e+01
1.161244788688691187e+00,1.046519927978515625e+02
1.219482325698642011e+00,1.134070739746093750e+02
1.280640530900194252e+00,1.247613372802734375e+02
1.344865878597093944e+00,1.353853149414062500e+02
1.412312188919538469e+00,1.488102722167968750e+02
1.483140996224401098e+00,1.654866485595703125e+02
1.557521935971076799e+00,1.809863281250000000e+02
1.635633150999524554e+00,2.004291381835937500e+02
1.717661718183540076e+00,2.191418151855468750e+02
1.803804096481099517e+00,2.416148223876953125e+02
1.894266597454855594e+00,2.660770568847656250e+02
1.989265879389688019e+00,2.928014831542968750e+02
2.089029466190718942e+00,3.220755004882812500e+02
2.193796292304567519e+00,3.576233520507812500e+02
2.303817274968914308e+00,3.936716918945312500e+02
2.419355915160939841e+00,4.335148925781250000e+02
2.540688928683898506e+00,4.777294311523437500e+02
2.668106908903285834e+00,5.425477294921875000e+02
2.801915022719862147e+00,5.996436767578125000e+02
2.942433741446385032e+00,6.685159301757812500e+02
