Jsc,Voc,FF,MPP
11.364523629999999,0.8268395162314811,70.41309924652445,6.616463491857539
5.47014655372,0.807733443002503,72.40504399051251,3.1991591688259384
2.57720434642,0.7872385693908512,73.88133682006946,1.498959723209069
1.3660407685,0.7695702074159138,74.77488332887201,0.7860816370184691
0.6644879599310001,0.7492836145607069,75.30446471393765,0.3749333545197903
0.313525482677,0.7279288467654176,75.09330755361165,0.17138113273540584
0.199338284569,0.7149143828020784,74.502065627635,0.10617274969964582
0.092907370413,0.6924397451539765,71.98894764595589,0.04631247395807927
0.0479041200631,0.6717407969537745,67.26250576298214,0.021644503826256316
0.0216123739337,0.6429532521326717,55.93151039639491,0.007772100678482047
