Jsc,Voc,FF,MPP
11.364558585000001,0.8277749595695992,70.38908470334755,6.621710269973138
5.47009589707,0.8087776376470353,72.29432982038978,3.1983671106739386
2.57716638144,0.7882958391459757,73.75614686921709,1.498407410188469
1.36601675469,0.7705880211870747,74.65669085916905,0.785863314813269
0.664475445176,0.7502422643169869,75.19931446426763,0.37488178953803025
0.313519385635,0.7288263769471238,75.00131880247858,0.17137891193074584
0.19933418925,0.7157607386015058,74.43605029247863,0.10620207134166584
0.0929054439426,0.6932397177601197,71.93621420326426,0.04633105377395927
0.0479031221914,0.672499541444254,67.21696597946064,0.021653829780468318
0.02161192353,0.6436575342080629,55.87912957006256,0.007773165453344046
