number,values_0,values_1,datetime_start,datetime_complete,duration,params_E_d_sh,params_G_frac,params_N_t_d,params_N_t_sh,params_W_L,params_W_R,params_W_R_sclc,params_d_sclc,params_l1_C_n_bulk,params_l1_k_dir,params_l1_mu_p,params_mu_e,system_attrs_NSGAIISampler:generation,system_attrs_fixed_params,state
10,0.037568003331275295,0.19067441983818764,2026-03-13 14:17:50.944497,2026-03-13 14:17:51.797712,0 days 00:00:00.853215,4.347953767495517,0.6068909243578464,46.33872790778331,54.249911914547816,4.360767574529621,5.2343108558877205,4.250768015984178,2.2732195318964762e-07,1.4115858659619912e-17,4.7716258837998185e-18,2.2759072030867613e-08,-14.324366371803391,0.0,,COMPLETE
11,0.007037288383818248,0.7456854585892249,2026-03-13 14:17:51.798712,2026-03-13 14:17:53.205127,0 days 00:00:01.406415,4.231343499804895,0.884094196412939,47.265215516686126,51.81499303541469,4.392642422738849,5.111103825221829,4.388794319201829,2.242208734703085e-07,7.397892646897899e-17,4.836135326547905e-15,1.4053415907446959e-08,-17.408575221926586,0.0,,COMPLETE
12,,,2026-03-13 14:17:53.206125,2026-03-13 14:17:53.259995,0 days 00:00:00.053870,4.468111438884825,0.8317055784885472,46.323360781347674,54.329559868982315,4.470749648426048,5.398992110038044,4.222397281870574,2.2385818652355343e-07,3.453414063760757e-16,3.8211313702537936e-16,3.605915161949529e-08,-16.399171034870683,0.0,,PRUNED
13,0.020898243942605005,0.32599391402160577,2026-03-13 14:17:53.260983,2026-03-13 14:17:54.156029,0 days 00:00:00.895046,4.269490599305881,0.6802948386152403,47.28581461664041,52.31705880998593,4.428383327597944,5.200375539707577,4.356155040809861,2.2555433692754246e-07,9.13524948448428e-17,6.0882783890489145e-18,8.294738994977728e-08,-17.64411014563222,0.0,,COMPLETE
14,0.05110659540132706,0.06692329337049449,2026-03-13 14:17:54.157026,2026-03-13 14:17:54.919540,0 days 00:00:00.762514,4.286467340084416,0.5101125378287036,47.57234511135726,53.99345388553691,4.382502276339062,5.248628869179897,4.363634271433866,2.2187899424940822e-07,1.6514808967392186e-16,9.42354313987258e-18,4.094194927798173e-08,-15.340682280806007,0.0,,COMPLETE
15,0.02065993063727948,0.4927895127567471,2026-03-13 14:17:54.920537,2026-03-13 14:17:55.650159,0 days 00:00:00.729622,4.23089466620871,0.9114704548288781,49.197640079172636,55.15656099704166,4.448475700868006,5.2645336322405605,4.476071790158713,2.2583846064576036e-07,8.78250002473033e-16,1.8591382725245454e-15,6.314942761729186e-08,-14.710160491513168,0.0,,COMPLETE
16,0.016780714133898377,0.16576176606536233,2026-03-13 14:17:55.651156,2026-03-13 14:17:56.376792,0 days 00:00:00.725636,4.377095641662749,0.5106951202734036,49.04443740921908,52.032547134490066,4.409426741547165,5.321666791594238,4.473205664142873,2.2707375112614556e-07,1.717025073124929e-18,2.072545486690025e-17,3.3279504719561304e-07,-14.859764832244352,0.0,,COMPLETE
17,,,2026-03-13 14:17:56.376792,2026-03-13 14:17:56.436597,0 days 00:00:00.059805,4.4086084628239,0.999480228704456,47.04887911915605,52.03379634699213,4.37061487807832,5.122341287507787,4.492877180199021,2.2331370064630592e-07,1.414340143705213e-17,7.0550128877745245e-15,4.975279334887609e-08,-18.217874873741703,0.0,,PRUNED
18,0.01410092258483166,0.2628993153347691,2026-03-13 14:17:56.436597,2026-03-13 14:17:57.322709,0 days 00:00:00.886112,4.237703727230875,0.7383751662004328,48.09316863616243,52.660150065987736,4.3731882668359265,5.229436970076094,4.305012750721998,2.2591530943973414e-07,6.741035184513916e-16,8.827537912521381e-16,1.7113281620728312e-07,-18.073448175644696,0.0,,COMPLETE
19,,,2026-03-13 14:17:57.323705,2026-03-13 14:17:57.372545,0 days 00:00:00.048840,4.447022030827226,0.991793540620932,47.592197949989185,53.22500569168114,4.313524836023156,5.257377179530145,4.367919814045421,2.274001744130065e-07,3.596321104763888e-18,3.4319329685613363e-18,1.3881000884714067e-07,-18.383404146492275,0.0,,PRUNED
20,0.014409704443477785,0.6258409148736179,2026-03-13 14:17:57.373541,2026-03-13 14:17:58.171942,0 days 00:00:00.798401,4.250793365452359,0.8559434928852881,48.648446743476086,54.62139168057927,4.444637451795321,5.1887582224875795,4.232099232604094,2.2664664346511183e-07,5.608820860373278e-17,7.90823739528115e-18,1.7255964495136243e-07,-16.498960439677763,0.0,,COMPLETE
21,,,2026-03-13 14:17:58.171942,2026-03-13 14:17:58.221779,0 days 00:00:00.049837,4.40429535547402,0.6551975539489632,49.572955434707914,53.05092527208809,4.423945080657658,5.362558283005499,4.383949680222961,2.2072874628872473e-07,6.778635872997709e-18,2.2732391740391055e-15,3.260904854494113e-07,-17.545248129467215,0.0,,PRUNED
22,0.04366535126151096,1.2130892442606545,2026-03-13 14:17:58.222776,2026-03-13 14:17:59.167057,0 days 00:00:00.944281,4.479681825672787,0.519024767321804,46.59154170540601,52.573462629930845,4.407584495043034,5.3085027585835745,4.225312082253328,2.2408425515680127e-07,1.8491165108789597e-18,5.16462239740513e-17,8.373684135984434e-07,-14.10078250292089,0.0,,COMPLETE
23,0.011770565029542067,0.21426815717586586,2026-03-13 14:17:59.168054,2026-03-13 14:17:59.987383,0 days 00:00:00.819329,4.390780637301653,0.5608661894331597,47.67625883169599,52.18407381132146,4.435925348772847,5.348604479689258,4.306372540460056,2.2662666991591022e-07,9.793862344690635e-16,9.195119928823351e-16,8.512077385523644e-08,-15.273749376365156,0.0,,COMPLETE
24,0.0683067544123009,0.48566771390460806,2026-03-13 14:17:59.987383,2026-03-13 14:18:00.868250,0 days 00:00:00.880867,4.413368840367836,0.8986973897354287,49.96885732848598,52.768672250079156,4.245935495588957,5.368627374104524,4.335548715810205,2.2061371909652005e-07,2.787012430111812e-17,1.7726417635652833e-16,9.801120510631975e-08,-15.948186141439134,0.0,,COMPLETE
25,0.023417861013573734,0.520182763803856,2026-03-13 14:18:00.868250,2026-03-13 14:18:01.648705,0 days 00:00:00.780455,4.239604724652105,0.9680250175038958,48.33399049540537,53.38954998008437,4.45773306666994,5.344341451411095,4.219019802539384,2.24249591841597e-07,3.1608403618381014e-15,3.9228346898147895e-15,1.9603625060033879e-07,-16.140624824060122,0.0,,COMPLETE
26,0.0324233940379592,0.8649127903080175,2026-03-13 14:18:01.649701,2026-03-13 14:18:02.554721,0 days 00:00:00.905020,4.2519591943138115,0.9872412475945405,48.11688076151366,51.981274074360414,4.4279323104243895,5.127610076866975,4.471848489382245,2.2713327390251957e-07,5.563777344034306e-16,1.3684613928003244e-16,1.6607825497566323e-08,-14.322932756276575,0.0,,COMPLETE
27,,,2026-03-13 14:18:02.555718,2026-03-13 14:18:02.607548,0 days 00:00:00.051830,4.2385040181748135,0.8703672720431563,49.903596904593876,51.00967633556036,4.471038113918051,5.131640340819224,4.364551709835308,2.227047748731507e-07,1.5693127927342445e-18,1.7652576801823299e-15,8.920627905696846e-08,-18.10860776481223,0.0,,PRUNED
28,0.03092742262941305,0.2763527013577596,2026-03-13 14:18:02.608546,2026-03-13 14:18:03.342746,0 days 00:00:00.734200,4.277962201715478,0.5999064032605352,46.96644263658521,54.70966930632447,4.435129936363827,5.190340311836695,4.219334845942188,2.2307375267101236e-07,2.0628505112471304e-17,3.1163887388075404e-17,2.0778393138244408e-07,-15.642634845543554,0.0,,COMPLETE
29,,,2026-03-13 14:18:03.343743,2026-03-13 14:18:03.391587,0 days 00:00:00.047844,4.305644652976907,0.7453675922547218,49.393900832270994,53.31944037258926,4.3516054770782295,5.367761321796418,4.481998481288224,2.2054090051354308e-07,2.1804142957497774e-18,2.291827392537529e-17,2.2636852633848663e-08,-18.19716501826959,0.0,,PRUNED
30,0.01474724685249682,0.6617245081189849,2026-03-13 14:18:03.391587,2026-03-13 14:18:04.308685,0 days 00:00:00.917098,4.4217534169902155,0.9127328967162447,47.6620473203696,53.828586053179585,4.204216296370582,5.218074712695166,4.233670322893225,2.2444898116568175e-07,1.0022655827945744e-18,7.875871684337743e-18,6.147622748614016e-07,-13.93800965834188,0.0,,COMPLETE
31,,,2026-03-13 14:18:04.308685,2026-03-13 14:18:04.357526,0 days 00:00:00.048841,4.3925067761345415,0.5052128842205029,50.498632240892526,54.84378775812665,4.36983821886706,5.201334703369589,4.303579964569729,2.204720885844723e-07,2.4881177565587163e-17,1.8220786051716194e-18,2.5782738791058554e-07,-14.680271052680046,0.0,,PRUNED
32,,,2026-03-13 14:18:04.357526,2026-03-13 14:18:04.408360,0 days 00:00:00.050834,4.407781400279177,0.841002198846225,46.60712445969328,54.24715285212578,4.200272053458099,5.170291301975703,4.279528101050771,2.259038333220197e-07,9.432807032220153e-15,7.854672382817315e-15,2.7699639663336486e-08,-17.542728029737827,0.0,,PRUNED
33,0.06649469153249443,0.24550402377151137,2026-03-13 14:18:04.409357,2026-03-13 14:18:05.295273,0 days 00:00:00.885916,4.2338850667554775,0.6195106133498831,47.318826689261854,53.8764646181889,4.370606420953291,5.1941208755495545,4.2829407323637785,2.2149585467264375e-07,4.419836056328115e-18,1.2373685524648096e-16,2.136394003847262e-08,-15.503022189668393,0.0,,COMPLETE
34,0.023411551249539444,0.2825275414187809,2026-03-13 14:18:05.296269,2026-03-13 14:18:06.043834,0 days 00:00:00.747565,4.250376744593491,0.7606727896901865,46.6994571388756,50.859422810653484,4.283259775750731,5.250992031422222,4.230967596547998,2.2639108911984895e-07,1.9464434010536447e-15,3.2901591133650187e-15,4.21416972113888e-07,-17.335604151641107,0.0,,COMPLETE
35,0.041572011253506756,1.0810957817315339,2026-03-13 14:18:06.044831,2026-03-13 14:18:07.055536,0 days 00:00:01.010705,4.380756540933655,0.765646665533702,48.34932226168565,54.3520834487109,4.376139245771851,5.3995510906056445,4.319833049664091,2.2070350933855037e-07,1.002071673677312e-17,1.4613547118006837e-17,8.218415708676958e-07,-15.602188089637929,0.0,,COMPLETE
36,0.09589902370049712,0.26983951601976724,2026-03-13 14:18:07.056533,2026-03-13 14:18:07.853935,0 days 00:00:00.797402,4.280072369131896,0.7062742393328546,50.350999964571,50.813269883721354,4.2623870447784356,5.351478475827444,4.497367179852941,2.2192121902581462e-07,1.3040736986021888e-17,1.5983826020063934e-15,5.994868271268898e-08,-14.596850434559931,0.0,,COMPLETE
37,0.07293847670399732,0.30639723322767265,2026-03-13 14:18:07.854932,2026-03-13 14:18:09.025422,0 days 00:00:01.170490,4.362495238411032,0.8175649562175399,46.68770084057468,53.76468813040672,4.431562711292721,5.207014777108889,4.3269307118701175,2.276353402310863e-07,1.6326595882714228e-17,1.9937898904406181e-16,2.9376716549503338e-08,-17.715674487009032,0.0,,COMPLETE
38,0.04629303115844192,0.7254467430324851,2026-03-13 14:18:09.025422,2026-03-13 14:18:09.857709,0 days 00:00:00.832287,4.2389711074699425,0.7500671982476697,48.378250590970666,52.552940962856326,4.499998889501395,5.285143022988482,4.204614320212003,2.2286408622517974e-07,1.4064411913912463e-16,2.6556665482349145e-15,4.4627287045602927e-07,-16.933078071887422,0.0,,COMPLETE
39,0.038281134752908515,0.6097769818795249,2026-03-13 14:18:09.857709,2026-03-13 14:18:10.805162,0 days 00:00:00.947453,4.305673263737116,0.950865000624957,47.08235867349342,51.08080583569994,4.2867133595139615,5.301743585675476,4.459363539036415,2.2636505789423944e-07,2.282888843092784e-18,1.2318244145109865e-17,1.1075818856149271e-08,-15.489308319964325,0.0,,COMPLETE
40,0.06308637867420328,0.5109618031887467,2026-03-13 14:18:10.806165,2026-03-13 14:18:11.772012,0 days 00:00:00.965847,4.273426843520065,0.7557762363088744,48.07243382474865,51.08937014618709,4.438014063439798,5.169415378472528,4.427172151077411,2.2328351376000194e-07,1.4170960510072563e-15,2.787953919405116e-17,3.131018820946263e-07,-18.163520269935333,0.0,,COMPLETE
41,0.01701964203677871,0.28117477208978114,2026-03-13 14:18:11.773008,2026-03-13 14:18:12.665102,0 days 00:00:00.892094,4.294882133224111,0.5832170654183149,49.83203058460157,54.80598813890608,4.258375928326073,5.174015047663524,4.250041299466986,2.2764546058744639e-07,2.9155476093285006e-16,7.579715338996435e-15,3.4959876745546167e-07,-16.16717576168172,0.0,,COMPLETE
42,0.011018634820909855,0.6262807306823243,2026-03-13 14:18:12.666097,2026-03-13 14:18:13.526294,0 days 00:00:00.860197,4.377903795821954,0.7823192637580003,48.46504615298651,51.07001417791792,4.434936503300307,5.332318103858704,4.202278622052424,2.2143541181564736e-07,1.5172039142380862e-16,1.1005796747827381e-15,5.76018286665368e-07,-16.693502453962648,0.0,,COMPLETE
43,0.06411154601325972,0.5963655819341058,2026-03-13 14:18:13.526294,2026-03-13 14:18:14.805127,0 days 00:00:01.278833,4.384765260424401,0.6456042677103055,46.76509857766982,53.48838644382706,4.273935366250788,5.111545392297465,4.458971750480163,2.2775483381425496e-07,6.749982449746145e-18,2.8374758182273066e-15,2.092297395622836e-08,-16.83910501481642,0.0,,COMPLETE
44,0.009274315384125773,0.3660650827237269,2026-03-13 14:18:14.805127,2026-03-13 14:18:15.786429,0 days 00:00:00.981302,4.332387581879288,0.7422475721502823,46.986265461308385,54.0701728435742,4.370805956069248,5.281026024641139,4.446765086761171,2.2351689390474272e-07,1.3078192672608695e-16,3.8268417786694356e-16,1.9269392839505997e-07,-15.97979073374077,0.0,,COMPLETE
45,0.08463824123866644,0.16367385258593406,2026-03-13 14:18:15.787427,2026-03-13 14:18:16.453697,0 days 00:00:00.666270,4.329757306652677,0.5724165793462356,49.452841263160565,52.17920392258588,4.242423328875744,5.366844604840034,4.220796045080952,2.261531168753099e-07,9.818882115135815e-17,1.8218367506469464e-16,7.364704426962458e-07,-14.090722850497169,0.0,,COMPLETE
46,0.010590921676006131,0.3135493353962648,2026-03-13 14:18:16.454695,2026-03-13 14:18:17.289973,0 days 00:00:00.835278,4.32960117124434,0.6346466895928747,47.85509808480937,53.15671674113548,4.222295654528478,5.309569674642281,4.216054872444943,2.2229940597389944e-07,3.735202294771483e-18,3.056384864149625e-18,1.8147603543565522e-07,-16.809983826520153,0.0,,COMPLETE
47,,,2026-03-13 14:18:17.290970,2026-03-13 14:18:17.337817,0 days 00:00:00.046847,4.420698530206732,0.5467276127087513,47.19247797143427,54.92209954110321,4.202210276005042,5.2093949391625385,4.208185394888791,2.2233572796771937e-07,2.913396132697067e-16,2.3044565821350944e-15,3.222965785329732e-08,-16.16816526545724,0.0,,PRUNED
48,,,2026-03-13 14:18:17.337817,2026-03-13 14:18:17.385671,0 days 00:00:00.047854,4.446142260157214,0.5981387000732269,47.66061952429292,54.80536742449243,4.457204920639367,5.309075366939448,4.469207791679221,2.225232905777728e-07,8.19732854293649e-17,2.8289064020069873e-17,6.769457619215073e-08,-15.41227452792841,0.0,,PRUNED
49,0.04370525258113175,0.8073727578639038,2026-03-13 14:18:17.386657,2026-03-13 14:18:18.124723,0 days 00:00:00.738066,4.348296364462647,0.9530594684695988,47.97151372342201,54.516747633846435,4.303671604270567,5.122564870866147,4.219949595280746,2.2611190322589982e-07,5.604589082298671e-15,1.04176845804355e-18,8.583040240121858e-07,-13.840214964106048,0.0,,COMPLETE
50,0.013922646019585592,0.17786696166186372,2026-03-13 14:18:18.125721,2026-03-13 14:18:19.009152,0 days 00:00:00.883431,4.34116324558548,0.5753742744082173,49.95925982867697,54.57597605497029,4.220162708512638,5.229594761172217,4.253855367535614,2.2741504798029612e-07,2.0837561177163707e-18,1.7340355607810033e-17,1.547889910033478e-08,-14.148256744834136,0.0,,COMPLETE
51,0.056192913899975945,0.5604846663588103,2026-03-13 14:18:19.010149,2026-03-13 14:18:19.693921,0 days 00:00:00.683772,4.2743972523683995,0.8016579058338548,50.35337530181605,53.03314011100767,4.229241241077776,5.352902284658995,4.432524144415065,2.2036331329416514e-07,2.6796067165467164e-18,2.6604071340164903e-16,4.1672149781540756e-07,-14.484451997744806,0.0,,COMPLETE
52,0.04261753907626978,0.39809453108235526,2026-03-13 14:18:19.694917,2026-03-13 14:18:20.692012,0 days 00:00:00.997095,4.341410915257516,0.5575870190229288,47.32406916976989,55.00818523491429,4.212239386040148,5.223287496116517,4.2074574139969645,2.2799037957717907e-07,2.44857202723132e-15,1.196890861191713e-15,2.2856324922445264e-08,-16.65064569484222,0.0,,COMPLETE
53,0.03666590377182014,0.6928300881260994,2026-03-13 14:18:20.692012,2026-03-13 14:18:21.499820,0 days 00:00:00.807808,4.345544349188138,0.9199734933938183,48.21444868833613,53.002652565644595,4.404612456729741,5.3759188155082205,4.480484530713031,2.2100033836478296e-07,2.394539437596879e-15,1.54654298195218e-17,4.829893509823704e-08,-13.900168175847593,0.0,,COMPLETE
54,0.0609544942810205,1.4724007142656064,2026-03-13 14:18:21.500814,2026-03-13 14:18:22.432018,0 days 00:00:00.931204,4.413227394074392,0.7225162372096768,48.35987883886157,54.701145588101305,4.431643632951737,5.253339374540827,4.283933836448989,2.2369266524625934e-07,6.584017033491952e-16,1.197484967858965e-15,6.672552290383109e-07,-14.62145503397003,0.0,,COMPLETE
55,0.052903819618013825,0.5760574879703785,2026-03-13 14:18:22.433013,2026-03-13 14:18:23.357998,0 days 00:00:00.924985,4.37835777392548,0.6261988302319457,46.60410999437411,53.20408870884487,4.489290600301317,5.180255727202611,4.372360174645636,2.2024066803420256e-07,8.261924668411391e-18,1.1279140748832844e-18,1.970930593099385e-07,-16.43422190782599,0.0,,COMPLETE
56,,,2026-03-13 14:18:23.358994,2026-03-13 14:18:23.410827,0 days 00:00:00.051833,4.4342127874726005,0.7331127291328243,50.02281946049664,52.74051823805662,4.346126299726235,5.165701353337728,4.4305491375668025,2.220769943371363e-07,3.462969957662064e-15,3.801210199387066e-16,6.040626452228095e-08,-15.898368042661243,0.0,,PRUNED
57,0.04763663455844788,0.25164670945388296,2026-03-13 14:18:23.410827,2026-03-13 14:18:24.388397,0 days 00:00:00.977570,4.415115381214958,0.6857386922972275,49.566187230336375,52.69113409579322,4.2603134983554645,5.1692680328471905,4.322345135516575,2.2483208868278594e-07,3.021562203926575e-17,9.032069095378144e-16,3.309556983115713e-08,-15.754360003948104,0.0,,COMPLETE
58,0.042712573040176886,0.5420846918095541,2026-03-13 14:18:24.389394,2026-03-13 14:18:25.387142,0 days 00:00:00.997748,4.392128896900451,0.8332090128815848,47.22062238883472,51.14887594690288,4.397920512637573,5.227275591966909,4.30701909249736,2.2477191210717462e-07,2.551779885816732e-15,1.0639210071695266e-18,2.1619594652435368e-07,-18.117159187254757,0.0,,COMPLETE
59,0.02323968062155851,0.3228601361413375,2026-03-13 14:18:25.387142,2026-03-13 14:18:26.154641,0 days 00:00:00.767499,4.233150392832088,0.8032192018981881,47.301271456352886,53.10881830133514,4.224933497784313,5.14442602825294,4.416338373266649,2.275411900704161e-07,2.3052728666958226e-18,2.8148342167671988e-15,1.879054433712739e-07,-16.650361164684398,0.0,,COMPLETE
60,0.0991139182318269,0.13614744400916695,2026-03-13 14:18:26.155639,2026-03-13 14:18:27.032780,0 days 00:00:00.877141,4.352625527120863,0.5847907896441451,50.26828035350685,53.77968348671539,4.350623479418546,5.361831057693568,4.371765172183543,2.2442594701514817e-07,7.076007254107456e-15,1.4009448065309748e-16,1.410984513481106e-08,-16.23531448688377,0.0,,COMPLETE
61,0.05872717229053517,0.57163771040368,2026-03-13 14:18:27.033777,2026-03-13 14:18:27.920886,0 days 00:00:00.887109,4.294358340248985,0.5449405840410301,47.80035471423066,54.221540481912164,4.462418692893316,5.251753534959849,4.3936899514226715,2.2207933348009486e-07,1.185779684758931e-18,5.670688481535954e-16,4.336365916698746e-07,-17.766581179085154,0.0,,COMPLETE
62,0.014653804697764807,0.5458276072508778,2026-03-13 14:18:27.921882,2026-03-13 14:18:28.639637,0 days 00:00:00.717755,4.254376578210815,0.6819492230239247,48.66803191615035,53.95172109070634,4.4262915797203775,5.373269105174246,4.367346514844382,2.2013326301391093e-07,7.634190024685275e-17,3.452921741015809e-17,5.581497394535317e-07,-16.165925448654548,0.0,,COMPLETE
63,0.026944887433751834,0.3977384873781275,2026-03-13 14:18:28.639637,2026-03-13 14:18:29.415110,0 days 00:00:00.775473,4.23089466620871,0.7841429786908275,46.96644263658521,54.70966930632447,4.435129936363827,5.190340311836695,4.476071790158713,2.2583846064576036e-07,2.0628505112471304e-17,1.8591382725245454e-15,6.314942761729186e-08,-14.710160491513168,1.0,,COMPLETE
64,0.040976138488516826,0.24596073461970047,2026-03-13 14:18:29.416107,2026-03-13 14:18:30.178476,0 days 00:00:00.762369,4.277962201715478,0.5608661894331597,47.67625883169599,52.18407381132146,4.435129936363827,5.190340311836695,4.219334845942188,2.2307375267101236e-07,2.0628505112471304e-17,9.195119928823351e-16,2.0778393138244408e-07,-15.642634845543554,1.0,,COMPLETE
65,0.006207473366920705,0.2585999239083762,2026-03-13 14:18:30.179474,2026-03-13 14:18:30.996609,0 days 00:00:00.817135,4.32960117124434,0.6346466895928747,47.85509808480937,53.77968348671539,4.222295654528478,5.309569674642281,4.3317245664914115,2.2229940597389944e-07,4.937900326636924e-15,8.342013761452095e-18,1.410984513481106e-08,-16.809983826520153,1.0,,COMPLETE
66,0.06321601767996277,0.15271353279672653,2026-03-13 14:18:30.997607,2026-03-13 14:18:31.715267,0 days 00:00:00.717660,4.3951923524088885,0.5240237537324488,48.54005661939538,51.15635903124732,4.335117613385648,5.239885054345501,4.214528815510414,2.2692368147190665e-07,6.731895740998198e-15,7.432415196079908e-16,8.110719474041127e-07,-14.586045136115512,1.0,,COMPLETE
67,0.040031324793310466,0.2829257205867092,2026-03-13 14:18:31.716267,2026-03-13 14:18:32.555529,0 days 00:00:00.839262,4.294882133224111,0.5832170654183149,47.947156128869445,54.80598813890608,4.443092179517811,5.174015047663524,4.226803676800183,2.2653354068458744e-07,2.9155476093285006e-16,8.94137336284532e-18,6.892483309231232e-08,-14.698998879307414,1.0,,COMPLETE
68,0.01310587975152193,0.6063259875100598,2026-03-13 14:18:32.556525,2026-03-13 14:18:33.470546,0 days 00:00:00.914021,4.3546368880441975,0.8559434928852881,48.648446743476086,53.147799458626444,4.36856846047204,5.344442093395137,4.236400408951432,2.2664664346511183e-07,5.608820860373278e-17,7.90823739528115e-18,7.574143858387278e-08,-16.498960439677763,1.0,,COMPLETE
69,0.021284660843737105,0.11382236947722858,2026-03-13 14:18:33.471544,2026-03-13 14:18:34.259974,0 days 00:00:00.788430,4.2379825593921,0.5753742744082173,49.95925982867697,51.06777614815537,4.2603134983554645,5.229594761172217,4.253855367535614,2.2741504798029612e-07,2.0837561177163707e-18,1.7340355607810033e-17,3.309556983115713e-08,-15.754360003948104,1.0,,COMPLETE
70,,,2026-03-13 14:18:34.260972,2026-03-13 14:18:34.312801,0 days 00:00:00.051829,4.32960117124434,0.6346466895928747,47.85509808480937,51.26271488502751,4.222295654528478,5.236181672460596,4.216054872444943,2.264034399470928e-07,1.0506976955922995e-16,3.056384864149625e-18,1.8147603543565522e-07,-13.912812485211255,1.0,,PRUNED
71,0.01548234264534939,0.24089603057053582,2026-03-13 14:18:34.313798,2026-03-13 14:18:35.076314,0 days 00:00:00.762516,4.32960117124434,0.6346466895928747,49.95925982867697,54.57597605497029,4.222295654528478,5.229594761172217,4.253855367535614,2.2741504798029612e-07,2.0837561177163707e-18,1.7340355607810033e-17,1.8147603543565522e-07,-14.148256744834136,1.0,,COMPLETE
