Voltage,SOP21n3-3_Fwd_Exp,SOP21n3-3_Rev_Exp,SOP21n3-3_Fwd_Fit,SOP21n3-3_Rev_Fit,SOP21n3-3_Fwd_Slope_Exp,SOP21n3-3_Rev_Slope_Exp,SOP21n3-3_Fwd_Slope_Fit,SOP21n3-3_Rev_Slope_Fit
0.05067723481057014,0.056025828014574015,0.05455578240226112,0.055419374,0.055388674,1.0867460500160582,1.0406184860251884,1.0559738,0.9996504
0.053218746614619034,0.0590858543957523,0.05740579476930444,0.05835833,0.058165472,1.084504297954819,1.0396111494125115,0.9900131,1.0689144
0.055887717666874046,0.062299344027195495,0.06039873798290249,0.061057717,0.061496947,1.0801449808303012,1.03764820212659,1.0030317,1.012445
0.05869054017056137,0.06567399323770863,0.06354178016173885,0.06437766,0.06422405,1.0760263280783882,1.0357858809263085,0.97198576,0.9596785
0.061633926904013835,0.0692178843343488,0.0668424489125063,0.06715114,0.067552775,1.0721334817103987,1.034018704908906,1.2250313,1.1617601
0.06472492729781917,0.07293950495960358,0.0703086493585742,0.07257771,0.07195757,1.0684526572715107,1.0323415226824437,1.236978,1.1133494
0.06797094431825264,0.07684776841935065,0.0739486830728109,0.07579302,0.07532938,1.0649710509448127,1.030749489619474,0.89579344,0.93263745
0.07137975219742994,0.08095203503028404,0.0777712679599056,0.0792278,0.07883459,1.0616767561859568,1.0292380469520452,0.9195798,1.0120747
0.07495951505264427,0.08526213453793416,0.08178555913580718,0.08293055,0.08317275,1.0585586887601934,1.027802902534603,1.1027377,1.173931
0.07871880643948095,0.08978838965897284,0.08600117085428727,0.08825672,0.08843272,1.0556065192040833,1.0264400131199203,1.1240488,1.1587881
0.08266662988553945,0.09454164080418802,0.09042819953314127,0.092574306,0.093160875,1.052810611861787,1.0251455680092292,1.0468042,1.0519589
0.08681244045394122,0.09953327204133851,0.09507724793517522,0.09777786,0.0980223,1.0501619697560542,1.0239159739528318,1.1020262,1.0738744
0.09116616738826805,0.10477523836007148,0.09995945056189275,0.10311704,0.10348489,1.04765218464755,1.0227478411895632,1.3701173,1.194531
0.09573823789316571,0.11028009430420106,0.1050865003206991,0.11180861,0.110178426,1.0512220938284784,1.0261150129525696,1.3136479,1.203184
0.10053960210756775,0.1161286128915371,0.11051909080011611,0.11726409,0.11641701,1.101344387338262,1.0645547906661577,1.0277244,1.156615
0.10558175933035029,0.12283102643385138,0.11662568187073051,0.12363947,0.123383395,1.1426873670588051,1.09647085610478,1.1840458,1.167139
0.11087678556122833,0.12986957242690175,0.12303852432515615,0.1316713,0.13050403,1.1349526540451365,1.091442117282707,1.2563878,1.1510704
0.11643736242285462,0.13726110823464008,0.12977297696325402,0.13981636,0.13809603,1.1276841236521449,1.0866962593891927,1.195749,1.2010792
0.12227680753338936,0.14502333663394615,0.13684516884339054,0.148018,0.14678238,1.1208488067343438,1.0822152848387105,1.1482067,1.237514
0.12840910640228315,0.15317484821289495,0.14427203791163826,0.15644465,0.1558762,1.11441657229879,1.077982550266512,1.1677628,1.2435361
0.13484894592566424,0.16173516589533737,0.15207137156826842,0.16593902,0.16577862,1.108359830601465,1.0739826438834186,1.0907129,0.86078143
0.14161174956155131,0.17072479169843113,0.1602618492686913,0.17406835,0.16957664,1.1026532729284888,1.0702012759948119,1.1443942,0.83277446
0.14871371426913693,0.180165255835107,0.16886308726087504,0.18560481,0.17985575,1.1718674422545234,1.1285164302172959,1.2674491,1.175763
0.1561718493006113,0.19147188722764416,0.17897649877904082,0.19705652,0.19025673,1.2519959723499454,1.1961023125920107,1.298204,1.2995975
0.1640040169384332,0.20365037271677822,0.18983365841117178,0.21074991,0.20424984,1.2524095894132543,1.1977421209950911,1.3477147,1.2766771
0.1722289752756139,0.2164396209032411,0.20123531498491068,0.22483988,0.21557741,1.2374892786321716,1.1865352402009481,1.3613862,1.1364329
0.18086642314147336,0.229870262120565,0.21320877554274986,0.2407859,0.22827801,1.2236086245765083,1.17605698083098,1.3461653,1.2489151
0.18993704728046604,0.24397446284280994,0.22578271660148477,0.25650156,0.24360515,1.210677571905535,1.1662498917703399,1.4066885,1.4427054
0.19946257189706987,0.2587860027234808,0.23898725283266042,0.276325,0.26289603,1.2748570956785361,1.234010288828971,1.1096452,1.4240336
0.20946581068539888,0.2763950201165012,0.25476537724001624,0.2859261,0.28003532,1.3386071774102923,1.3013788784137699,1.1078132,1.3277578
0.21997072146815086,0.2950096519767926,0.27144875129964374,0.30796835,0.29937693,1.3215459105125635,1.2872025126992401,1.4410195,1.3482493
0.23100246357575005,0.314557825431802,0.2889688125278274,0.32923207,0.31953475,1.3015532524370972,1.2697818293476129,1.48448,1.4602053
0.24258745810310908,0.3350863584855387,0.30736752158645264,0.35612428,0.34536803,1.3190586252147423,1.289202701482406,1.4039308,1.448239
0.2547534511883252,0.3579027665657864,0.3278283853698424,0.37772354,0.3681911,1.3902078901497976,1.3616173776311005,1.3058132,1.3564457
0.2675295804648633,0.38392412201583426,0.35118133974422394,0.40467203,0.39439896,1.4196808627498427,1.3928502203160615,1.468342,1.4075965
0.2809464448463801,0.411250473333965,0.3757054671201272,0.43609756,0.42257226,1.3917741813957587,1.3671899863570776,1.4534322,1.455196
0.2950361778113231,0.4399472673113335,0.4014595029439328,0.4665295,0.4547646,1.4314868676074477,1.4063589177430984,1.3319377,1.0980883
0.3098325243628233,0.4730963117043569,0.4311442925460557,0.49681607,0.47051507,1.4998308142874848,1.4730857011370615,1.5712056,1.2069168
0.32537092184819955,0.5095052113511739,0.4637169690427253,0.5440775,0.51178175,1.4969352988933542,1.471402817630329,1.7482622,1.6634661
0.34168858483163805,0.5477400521443593,0.4979231964250179,0.5895258,0.55370265,1.514469111120877,1.4896936511670456,1.6889187,1.624488
0.3588245942233194,0.5909065646032302,0.5365004986739152,0.64186794,0.59997225,1.5781134516974253,1.5527042376592632,1.5164618,1.5688868
