Voltage,SOP21n3-2_Fwd_Exp,SOP21n3-2_Rev_Exp,SOP21n3-2_Fwd_Fit,SOP21n3-2_Rev_Fit,SOP21n3-2_Fwd_Slope_Exp,SOP21n3-2_Rev_Slope_Exp,SOP21n3-2_Fwd_Slope_Fit,SOP21n3-2_Rev_Slope_Fit
0.05067723481057014,0.08565230078520358,0.08311040935165655,0.08158762,0.08147604,1.081520429698773,1.0392961802848864,1.0444946,1.0343214
0.053218746614619034,0.09030737447121331,0.08744646654616672,0.085866064,0.085705966,1.0794233330932421,1.038322814054414,0.98141843,1.0665076
0.055887717666874046,0.09519590455566179,0.0919999811568929,0.08981273,0.090439916,1.075344355262363,1.0364259497331645,1.0045325,0.9826365
0.05869054017056137,0.10032959910025727,0.09678185888128002,0.09473657,0.09435751,1.0714887508400714,1.0346261083027208,0.99457353,0.9656324
0.061633926904013835,0.10572075333720256,0.10180355234793247,0.098994434,0.099403776,1.0678429095404738,1.032918025843859,1.2138445,1.1548318
0.06472492729781917,0.11138227911635733,0.10707708854573465,0.1066867,0.1056479,1.0643941868029252,1.0312967529362354,1.2139907,1.0810366
0.06797094431825264,0.11732773582920315,0.11261509762856882,0.11148324,0.11049706,1.061130821940548,1.029757633130341,0.9142593,0.9272682
0.07137975219742994,0.12357136288367569,0.11843084316461641,0.116672754,0.1156839,1.0580418645137328,1.0282962831457354,0.9160035,0.99540186
0.07495951505264427,0.13012811380763975,0.12453825390269135,0.121939085,0.12180322,1.0551171079741941,1.0269085746344508,1.0934901,1.1832273
0.07871880643948095,0.13701369206268763,0.13095195713168475,0.12985139,0.12988655,1.0523470297498285,1.0255906173655376,1.1299918,1.1691258
0.08266662988553945,0.14424458865403217,0.13768731371301843,0.13619824,0.13656853,1.0497227370471975,1.0243387437016516,1.063175,1.051462
0.08681244045394122,0.15183812162657345,0.14476045487000866,0.14409046,0.14396437,1.047235917740199,1.0231494942522446,1.1145297,1.0916009
0.09116616738826805,0.15981247754172967,0.15218832082225248,0.15189478,0.15196635,1.0448787957919734,1.0220196045994427,1.3137063,1.1512263
0.09573823789316571,0.16818675503437153,0.15998870135756474,0.16385974,0.1611336,1.0506371031202413,1.025257500600965,1.2431171,1.1673925
0.10053960210756775,0.1771195096872021,0.16825125841894023,0.17154561,0.17035922,1.1188357504201143,1.0622757388120405,1.0235817,1.1777216
0.10558175933035029,0.1876489709831805,0.17751690300702822,0.18112487,0.1808187,1.1750962336422361,1.0930185952990392,1.1979306,1.1703645
0.11087678556122833,0.1987064948357297,0.1872472285348078,0.19288383,0.19103381,1.16535019589716,1.0881843005247198,1.2740278,1.1569463
0.11643736242285462,0.21031856408721095,0.19746553919592238,0.20517698,0.20249653,1.156218838536212,1.083620491006112,1.2085545,1.2060976
0.12227680753338936,0.222512989719864,0.20819630791161994,0.21710186,0.21496788,1.1476557252249613,1.0793101043296076,1.1080471,1.2150041
0.12840910640228315,0.23531897746329186,0.21946523494355957,0.22867806,0.22806543,1.1396187450153565,1.0752373473613837,1.1587685,1.2548884
0.13484894592566424,0.24876719774237577,0.231299309446108,0.24317294,0.2430584,1.1320696216988537,1.0713875827454942,1.0816213,0.83732635
0.14161174956155131,0.2628898591331442,0.24372687410554136,0.25421265,0.24754192,1.1249734887230503,1.06774722743282,1.1227723,0.7832443
0.14871371426913693,0.27772078550252466,0.2567776930209655,0.27141696,0.26242262,1.1765447506589766,1.1250927361528476,1.2981175,1.1655021
0.1561718493006113,0.29497218273927855,0.27209700272318615,0.28865004,0.27745122,1.2367889200647078,1.191561023517071,1.3060958,1.2964195
0.1640040169384332,0.3134557198045477,0.2885378321468349,0.3084257,0.29792267,1.2349267974092886,1.1932732260385723,1.3351235,1.2846286
0.1722289752756139,0.33286622393515786,0.305803184893525,0.32894176,0.31462106,1.2212227261274133,1.1823582275425384,1.3861568,1.1507196
0.18086642314147336,0.353250183416181,0.3239344115966533,0.3532377,0.33343652,1.2084531850877145,1.1721486892646933,1.3510565,1.2487592
0.18993704728046604,0.37465641796465654,0.3429749366634382,0.37544262,0.35552028,1.196539519974836,1.1625894433065973,1.3850173,1.4456958
0.19946257189706987,0.3971361956531348,0.36297036227666,0.4045154,0.38411406,1.2698442317824483,1.2301337813360185,1.0778507,1.4009587
0.20946581068539888,0.4242344728949424,0.38685421422959204,0.4172112,0.40776503,1.3425437107771376,1.297301078175071,1.087253,1.3020811
0.21997072146815086,0.45289990576703865,0.41210791470221997,0.4499322,0.43631804,1.3256287823083905,1.2834043323269615,1.4776382,1.3423253
0.23100246357575005,0.4830029375192815,0.4386281124114674,0.48212618,0.46501124,1.305323514958312,1.266261763543409,1.5168111,1.4385822
0.24258745810310908,0.5146156651107304,0.4664783234052932,0.52193546,0.5022823,1.3236922941468592,1.2860238494423557,1.3748147,1.4403368
0.2547534511883252,0.5498082859680132,0.49745858717879504,0.55156296,0.5354054,1.397358761567471,1.3589026884813915,1.2575103,1.3601583
0.2675295804648633,0.5900320338608334,0.5328310684539581,0.5902899,0.5737984,1.427963217968074,1.3904934768579347,1.4705241,1.4276489
0.2809464448463801,0.632273041188878,0.5699775135027046,0.63693845,0.61569095,1.3993505669315547,1.3650276010750222,1.480677,1.4963087
0.2950361778113231,0.6766324754425512,0.6089868883052693,0.6823375,0.6642899,1.4413246860290458,1.40617953292454,1.3992336,1.0838625
0.3098325243628233,0.7280579652867343,0.6540714977884594,0.7304151,0.6845902,1.5130911553795303,1.4756061650859498,1.6684167,1.1906432
