Jsc,Voc,FF,MPP
11.1420435911,0.8286146478395613,73.09034553784515,6.748037300429194
5.36116690028,0.8101368780969515,74.32922992155187,3.228325845602339
2.52542427129,0.7903011759080912,75.34482492263304,1.5037665020871382
1.33852218582,0.7731461898702023,75.92890514453863,0.785767987601069
0.6510752316049999,0.7533953463755307,76.12383253884161,0.37340037743600896
0.307190647553,0.7325453755699343,75.86903765967912,0.1707289211156303
0.19531372067699998,0.7197074945509652,75.1883968132433,0.10569138846260581
0.091031076648,0.6976283229683647,72.47038161194644,0.04602293716019927
0.046936586821,0.677191321347743,67.50239587870942,0.021455669774212316
0.0211758293077,0.6486598300443933,55.60179672091812,0.007637412666884047
