Jsc,Voc,FF,MPP
11.1432743026,0.8290223726462499,73.18145121373072,6.760519808145193
5.36154242722,0.8102050404676867,74.428778677147,3.2331479631875384
2.52554477224,0.7902145422101315,75.44134306181604,1.5055996360095383
1.3385729578599999,0.773016642507779,76.00912555382317,0.786496197644069
0.651096105291,0.7532619811674754,76.19596556833365,0.373700021251469
0.307199582282,0.7324259131351551,75.92827754195768,0.17083933407051027
0.195319215614,0.7196001452026848,75.2394909057499,0.10575041056292582
0.0910335544724,0.697541257312174,72.51249094432151,0.046045185239279265
0.0469378457792,0.6771209873155152,67.537554652881,0.021465191166906317
0.021176392576700002,0.6486109407794801,55.627418121084425,0.007640559335498046
