# V, J(A/m2)
5.321874661461903355e-02,1.204225778579711914e+00
5.588771766687404552e-02,1.273442625999450684e+00
5.869054017056136996e-02,1.337532997131347656e+00
6.163392690401383461e-02,1.410470843315124512e+00
6.472492729781917364e-02,1.493139147758483887e+00
6.797094431825263794e-02,1.571598291397094727e+00
7.137975219742993815e-02,1.655316352844238281e+00
7.495951505264426828e-02,1.744005918502807617e+00
7.871880643948095391e-02,1.852198004722595215e+00
8.266662988553945268e-02,1.951347231864929199e+00
8.681244045394122255e-02,2.047753810882568359e+00
9.116616738826804900e-02,2.156807422637939453e+00
9.573823789316571187e-02,2.270148277282714844e+00
1.005396021075677521e-01,2.402946472167968750e+00
1.055817593303502860e-01,2.537920475006103516e+00
1.108767855612283332e-01,2.692610025405883789e+00
1.164373624228546150e-01,2.854249477386474609e+00
1.222768075333893617e-01,3.028763055801391602e+00
1.284091064022831463e-01,3.194919586181640625e+00
1.348489459256642375e-01,3.409313440322875977e+00
1.416117495615513144e-01,3.625660181045532227e+00
1.487137142691369318e-01,3.851332664489746094e+00
1.561718493006112873e-01,4.109500408172607422e+00
1.640040169384331947e-01,4.380251407623291016e+00
1.722289752756138992e-01,4.641953468322753906e+00
1.808664231414733592e-01,4.971841335296630859e+00
1.899370472804660370e-01,5.269491672515869141e+00
1.994625718970698680e-01,5.639554023742675781e+00
2.094658106853988788e-01,5.960010528564453125e+00
2.199707214681508594e-01,6.393487453460693359e+00
2.310024635757500500e-01,6.792681694030761719e+00
2.425874581031090826e-01,7.271045207977294922e+00
2.547534511883252084e-01,7.770147323608398438e+00
2.675295804648633036e-01,8.304332733154296875e+00
2.809464448463800945e-01,8.864178657531738281e+00
2.950361778113230748e-01,9.481531143188476562e+00
3.098325243628233250e-01,1.030434131622314453e+01
3.253709218481995458e-01,1.104537582397460938e+01
3.416885848316380536e-01,1.178654861450195312e+01
3.588245942233194152e-01,1.266672515869140625e+01
3.768199908784543584e-01,1.366791629791259766e+01
3.957178738904026383e-01,1.473581504821777344e+01
4.155635038132851067e-01,1.581057739257812500e+01
4.364044110613082839e-01,1.697826385498046875e+01
4.582905097444192055e-01,1.858966064453125000e+01
4.812742172129270690e-01,1.993767166137695312e+01
5.054105795974019877e-01,2.146045112609863281e+01
5.307574036445197319e-01,2.314813804626464844e+01
5.573753951646003291e-01,2.532056617736816406e+01
5.853283044224232290e-01,2.729718589782714844e+01
6.146830788195304374e-01,2.933827400207519531e+01
6.455100232336936639e-01,3.177007293701171875e+01
6.778829683995597488e-01,3.466930007934570312e+01
7.118794477337446747e-01,3.756554412841796875e+01
7.475808830278770634e-01,4.074117279052734375e+01
7.850727794543244098e-01,4.398168945312500000e+01
8.244449303516435679e-01,4.858338546752929688e+01
8.657916322802170495e-01,5.242336654663085938e+01
9.092119108631356861e-01,5.689786529541015625e+01
9.548097579532167645e-01,6.146156311035156250e+01
1.002694380694176379e+00,6.660337829589843750e+01
1.052980463072455963e+00,7.245755767822265625e+01
1.105788440586125132e+00,7.858115386962890625e+01
1.161244788688691187e+00,8.546106719970703125e+01
1.219482325698642011e+00,9.293926239013671875e+01
1.280640530900194252e+00,1.006564636230468750e+02
1.344865878597093944e+00,1.094067001342773438e+02
1.412312188919538469e+00,1.187732086181640625e+02
1.483140996224401098e+00,1.321082000732421875e+02
1.557521935971076799e+00,1.442172851562500000e+02
1.635633150999524554e+00,1.553740539550781250e+02
1.717661718183540076e+00,1.694478912353515625e+02
1.803804096481099517e+00,1.860122985839843750e+02
1.894266597454855594e+00,2.028509216308593750e+02
1.989265879389688019e+00,2.208238983154296875e+02
2.089029466190718942e+00,2.400731506347656250e+02
2.193796292304567519e+00,2.671602172851562500e+02
2.303817274968914308e+00,2.923399963378906250e+02
2.419355915160939841e+00,3.180859069824218750e+02
2.540688928683898506e+00,3.451657409667968750e+02
2.668106908903285834e+00,3.812221374511718750e+02
2.801915022719862147e+00,4.181479187011718750e+02
2.942433741446385032e+00,4.551271667480468750e+02
