# V, J(A/m2)
1.219482325698642011e+00,8.632476806640625000e+01
1.280640530900194252e+00,9.382733154296875000e+01
1.344865878597093944e+00,1.018635711669921875e+02
1.412312188919538469e+00,1.104586639404296875e+02
1.483140996224401098e+00,1.203278656005859375e+02
1.557521935971076799e+00,1.311819152832031250e+02
1.635633150999524554e+00,1.422098846435546875e+02
1.717661718183540076e+00,1.542893676757812500e+02
1.803804096481099517e+00,1.682482452392578125e+02
1.894266597454855594e+00,1.831347503662109375e+02
1.989265879389688019e+00,1.977988433837890625e+02
2.089029466190718942e+00,2.144462432861328125e+02
2.193796292304567519e+00,2.357599945068359375e+02
2.303817274968914308e+00,2.555643310546875000e+02
2.419355915160939841e+00,2.789538269042968750e+02
2.540688928683898506e+00,3.013553466796875000e+02
2.668106908903285834e+00,3.333295593261718750e+02
2.801915022719862147e+00,3.611232299804687500e+02
2.942433741446385032e+00,3.922229309082031250e+02
2.000000000000000389e-02,5.299252867698669434e-01
2.100301913217995919e-02,5.579581856727600098e-01
2.205634063333586706e-02,5.839638710021972656e-01
2.316248721539157160e-02,6.167522668838500977e-01
2.432410810668713882e-02,6.435486078262329102e-01
2.554398539689817921e-02,6.777731180191040039e-01
2.682504070015889405e-02,7.103136181831359863e-01
2.817034215234716366e-02,7.480274438858032227e-01
2.958311175929013298e-02,7.823262810707092285e-01
3.106673311348942534e-02,8.257356286048889160e-01
3.262475949784734985e-02,8.655170202255249023e-01
3.426092239580288273e-02,9.111757874488830566e-01
3.597914042825903214e-02,9.573056697845458984e-01
3.778352873870569062e-02,1.004411816596984863e+00
3.967840884901534249e-02,1.060277700424194336e+00
4.166831900951638995e-02,1.114770174026489258e+00
4.375802506813252640e-02,1.153212428092956543e+00
4.595253188461987520e-02,1.210865855216979980e+00
4.825709531723901269e-02,1.268630385398864746e+00
5.067723481057014034e-02,1.335152268409729004e+00
5.321874661461903355e-02,1.413786530494689941e+00
5.588771766687404552e-02,1.483810186386108398e+00
5.869054017056136996e-02,1.559335231781005859e+00
6.163392690401383461e-02,1.633602142333984375e+00
6.472492729781917364e-02,1.726510882377624512e+00
6.797094431825263794e-02,1.834471106529235840e+00
7.137975219742993815e-02,1.928874373435974121e+00
7.495951505264426828e-02,2.031089544296264648e+00
7.871880643948095391e-02,2.120673418045043945e+00
8.266662988553945268e-02,2.241702556610107422e+00
8.681244045394122255e-02,2.362941265106201172e+00
9.116616738826804900e-02,2.507472515106201172e+00
9.573823789316571187e-02,2.651845932006835938e+00
1.005396021075677521e-01,2.794855833053588867e+00
1.055817593303502860e-01,2.949485301971435547e+00
1.108767855612283332e-01,3.118820428848266602e+00
1.164373624228546150e-01,3.295350074768066406e+00
1.222768075333893617e-01,3.485493421554565430e+00
1.284091064022831463e-01,3.665740251541137695e+00
1.348489459256642375e-01,3.871210098266601562e+00
1.416117495615513144e-01,4.113225460052490234e+00
1.487137142691369318e-01,4.387969493865966797e+00
1.561718493006112873e-01,4.594458580017089844e+00
1.640040169384331947e-01,4.910741329193115234e+00
1.722289752756138992e-01,5.202054023742675781e+00
1.808664231414733592e-01,5.517746925354003906e+00
1.899370472804660370e-01,5.862911224365234375e+00
1.994625718970698680e-01,6.260194778442382812e+00
2.094658106853988788e-01,6.585552215576171875e+00
2.199707214681508594e-01,7.027713775634765625e+00
2.310024635757500500e-01,7.472007751464843750e+00
2.425874581031090826e-01,8.001216888427734375e+00
2.547534511883252084e-01,8.579878807067871094e+00
2.675295804648633036e-01,9.126163482666015625e+00
2.809464448463800945e-01,9.778868675231933594e+00
2.950361778113230748e-01,1.044979572296142578e+01
3.098325243628233250e-01,1.110979747772216797e+01
3.253709218481995458e-01,1.189726829528808594e+01
3.416885848316380536e-01,1.272258567810058594e+01
3.588245942233194152e-01,1.361938381195068359e+01
3.768199908784543584e-01,1.469671440124511719e+01
3.957178738904026383e-01,1.569038105010986328e+01
4.155635038132851067e-01,1.695687294006347656e+01
4.364044110613082839e-01,1.820546722412109375e+01
4.582905097444192055e-01,1.916907882690429688e+01
4.812742172129270690e-01,2.054225158691406250e+01
5.054105795974019877e-01,2.196157646179199219e+01
5.307574036445197319e-01,2.386021995544433594e+01
5.573753951646003291e-01,2.559822845458984375e+01
5.853283044224232290e-01,2.755376625061035156e+01
6.146830788195304374e-01,2.990704917907714844e+01
6.455100232336936639e-01,3.228176498413085938e+01
6.778829683995597488e-01,3.511746597290039062e+01
7.118794477337446747e-01,3.814532470703125000e+01
7.475808830278770634e-01,4.125067138671875000e+01
7.850727794543244098e-01,4.470942306518554688e+01
8.244449303516435679e-01,4.801737594604492188e+01
8.657916322802170495e-01,5.225555801391601562e+01
9.092119108631356861e-01,5.643473434448242188e+01
9.548097579532167645e-01,6.139817428588867188e+01
1.002694380694176379e+00,6.606363677978515625e+01
1.052980463072455963e+00,7.210791778564453125e+01
1.105788440586125132e+00,7.812340545654296875e+01
1.161244788688691187e+00,8.477077484130859375e+01
1.219482325698642011e+00,9.217063140869140625e+01
1.280640530900194252e+00,1.003539733886718750e+02
1.344865878597093944e+00,1.088306045532226562e+02
1.412312188919538469e+00,1.180604019165039062e+02
1.483140996224401098e+00,1.296728820800781250e+02
1.557521935971076799e+00,1.416500549316406250e+02
1.635633150999524554e+00,1.540473480224609375e+02
1.717661718183540076e+00,1.686591949462890625e+02
1.803804096481099517e+00,1.831040191650390625e+02
1.894266597454855594e+00,1.996595458984375000e+02
1.989265879389688019e+00,2.186900024414062500e+02
2.089029466190718942e+00,2.377940673828125000e+02
2.193796292304567519e+00,2.553587188720703125e+02
2.303817274968914308e+00,2.784286499023437500e+02
2.419355915160939841e+00,3.049978027343750000e+02
2.540688928683898506e+00,3.328803710937500000e+02
2.668106908903285834e+00,3.684881286621093750e+02
2.801915022719862147e+00,4.030057983398437500e+02
2.942433741446385032e+00,4.426988830566406250e+02
