number,values_0,values_1,datetime_start,datetime_complete,duration,params_E_d_sh,params_G_frac,params_N_t_d,params_N_t_sh,params_W_L,params_W_R,params_W_R_sclc,params_d_sclc,params_l1_C_n_bulk,params_l1_k_dir,params_l1_mu_p,params_mu_e,system_attrs_NSGAIISampler:generation,system_attrs_fixed_params,state
399,0.060690963255250974,0.07682580491937747,2026-03-12 15:35:56.865148,2026-03-12 15:35:57.959831,0 days 00:00:01.094683,4.259159557192732,0.535231751893722,46.42200089601606,55.14255986327722,4.247702280250982,5.1607700256613525,4.205448755053453,1.7054548781657297e-07,2.0356059931971676e-16,7.592950744930644e-17,5.471292264061826e-07,-16.354444994345954,6,,COMPLETE
400,0.03182305891682506,0.1792713165303749,2026-03-12 15:35:57.960829,2026-03-12 15:35:58.830365,0 days 00:00:00.869536,4.250394629902042,0.6117476775851822,49.108277437676094,50.656872099270345,4.335396210169529,5.160547801140458,4.324683706808625,3.0081245883232515e-07,8.522389566906526e-18,6.5977955413053135e-18,3.404206999039382e-07,-16.981103640181907,6,,COMPLETE
401,0.017359309752215082,0.2502618404131099,2026-03-12 15:35:58.831362,2026-03-12 15:36:00.079065,0 days 00:00:01.247703,4.250394629902042,0.535231751893722,48.40830545410283,53.71540247690643,4.446070159142713,5.356143169780247,4.347130444281818,2.1295752069339597e-07,9.999999999999965e-17,1.0907114907048805e-16,1.4108223554704215e-08,-16.981103640181907,6,,COMPLETE
402,0.06099368020023252,0.12516469580861314,2026-03-12 15:36:00.080012,2026-03-12 15:36:01.287342,0 days 00:00:01.207330,4.228569930482258,0.535231751893722,49.279936565151374,50.656872099270345,4.202816660393726,5.318620435194627,4.291065355114606,1.8145591772799374e-07,4.3455817429676704e-18,9.99999999999999e-18,7.885876178579091e-08,-16.354444994345954,6,,COMPLETE
403,0.00209565603765483,0.08202315606947595,2026-03-12 15:36:01.288339,2026-03-12 15:36:02.466386,0 days 00:00:01.178047,4.284616916561097,0.535231751893722,49.108277437676094,53.71540247690643,4.247702280250982,5.356143169780247,4.246110243628249,2.1295752069339597e-07,2.0356059931971676e-16,5.124404427312979e-18,1.4108223554704215e-08,-17.556327846542462,6,,COMPLETE
404,0.0952921722829428,0.35552927211738955,2026-03-12 15:36:02.467383,2026-03-12 15:36:03.431068,0 days 00:00:00.963685,4.387947033775686,0.9395181507468149,48.70657237839028,54.42186237732072,4.3453770172354,5.356143169780247,4.291065355114606,1.947772361044112e-07,3.8864797225107605e-15,3.1369646200443245e-15,9.456003209154549e-08,-17.517436416971144,6,,COMPLETE
405,0.01930588783424172,0.09192527358900283,2026-03-12 15:36:03.432065,2026-03-12 15:36:04.207820,0 days 00:00:00.775755,4.284616916561097,0.5,49.09194517196568,53.789701337548564,4.386510318440111,5.230892279835164,4.37093886036678,1.947772361044112e-07,2.0356059931971676e-16,9.99999999999999e-18,9.999999999999994e-08,-16.354444994345954,6,,COMPLETE
406,0.07306352499473737,0.07259313407243057,2026-03-12 15:36:04.208826,2026-03-12 15:36:04.951311,0 days 00:00:00.742485,4.228569930482258,0.535231751893722,46.240925722374335,50.656872099270345,4.325598824003464,5.318620435194627,4.360052100626563,1.5421089502766756e-07,2.0356059931971676e-16,9.99999999999999e-18,7.885876178579091e-08,-16.354444994345954,6,,COMPLETE
407,0.01069929443972054,0.13610628278657882,2026-03-12 15:36:04.952308,2026-03-12 15:36:05.953763,0 days 00:00:01.001455,4.228569930482258,0.5,46.42200089601606,51.50715982309353,4.326565092716501,5.35,4.200451410826986,3.3311677304472567e-07,2.0356059931971676e-16,5.660308436106258e-16,3.0579738814995305e-07,-16.56948848053072,6,,COMPLETE
408,0.0037094976958508383,0.26476507194214305,2026-03-12 15:36:05.954769,2026-03-12 15:36:07.351076,0 days 00:00:01.396307,4.292780305837017,0.6117476775851822,48.70657237839028,54.42186237732072,4.241403584483665,5.356143169780247,4.278877822217859,2.3029640456168443e-07,2.474850323886416e-18,6.5977955413053135e-18,2.3815563392967006e-07,-16.983290142110942,6,,COMPLETE
409,0.04140230641348553,0.1617415253119935,2026-03-12 15:36:07.353066,2026-03-12 15:36:08.978108,0 days 00:00:01.625042,4.318520254510479,0.6117476775851822,48.70657237839028,54.22834444682094,4.360366211594994,5.182438439342875,4.291065355114606,2.3029640456168443e-07,6.0952760761306245e-15,6.5977955413053135e-18,1.2636845991862524e-07,-17.556327846542462,6,,COMPLETE
410,,,2026-03-12 15:36:08.979101,2026-03-12 15:36:09.064871,0 days 00:00:00.085770,4.426973313245772,0.535231751893722,48.65472061613823,54.68133937285699,4.34278273909164,5.1773715848744635,4.281873419315782,2.1295752069339597e-07,3.003301427476209e-17,1.1178938662649474e-18,1.0320046303742027e-07,-16.981103640181907,6,,PRUNED
411,0.07775941964346524,0.34324764420768333,2026-03-12 15:36:09.066843,2026-03-12 15:36:10.295807,0 days 00:00:01.228964,4.318520254510479,0.6999789379023085,49.108277437676094,50.656872099270345,4.335396210169529,5.166164092313784,4.246110243628249,1.9369963358469942e-07,1.0684527493079727e-15,9.99999999999999e-18,4.029444742022429e-07,-15.364389232157752,6,,COMPLETE
412,0.009069354558185465,0.4213352850332025,2026-03-12 15:36:10.297807,2026-03-12 15:36:11.551538,0 days 00:00:01.253731,4.284616916561097,0.939760942479318,48.65472061613823,54.42186237732072,4.277979064049125,5.212247518575664,4.265808106916084,1.8145591772799374e-07,1.7656369344784767e-18,3.1369646200443245e-15,6.647776404106543e-07,-17.556327846542462,6,,COMPLETE
413,0.04081126565926578,0.05292343125155557,2026-03-12 15:36:11.552535,2026-03-12 15:36:12.286078,0 days 00:00:00.733543,4.318520254510479,0.5163190425246921,49.279936565151374,54.22834444682094,4.202816660393726,5.356143169780247,4.246110243628249,2.1295752069339597e-07,4.3455817429676704e-18,1.5907675113436742e-16,4.029444742022429e-07,-15.02755195765076,6,,COMPLETE
414,0.0077264932883103574,0.1616938984898735,2026-03-12 15:36:12.287075,2026-03-12 15:36:13.182964,0 days 00:00:00.895889,4.228569930482258,0.5,48.40830545410283,50.656872099270345,4.362478392556494,5.193340881013177,4.360052100626563,3.281233629740653e-07,9.999999999999965e-17,9.99999999999999e-18,1.6808866076821774e-08,-16.354444994345954,7,,COMPLETE
415,0.07711109754675506,0.228476836215738,2026-03-12 15:36:13.183961,2026-03-12 15:36:14.747751,0 days 00:00:01.563790,4.3967138254377165,0.5163190425246921,49.279936565151374,54.22834444682094,4.202816660393726,5.267618840240357,4.291065355114606,1.8145591772799374e-07,8.18872176355259e-15,2.486954667796461e-17,4.029444742022429e-07,-16.981103640181907,7,,COMPLETE
416,0.05327744951380404,0.12722428869893168,2026-03-12 15:36:14.748745,2026-03-12 15:36:16.496137,0 days 00:00:01.747392,4.3187809897769,0.5987295757949643,47.52545594770984,54.22834444682094,4.242905645531689,5.237478358036659,4.291065355114606,1.1168704792579186e-07,2.8118027892091575e-16,2.4212532143637174e-17,1.4689659821412255e-08,-16.981103640181907,7,,COMPLETE
417,0.01259774378926714,0.15921098360600427,2026-03-12 15:36:16.497143,2026-03-12 15:36:18.024883,0 days 00:00:01.527740,4.257812211942562,0.535231751893722,47.52545594770984,55.14255986327722,4.360366211594994,5.148470593576984,4.37093886036678,1.947772361044112e-07,2.8118027892091575e-16,5.66078690395774e-18,3.404206999039382e-07,-17.94879883419239,7,,COMPLETE
418,0.020983581796135194,0.049272516291907396,2026-03-12 15:36:18.025880,2026-03-12 15:36:18.968335,0 days 00:00:00.942455,4.284616916561097,0.5163190425246921,49.108277437676094,54.31342257958331,4.247702280250982,5.148470593576984,4.246110243628249,1.8930167475074734e-07,2.0356059931971676e-16,5.124404427312979e-18,9.999999999999994e-08,-16.981103640181907,7,,COMPLETE
419,0.004625781806127437,0.12618944879031074,2026-03-12 15:36:18.969333,2026-03-12 15:36:20.052345,0 days 00:00:01.083012,4.3187809897769,0.5,47.52545594770984,50.704651105656936,4.362478392556494,5.35,4.360052100626563,3.281233629740653e-07,1.2937331633660905e-17,3.1755688563926773e-16,1.2636845991862524e-07,-16.354444994345954,7,,COMPLETE
420,0.008864375386125304,0.04441869597577255,2026-03-12 15:36:20.054338,2026-03-12 15:36:21.526279,0 days 00:00:01.471941,4.284616916561097,0.535231751893722,49.108277437676094,55.14255986327722,4.326565092716501,5.230892279835164,4.246110243628249,2.1295752069339597e-07,2.0356059931971676e-16,9.99999999999999e-18,9.999999999999994e-08,-16.354444994345954,7,,COMPLETE
421,0.002906464746120688,0.1799706561215582,2026-03-12 15:36:21.527276,2026-03-12 15:36:22.820122,0 days 00:00:01.292846,4.417798140270275,0.5,47.24208837292265,50.656872099270345,4.362478392556494,5.193340881013177,4.360052100626563,3.281233629740653e-07,9.999999999999965e-17,9.99999999999999e-18,1.6808866076821774e-08,-15.349340047243398,7,,COMPLETE
422,0.0348652023583275,0.5800618001592334,2026-03-12 15:36:22.821119,2026-03-12 15:36:23.985024,0 days 00:00:01.163905,4.228569930482258,0.8381026153952672,46.11039362572452,51.93779518382684,4.320370330475337,5.230892279835164,4.37093886036678,1.947772361044112e-07,1.1118085922600935e-16,6.5977955413053135e-18,1.6234645170885737e-07,-16.983290142110942,7,,COMPLETE
423,0.03031576508602755,0.0967831477084056,2026-03-12 15:36:23.986022,2026-03-12 15:36:25.239148,0 days 00:00:01.253126,4.228569930482258,0.5,46.11039362572452,54.22834444682094,4.202816660393726,5.356143169780247,4.291065355114606,3.281233629740653e-07,9.999999999999965e-17,2.2540788971178467e-16,4.029444742022429e-07,-17.988720733377345,7,,COMPLETE
424,0.09490813860469946,0.12935970135055802,2026-03-12 15:36:25.240152,2026-03-12 15:36:26.511912,0 days 00:00:01.271760,4.3187809897769,0.5163190425246921,47.262658150470834,50.704651105656936,4.362478392556494,5.196306625877192,4.291065355114606,1.1168704792579186e-07,9.871728036109132e-18,3.1755688563926773e-16,4.029444742022429e-07,-16.354444994345954,7,,COMPLETE
425,0.08099533989445973,0.6189414149259365,2026-03-12 15:36:26.512909,2026-03-12 15:36:27.724130,0 days 00:00:01.211221,4.3187809897769,0.8943492491001641,48.65472061613823,53.71540247690643,4.242905645531689,5.35,4.291065355114606,1.1168704792579186e-07,3.8864797225107605e-15,2.4212532143637174e-17,1.4108223554704215e-08,-16.354444994345954,7,,COMPLETE
426,0.014645130496878593,0.06808607394638273,2026-03-12 15:36:27.724130,2026-03-12 15:36:28.685935,0 days 00:00:00.961805,4.3187809897769,0.5163190425246921,47.52545594770984,54.22834444682094,4.242905645531689,5.160547801140458,4.291065355114606,1.9369963358469942e-07,2.8118027892091575e-16,2.4212532143637174e-17,4.029444742022429e-07,-17.57941032056012,7,,COMPLETE
427,0.03175650417080498,0.1009458239382569,2026-03-12 15:36:28.686932,2026-03-12 15:36:29.547477,0 days 00:00:00.860545,4.284616916561097,0.535231751893722,47.52545594770984,50.656872099270345,4.326565092716501,5.148470593576984,4.372782869484682,1.947772361044112e-07,2.0356059931971676e-16,6.5977955413053135e-18,3.404206999039382e-07,-16.981103640181907,7,,COMPLETE
428,0.009355776557441782,0.044897721217165606,2026-03-12 15:36:29.548474,2026-03-12 15:36:30.773477,0 days 00:00:01.225003,4.228569930482258,0.5,46.240925722374335,50.656872099270345,4.362478392556494,5.276912625591107,4.37967316861651,3.281233629740653e-07,9.999999999999965e-17,2.4212532143637174e-17,1.2463814629296062e-07,-16.354444994345954,7,,COMPLETE
429,0.02747490565025778,0.08514115724880914,2026-03-12 15:36:30.774475,2026-03-12 15:36:32.063458,0 days 00:00:01.288983,4.286077060762436,0.5163190425246921,48.65472061613823,53.13106072585698,4.422567314259704,5.356143169780247,4.246110243628249,1.9369963358469942e-07,9.999999999999965e-17,2.486954667796461e-17,9.456003209154549e-08,-16.354444994345954,7,,COMPLETE
430,0.033001312395041955,0.13686505699424453,2026-03-12 15:36:32.064466,2026-03-12 15:36:33.482135,0 days 00:00:01.417669,4.417798140270275,0.5,47.262658150470834,50.704651105656936,4.362478392556494,5.193340881013177,4.360052100626563,3.281233629740653e-07,9.871728036109132e-18,9.99999999999999e-18,1.6808866076821774e-08,-16.354444994345954,7,,COMPLETE
431,0.046542311280378494,0.2073062141168725,2026-03-12 15:36:33.483180,2026-03-12 15:36:34.221700,0 days 00:00:00.738520,4.292780305837017,0.6117476775851822,48.70657237839028,54.42186237732072,4.3453770172354,5.356143169780247,4.278877822217859,2.3029640456168443e-07,2.474850323886416e-18,6.5977955413053135e-18,2.3815563392967006e-07,-15.132856598656371,7,,COMPLETE
432,0.04163635742171592,0.01842481848720005,2026-03-12 15:36:34.222697,2026-03-12 15:36:34.991733,0 days 00:00:00.769036,4.257812211942562,0.5163190425246921,47.52545594770984,55.18519713404567,4.360366211594994,5.318620435194627,4.291065355114606,1.947772361044112e-07,2.8118027892091575e-16,2.486954667796461e-17,9.456003209154549e-08,-16.292715704931823,7,,COMPLETE
433,0.030298714387643973,0.4214909400457659,2026-03-12 15:36:34.992730,2026-03-12 15:36:35.760252,0 days 00:00:00.767522,4.284616916561097,0.5,49.108277437676094,50.656872099270345,4.247702280250982,5.35,4.360052100626563,3.281233629740653e-07,9.999999999999965e-17,1.0217500713193918e-15,1.4108223554704215e-08,-16.365091168843357,7,,COMPLETE
434,0.029318443014485798,0.05366143430256106,2026-03-12 15:36:35.761214,2026-03-12 15:36:36.676875,0 days 00:00:00.915661,4.250394629902042,0.535231751893722,48.65472061613823,53.71540247690643,4.242905645531689,5.356143169780247,4.246110243628249,2.1295752069339597e-07,3.8864797225107605e-15,2.486954667796461e-17,1.4108223554704215e-08,-16.981103640181907,7,,COMPLETE
435,0.09573057275228423,0.3428923848289691,2026-03-12 15:36:36.677873,2026-03-12 15:36:38.110699,0 days 00:00:01.432826,4.314686851595419,0.5163190425246921,48.65472061613823,54.42186237732072,4.202816660393726,5.157393184385014,4.291065355114606,6.951681909819301e-08,2.0634571684848917e-16,3.1369646200443245e-15,2.3815563392967006e-07,-16.981103640181907,7,,COMPLETE
436,0.044571926106229044,0.027081468682932708,2026-03-12 15:36:38.112693,2026-03-12 15:36:39.412374,0 days 00:00:01.299681,4.250394629902042,0.5163190425246921,46.11039362572452,50.656872099270345,4.335396210169529,5.356143169780247,4.225220926667589,1.9369963358469942e-07,3.8864797225107605e-15,9.99999999999999e-18,3.0692356921666836e-08,-16.981103640181907,7,,COMPLETE
437,0.021393717306033556,0.05139786002972344,2026-03-12 15:36:39.414367,2026-03-12 15:36:40.572288,0 days 00:00:01.157921,4.3187809897769,0.5163190425246921,48.65472061613823,53.13106072585698,4.242905645531689,5.356143169780247,4.246110243628249,1.9369963358469942e-07,2.8118027892091575e-16,2.4212532143637174e-17,9.794500053354745e-07,-16.981103640181907,7,,COMPLETE
438,0.012181820841966848,0.10602111394921064,2026-03-12 15:36:40.573286,2026-03-12 15:36:41.400341,0 days 00:00:00.827055,4.257812211942562,0.5,47.52545594770984,55.18519713404567,4.395883856108391,5.230892279835164,4.200451410826986,3.3311677304472567e-07,2.0356059931971676e-16,9.99999999999999e-18,9.999999999999994e-08,-16.354444994345954,7,,COMPLETE
439,0.015623326452396868,0.11392749591017177,2026-03-12 15:36:41.401338,2026-03-12 15:36:42.550664,0 days 00:00:01.149326,4.284616916561097,0.535231751893722,49.71186683547153,53.71540247690643,4.277979064049125,5.35,4.406417600702706,2.1295752069339597e-07,1.7656369344784767e-18,5.124404427312979e-18,2.5100495966962666e-07,-16.354444994345954,7,,COMPLETE
440,0.07858353785086308,0.655578970740666,2026-03-12 15:36:42.551660,2026-03-12 15:36:43.490605,0 days 00:00:00.938945,4.292780305837017,0.8616893876446436,49.108277437676094,52.48438043793066,4.393553740326797,5.166164092313784,4.291065355114606,3.103459317821742e-07,1.7656369344784767e-18,7.648019728511568e-18,6.647776404106543e-07,-17.890112772348523,7,,COMPLETE
441,0.05774594260505397,0.06061160959226873,2026-03-12 15:36:43.491609,2026-03-12 15:36:44.805667,0 days 00:00:01.314058,4.228569930482258,0.535231751893722,47.262658150470834,53.13106072585698,4.247702280250982,5.302335870519761,4.246110243628249,1.7054548781657297e-07,3.8864797225107605e-15,2.486954667796461e-17,1.4689659821412255e-08,-16.981103640181907,7,,COMPLETE
442,0.038774218850063415,0.2151650290679652,2026-03-12 15:36:44.806664,2026-03-12 15:36:46.569892,0 days 00:00:01.763228,4.318520254510479,0.5163190425246921,49.108277437676094,54.22834444682094,4.247702280250982,5.148470593576984,4.291065355114606,1.8145591772799374e-07,8.18872176355259e-15,2.486954667796461e-17,2.7862029273755133e-08,-18.370848196503964,7,,COMPLETE
443,0.016094433119855513,0.11390895844026958,2026-03-12 15:36:46.570896,2026-03-12 15:36:47.748838,0 days 00:00:01.177942,4.284616916561097,0.535231751893722,49.108277437676094,53.71540247690643,4.247702280250982,5.356143169780247,4.246110243628249,1.8145591772799374e-07,2.0356059931971676e-16,5.124404427312979e-18,9.999999999999994e-08,-17.556327846542462,7,,COMPLETE
444,0.03390405315651772,0.14113402133223124,2026-03-12 15:36:47.749835,2026-03-12 15:36:48.557586,0 days 00:00:00.807751,4.228569930482258,0.535231751893722,48.40830545410283,52.37608528328336,4.362478392556494,5.148470593576984,4.225220926667589,1.947772361044112e-07,1.1118085922600935e-16,4.816576455490822e-18,3.404206999039382e-07,-16.983290142110942,7,,COMPLETE
445,,,2026-03-12 15:36:48.557586,2026-03-12 15:36:48.605046,0 days 00:00:00.047460,4.3187809897769,0.5,47.262658150470834,50.656872099270345,4.242905645531689,5.356143169780247,4.360052100626563,1.1168704792579186e-07,1.2937331633660905e-17,2.4212532143637174e-17,1.2463814629296062e-07,-15.791286109628935,7,,PRUNED
446,0.06456113768867214,0.10794944438532802,2026-03-12 15:36:48.606051,2026-03-12 15:36:49.358949,0 days 00:00:00.752898,4.406125642923549,0.5163190425246921,49.108277437676094,51.93028086214649,4.228071374693113,5.166164092313784,4.401600420368074,1.8145591772799374e-07,2.474850323886416e-18,6.5977955413053135e-18,9.794500053354745e-07,-13.99528711693796,7,,COMPLETE
447,0.052472351926903756,0.04989578610575366,2026-03-12 15:36:49.359946,2026-03-12 15:36:50.211699,0 days 00:00:00.851753,4.296536232628637,0.535231751893722,48.62004874562181,53.71540247690643,4.335396210169529,5.35,4.406417600702706,2.1295752069339597e-07,1.2895772070584037e-17,2.513855911499944e-17,1.4108223554704215e-08,-15.02755195765076,7,,COMPLETE
448,0.03706317493204637,0.13174972712123756,2026-03-12 15:36:50.212695,2026-03-12 15:36:51.311655,0 days 00:00:01.098960,4.292780305837017,0.5667162491505351,48.70657237839028,54.42186237732072,4.362478392556494,5.35,4.278877822217859,3.281233629740653e-07,2.474850323886416e-18,3.1755688563926773e-16,1.2636845991862524e-07,-16.440121439348893,7,,COMPLETE
449,0.0062139599269500695,0.6554014896702012,2026-03-12 15:36:51.312661,2026-03-12 15:36:52.808343,0 days 00:00:01.495682,4.292780305837017,0.8616893876446436,49.108277437676094,52.48438043793066,4.393553740326797,5.166164092313784,4.291065355114606,1.8145591772799374e-07,1.7656369344784767e-18,7.648019728511568e-18,6.647776404106543e-07,-17.833207273335443,7,,COMPLETE
