lambda	I
3.790000000000000453e-07	4.614547426503748633e+06
3.800000000000000146e-07	4.658971973949111998e+06
3.810000000000000368e-07	4.299860342514616437e+06
3.820000000000000060e-07	3.899251958973659202e+06
3.830000000000000282e-07	4.688927310063747689e+06
3.840000000000000504e-07	4.495343658552615903e+06
3.850000000000000196e-07	4.794541182826136239e+06
3.860000000000000418e-07	4.638551538313462399e+06
3.870000000000000111e-07	4.813473364469982684e+06
3.880000000000000333e-07	5.056717952765047550e+06
3.890000000000000025e-07	4.323474118724817410e+06
3.900000000000000247e-07	4.810221272604526952e+06
3.910000000000000469e-07	4.433116683291550726e+06
3.920000000000000161e-07	4.958807745304176584e+06
3.930000000000000383e-07	5.364167974579241127e+06
3.940000000000000076e-07	5.339119582030228339e+06
3.950000000000000298e-07	5.557296219516423531e+06
3.959999999999999990e-07	6.059809805256679654e+06
3.970000000000000212e-07	5.636022002872902900e+06
3.980000000000000434e-07	5.861978984128460288e+06
3.990000000000000126e-07	5.863426657511830330e+06
4.000000000000000348e-07	6.490270326805814169e+06
4.010000000000000041e-07	6.857815831980596296e+06
4.020000000000000263e-07	6.516919745854130946e+06
4.030000000000000485e-07	7.111761854028452188e+06
4.040000000000000177e-07	8.026696607140350156e+06
4.050000000000000399e-07	8.176290239278086461e+06
4.060000000000000092e-07	8.975148305313931778e+06
4.070000000000000313e-07	9.645582809772187844e+06
4.080000000000000006e-07	9.972219764877395704e+06
4.090000000000000228e-07	1.120583320512198471e+07
4.100000000000000450e-07	1.200441944101178646e+07
4.110000000000000142e-07	1.286956738336610422e+07
4.120000000000000364e-07	1.494753766156344488e+07
4.130000000000000057e-07	1.615649966327529401e+07
4.140000000000000279e-07	1.864117479517654702e+07
4.150000000000000500e-07	1.974452901140886918e+07
4.160000000000000193e-07	2.247112178679936752e+07
4.170000000000000415e-07	2.519907307952918112e+07
4.180000000000000107e-07	2.773516265683817491e+07
4.190000000000000329e-07	3.187852667427210137e+07
4.200000000000000022e-07	3.520459695317173004e+07
4.210000000000000244e-07	4.003737778511632234e+07
4.220000000000000465e-07	4.561477153585550934e+07
4.230000000000000158e-07	5.108154544054269791e+07
4.240000000000000380e-07	5.801147633026254177e+07
4.250000000000000072e-07	6.346316177225823700e+07
4.260000000000000294e-07	7.269628378970560431e+07
4.270000000000000516e-07	8.088732806319196522e+07
4.280000000000000209e-07	9.069782613292679191e+07
4.290000000000000431e-07	1.014077486762642711e+08
4.300000000000000123e-07	1.109614410539562702e+08
4.310000000000000345e-07	1.247041357522121072e+08
4.320000000000000037e-07	1.367572284424181879e+08
4.330000000000000259e-07	1.508771751318772435e+08
4.340000000000000481e-07	1.666045048474805951e+08
4.350000000000000174e-07	1.854997945779546797e+08
4.360000000000000396e-07	2.008927801396306455e+08
4.370000000000000088e-07	2.252238927757117748e+08
4.380000000000000310e-07	2.497206824092470407e+08
4.390000000000000532e-07	2.794194386874739528e+08
4.400000000000000224e-07	3.109967605525751710e+08
4.410000000000000446e-07	3.557539034029050469e+08
4.420000000000000139e-07	4.028513300424079299e+08
4.430000000000000361e-07	4.616349279119979739e+08
4.440000000000000053e-07	5.278504740252860785e+08
4.450000000000000275e-07	6.007815783225350380e+08
4.460000000000000497e-07	6.857627573191355467e+08
4.470000000000000189e-07	7.753372745590915680e+08
4.480000000000000411e-07	8.647988308331327438e+08
4.490000000000000104e-07	9.441478796987686157e+08
4.500000000000000326e-07	1.014843200450536609e+09
4.510000000000000018e-07	1.065798716372633696e+09
4.520000000000000240e-07	1.099497094991573334e+09
4.530000000000000462e-07	1.100340230317920208e+09
4.540000000000000155e-07	1.088554270615373135e+09
4.550000000000000376e-07	1.044467261823150516e+09
4.560000000000000069e-07	9.815542711895382404e+08
4.570000000000000291e-07	9.153000952801245451e+08
4.580000000000000513e-07	8.452938910356456041e+08
4.590000000000000205e-07	7.795842340055495501e+08
4.600000000000000427e-07	7.304022664209156036e+08
4.610000000000000120e-07	6.884402114139376879e+08
4.620000000000000342e-07	6.662226967874513865e+08
4.630000000000000034e-07	6.533073994086079597e+08
4.640000000000000256e-07	6.474675430611773729e+08
4.650000000000000478e-07	6.443564979288222790e+08
4.660000000000000170e-07	6.384648079156012535e+08
4.670000000000000392e-07	6.417134046929101944e+08
4.680000000000000085e-07	6.319654913321114779e+08
4.690000000000000307e-07	6.220039771056878567e+08
4.700000000000000528e-07	6.020799377895642519e+08
4.710000000000000221e-07	5.862516221794741154e+08
4.720000000000000443e-07	5.659949124373310804e+08
4.730000000000000135e-07	5.450081918372250795e+08
4.740000000000000357e-07	5.305324767761039138e+08
4.750000000000000050e-07	5.191347620375659466e+08
4.760000000000000272e-07	5.086203363446893096e+08
4.770000000000000494e-07	5.093187053601883054e+08
4.780000000000000186e-07	5.183728407308896184e+08
4.789999999999999879e-07	5.271697748332288861e+08
4.800000000000000630e-07	5.401488123944113255e+08
4.810000000000000322e-07	5.553395219289824963e+08
4.820000000000000015e-07	5.773344886893392801e+08
4.830000000000000766e-07	5.922303353562809229e+08
4.840000000000000459e-07	6.123780103982115984e+08
4.850000000000000151e-07	6.325288005593701601e+08
4.859999999999999844e-07	6.533643034097495079e+08
4.870000000000000595e-07	6.739159188433692455e+08
4.880000000000000287e-07	6.964366058044064045e+08
4.889999999999999980e-07	7.166042190694102049e+08
4.900000000000000731e-07	7.371747299484930038e+08
4.910000000000000424e-07	7.602377030936765671e+08
4.920000000000000116e-07	7.810661798094865084e+08
4.929999999999999809e-07	8.053033884191030264e+08
4.940000000000000560e-07	8.370710055420480967e+08
4.950000000000000252e-07	8.601110383269188404e+08
4.959999999999999945e-07	8.844695309688051939e+08
4.970000000000000696e-07	9.057179040423414707e+08
4.980000000000000389e-07	9.380106856166135073e+08
4.990000000000000081e-07	9.648228940104740858e+08
5.000000000000000833e-07	9.904181698601133823e+08
5.010000000000000525e-07	1.011739377700239658e+09
5.020000000000000218e-07	1.031092350892087340e+09
5.029999999999999910e-07	1.056417155617466211e+09
5.040000000000000661e-07	1.074138284889663219e+09
5.050000000000000354e-07	1.091473652810653925e+09
5.060000000000000046e-07	1.110836439041310072e+09
5.070000000000000798e-07	1.128819243918657303e+09
5.080000000000000490e-07	1.146404756482846975e+09
5.090000000000000183e-07	1.160510566986531258e+09
5.099999999999999875e-07	1.175085044662676573e+09
5.110000000000000626e-07	1.189234167988330603e+09
5.120000000000000319e-07	1.202403429292995453e+09
5.130000000000000011e-07	1.215600719059002161e+09
5.140000000000000763e-07	1.227285793508334875e+09
5.150000000000000455e-07	1.243237138502588034e+09
5.160000000000000148e-07	1.256709443678052187e+09
5.169999999999999840e-07	1.267304022225347996e+09
5.180000000000000591e-07	1.274426584822865725e+09
5.190000000000000284e-07	1.286739365306704998e+09
5.199999999999999976e-07	1.299319391023755312e+09
5.210000000000000728e-07	1.312730430492098093e+09
5.220000000000000420e-07	1.323556412282935858e+09
5.230000000000000113e-07	1.336777069533305407e+09
5.239999999999999805e-07	1.346907255047255278e+09
5.250000000000000557e-07	1.351888324541860819e+09
5.260000000000000249e-07	1.364206916472990036e+09
5.269999999999999942e-07	1.382176316128978014e+09
5.280000000000000693e-07	1.389808535785673618e+09
5.290000000000000385e-07	1.404143858981675863e+09
5.300000000000000078e-07	1.415479508786690712e+09
5.310000000000000829e-07	1.429541162794167757e+09
5.320000000000000522e-07	1.444870301059952497e+09
5.330000000000000214e-07	1.457496735390454292e+09
5.339999999999999907e-07	1.472192895501241684e+09
5.350000000000000658e-07	1.482610399074292660e+09
5.360000000000000350e-07	1.486135983688924551e+09
5.370000000000000043e-07	1.508261467120289326e+09
5.380000000000000794e-07	1.521294137395658255e+09
5.390000000000000487e-07	1.534281173831617594e+09
5.400000000000000179e-07	1.547613869487514973e+09
5.409999999999999872e-07	1.564756696311168909e+09
5.420000000000000623e-07	1.578668301331240416e+09
5.430000000000000315e-07	1.592954446964498520e+09
5.440000000000000008e-07	1.600666478987604141e+09
5.450000000000000759e-07	1.616465532433463812e+09
5.460000000000000452e-07	1.630914484480265379e+09
5.470000000000000144e-07	1.644999094695439816e+09
5.479999999999999837e-07	1.649854433372106314e+09
5.490000000000000588e-07	1.668509184112770081e+09
5.500000000000000281e-07	1.683508814676144361e+09
5.509999999999999973e-07	1.698720272765268564e+09
5.520000000000000724e-07	1.708869787986201286e+09
5.530000000000000417e-07	1.718518928860972404e+09
5.540000000000000109e-07	1.733883053866471529e+09
5.550000000000000861e-07	1.746378991522734880e+09
5.560000000000000553e-07	1.757241559694566488e+09
5.570000000000000246e-07	1.763823139599839449e+09
5.579999999999999938e-07	1.772977341037409782e+09
5.590000000000000689e-07	1.790190083786790133e+09
5.600000000000000382e-07	1.795231236402776957e+09
5.610000000000000074e-07	1.804966093661327839e+09
5.620000000000000826e-07	1.816837698728347778e+09
5.630000000000000518e-07	1.823753413131314278e+09
5.640000000000000211e-07	1.828697423864457607e+09
5.649999999999999903e-07	1.841724915345706224e+09
5.660000000000000654e-07	1.847589025551632881e+09
5.670000000000000347e-07	1.861029909560563803e+09
5.680000000000000039e-07	1.870539954898026466e+09
5.690000000000000791e-07	1.878971776529420614e+09
5.700000000000000483e-07	1.891398585139332056e+09
5.710000000000000176e-07	1.898036820601172686e+09
5.719999999999999868e-07	1.907343709386495113e+09
5.730000000000000620e-07	1.919174685168074608e+09
5.740000000000000312e-07	1.937366747680218697e+09
5.750000000000000004e-07	1.936356491295745850e+09
5.760000000000000756e-07	1.947120318692965031e+09
5.770000000000000448e-07	1.960421375446813822e+09
5.780000000000000141e-07	1.965446348142847061e+09
5.789999999999999833e-07	1.982847416116631746e+09
5.800000000000000585e-07	1.994986822325729132e+09
5.810000000000000277e-07	2.011055975791324854e+09
5.819999999999999970e-07	2.016120003487426281e+09
5.830000000000000721e-07	2.040063914515102386e+09
5.840000000000000413e-07	2.056265635177167654e+09
5.850000000000000106e-07	2.074815411474121571e+09
5.860000000000000857e-07	2.082192077850595236e+09
5.870000000000000550e-07	2.099580168206891537e+09
5.880000000000000242e-07	2.119711793283724070e+09
5.889999999999999935e-07	2.134191487844399452e+09
5.900000000000000686e-07	2.149034651214025497e+09
5.910000000000000378e-07	2.177324391334267139e+09
5.920000000000000071e-07	2.195368990821171284e+09
5.930000000000000822e-07	2.217540327197533607e+09
5.940000000000000515e-07	2.238985133686096191e+09
5.950000000000000207e-07	2.266599139460333824e+09
5.959999999999999900e-07	2.286854744260434628e+09
5.970000000000000651e-07	2.315547129386299610e+09
5.980000000000000343e-07	2.336979760727672100e+09
5.990000000000000036e-07	2.370347613964947701e+09
6.000000000000000787e-07	2.394938212660100460e+09
6.010000000000000480e-07	2.415416439371125221e+09
6.020000000000000172e-07	2.449988025244976044e+09
6.029999999999999865e-07	2.472679609258075714e+09
6.040000000000000616e-07	2.504067451159410000e+09
6.050000000000000309e-07	2.531367769327987194e+09
6.060000000000000001e-07	2.574159528228320122e+09
6.070000000000000752e-07	2.600740275129231930e+09
6.080000000000000445e-07	2.623207288848035336e+09
6.090000000000000137e-07	2.647663913384910583e+09
6.100000000000000889e-07	2.676408686227971554e+09
6.110000000000000581e-07	2.709614200760248184e+09
6.120000000000000274e-07	2.742670017642881870e+09
6.129999999999999966e-07	2.769896147507180214e+09
6.140000000000000717e-07	2.801909874540757179e+09
6.150000000000000410e-07	2.820413195341012955e+09
6.160000000000000102e-07	2.848429108301907539e+09
6.170000000000000854e-07	2.882935727221774101e+09
6.180000000000000546e-07	2.906996017861670494e+09
6.190000000000000239e-07	2.929788702685780525e+09
6.199999999999999931e-07	2.964927872188844204e+09
6.210000000000000682e-07	2.993096642483363152e+09
6.220000000000000375e-07	3.010268476402434826e+09
6.230000000000000067e-07	3.028499896916276932e+09
6.240000000000000819e-07	3.047019533354891300e+09
6.250000000000000511e-07	3.067515180410766125e+09
6.260000000000000204e-07	3.083704342469099522e+09
6.269999999999999896e-07	3.095484847936994076e+09
6.280000000000000648e-07	3.109996896700293541e+09
6.290000000000000340e-07	3.127004537640398026e+09
6.300000000000000033e-07	3.130587879347506523e+09
6.310000000000000784e-07	3.140495272063184738e+09
6.320000000000000476e-07	3.147597471797191620e+09
6.330000000000000169e-07	3.158657125134418488e+09
6.340000000000000920e-07	3.163964114918715000e+09
6.350000000000000613e-07	3.164075413441764832e+09
6.360000000000000305e-07	3.175214124210958481e+09
6.369999999999999998e-07	3.171826020065288067e+09
6.380000000000000749e-07	3.164572311915270329e+09
6.390000000000000441e-07	3.167457833907743931e+09
6.400000000000000134e-07	3.156866824676652908e+09
6.410000000000000885e-07	3.150234703970099926e+09
6.420000000000000578e-07	3.143230068142444134e+09
6.430000000000000270e-07	3.131828823284386158e+09
6.439999999999999963e-07	3.117234495542350292e+09
6.450000000000000714e-07	3.109367024428483963e+09
6.460000000000000406e-07	3.094382640757978439e+09
6.470000000000000099e-07	3.084952248233559132e+09
6.480000000000000850e-07	3.063576209399861813e+09
6.490000000000000543e-07	3.041948596807630539e+09
6.500000000000000235e-07	3.023038434199127197e+09
6.509999999999999928e-07	3.002512192935100079e+09
6.520000000000000679e-07	2.979345945521552563e+09
6.530000000000000372e-07	2.952053048535220623e+09
6.540000000000000064e-07	2.925234891297402859e+09
6.550000000000000815e-07	2.900710892272837639e+09
6.560000000000000508e-07	2.865091343266803265e+09
6.570000000000000200e-07	2.844381317652840614e+09
6.579999999999999893e-07	2.814202461117810726e+09
6.590000000000000644e-07	2.787165645307341099e+09
6.600000000000000337e-07	2.748280789160653591e+09
6.610000000000000029e-07	2.720079084654222488e+09
6.620000000000000780e-07	2.685831398169423580e+09
6.630000000000000473e-07	2.654493553970688820e+09
6.640000000000000165e-07	2.624371505062417507e+09
6.650000000000000917e-07	2.586703988533330441e+09
6.660000000000000609e-07	2.555429332703545570e+09
6.670000000000000302e-07	2.517171591948214531e+09
6.679999999999999994e-07	2.482413983493144035e+09
6.690000000000000745e-07	2.447345166571122646e+09
6.700000000000000438e-07	2.414140720347827911e+09
6.710000000000000130e-07	2.374931017173337936e+09
6.720000000000000882e-07	2.336669598152860641e+09
6.730000000000000574e-07	2.302779399191669941e+09
6.740000000000000267e-07	2.264196009027535915e+09
6.749999999999999959e-07	2.231499932531925201e+09
6.760000000000000711e-07	2.196342128109356880e+09
6.770000000000000403e-07	2.157097311913521290e+09
6.780000000000000096e-07	2.119225609639246702e+09
6.790000000000000847e-07	2.078269667670993328e+09
6.800000000000000539e-07	2.044844294142955303e+09
6.810000000000000232e-07	2.007775900013960838e+09
6.819999999999999924e-07	1.967293703886261702e+09
6.830000000000000676e-07	1.930548070674384117e+09
6.840000000000000368e-07	1.901316744488218784e+09
6.850000000000000061e-07	1.864732163537221432e+09
6.860000000000000812e-07	1.830649317219429970e+09
6.870000000000000504e-07	1.795705891273637772e+09
6.880000000000000197e-07	1.760248884182029247e+09
6.890000000000000948e-07	1.729799198948225975e+09
6.900000000000000641e-07	1.694990335177884102e+09
6.910000000000000333e-07	1.693591722790746927e+09
6.920000000000000026e-07	1.691350411674565792e+09
6.930000000000000777e-07	1.694270828693192959e+09
6.940000000000000469e-07	1.669398097588899612e+09
6.950000000000000162e-07	1.612677199916253328e+09
6.960000000000000913e-07	1.547734820382602453e+09
6.970000000000000606e-07	1.495733208359363556e+09
6.980000000000000298e-07	1.448802405173920155e+09
6.989999999999999991e-07	1.415215475257604599e+09
7.000000000000000742e-07	1.384667025746975422e+09
7.010000000000000435e-07	1.351001443067014217e+09
7.020000000000000127e-07	1.328120565516499758e+09
7.030000000000000878e-07	1.302963358413320065e+09
7.040000000000000571e-07	1.275293981163473129e+09
7.050000000000000263e-07	1.251131140212495804e+09
7.059999999999999956e-07	1.226611068924128056e+09
7.070000000000000707e-07	1.203658972989829540e+09
7.080000000000000400e-07	1.181056296411317110e+09
7.090000000000000092e-07	1.153885407973515749e+09
7.100000000000000843e-07	1.130637409644060612e+09
7.110000000000000536e-07	1.110994335349879742e+09
7.120000000000000228e-07	1.079534202162580967e+09
7.129999999999999921e-07	1.061065134767494678e+09
7.140000000000000672e-07	1.036813209632878542e+09
7.150000000000000365e-07	1.011758976816840053e+09
7.160000000000000057e-07	9.918030817319643497e+08
7.170000000000000808e-07	9.689505033299372196e+08
7.180000000000000501e-07	9.500082805473958254e+08
7.190000000000000193e-07	9.245789556776019335e+08
7.200000000000000945e-07	9.068020256161431074e+08
7.210000000000000637e-07	8.869262288204075098e+08
7.220000000000000330e-07	8.631838803836243153e+08
7.230000000000000022e-07	8.470076976693104506e+08
7.240000000000000774e-07	8.266352926047571898e+08
7.250000000000000466e-07	8.077135979111530781e+08
7.260000000000000159e-07	7.918643689364771843e+08
7.270000000000000910e-07	7.760409073602087498e+08
7.280000000000000602e-07	7.587442953899554014e+08
7.290000000000000295e-07	7.384308216899918318e+08
7.299999999999999987e-07	7.235180731607429981e+08
7.310000000000000739e-07	7.091866911049664021e+08
7.320000000000000431e-07	6.916061744075953960e+08
7.330000000000000124e-07	6.758643934031682014e+08
7.340000000000000875e-07	6.587643824184794426e+08
7.350000000000000567e-07	6.419159364636042118e+08
7.360000000000000260e-07	6.246547882182265520e+08
7.369999999999999952e-07	6.085520669506855011e+08
7.380000000000000704e-07	5.928034768447647095e+08
7.390000000000000396e-07	5.818486652868863344e+08
7.400000000000000089e-07	5.616248223356193304e+08
7.410000000000000840e-07	5.513425488849295378e+08
7.420000000000000532e-07	5.386211203175365925e+08
7.430000000000000225e-07	5.247694669383392334e+08
7.440000000000000976e-07	5.114957223185252547e+08
7.450000000000000669e-07	4.980078454744818807e+08
7.460000000000000361e-07	4.877697115447598696e+08
7.470000000000000054e-07	4.756646439874315262e+08
7.480000000000000805e-07	4.635249399151867628e+08
7.490000000000000498e-07	4.494868236336616874e+08
7.500000000000000190e-07	4.398096543433264494e+08
7.510000000000000941e-07	4.262581796858438253e+08
7.520000000000000634e-07	4.165679326351355314e+08
7.530000000000000326e-07	4.084771387002215385e+08
7.540000000000000019e-07	3.956639485165562630e+08
7.550000000000000770e-07	3.849373767161340714e+08
7.560000000000000463e-07	3.757621550398110151e+08
7.570000000000000155e-07	3.659450765343654156e+08
7.580000000000000906e-07	3.553717088414968252e+08
7.590000000000000599e-07	3.448540322252228260e+08
7.600000000000000291e-07	3.378698571235631704e+08
7.609999999999999984e-07	3.260938572274373770e+08
7.620000000000000735e-07	3.175360234045375586e+08
7.630000000000000428e-07	3.090040511808036566e+08
7.640000000000000120e-07	3.018736111359604001e+08
7.650000000000000871e-07	2.907530125071954131e+08
7.660000000000000564e-07	2.855457998417321444e+08
7.670000000000000256e-07	2.771688429236764908e+08
7.680000000000001008e-07	2.687549564709907770e+08
7.690000000000000700e-07	2.611219379744759202e+08
7.700000000000000393e-07	2.529059525774636269e+08
7.710000000000000085e-07	2.469273617076753676e+08
7.720000000000000837e-07	2.389760207610196769e+08
7.730000000000000529e-07	2.323316312138418555e+08
7.740000000000000221e-07	2.246361584509135187e+08
7.750000000000000973e-07	2.192251127905481458e+08
7.760000000000000665e-07	2.129691698425893784e+08
7.770000000000000358e-07	2.059837152185839117e+08
7.780000000000000050e-07	1.976302391137634516e+08
7.790000000000000802e-07	1.955894984700962603e+08
7.800000000000000494e-07	1.885784503828656375e+08
7.810000000000000187e-07	1.844836828341588974e+08
7.820000000000000938e-07	1.776362866199657917e+08
7.830000000000000630e-07	1.712484097375200987e+08
7.840000000000000323e-07	1.679285073825396597e+08
7.850000000000000015e-07	1.626026959808084667e+08
7.860000000000000767e-07	1.590490734512302279e+08
7.870000000000000459e-07	1.546608873487724662e+08
7.880000000000000152e-07	1.507366998603967726e+08
7.890000000000000903e-07	1.463523877869685888e+08
7.900000000000000595e-07	1.398920358094027042e+08
7.910000000000000288e-07	1.383089350871758759e+08
7.919999999999999980e-07	1.316439895128864497e+08
7.930000000000000732e-07	1.288723011464930922e+08
7.940000000000000424e-07	1.252371992755388916e+08
7.950000000000000117e-07	1.214117742403730601e+08
7.960000000000000868e-07	1.175161122858507186e+08
7.970000000000000560e-07	1.140619406464985162e+08
7.980000000000000253e-07	1.122125488306705207e+08
7.990000000000001004e-07	1.075748441831407994e+08
8.000000000000000697e-07	1.053029064619908929e+08
8.010000000000000389e-07	1.017632177744852751e+08
8.020000000000000082e-07	9.770007368284212053e+07
8.030000000000000833e-07	9.448474414246170223e+07
8.040000000000000526e-07	9.085012215937353671e+07
8.050000000000000218e-07	9.132845508316056430e+07
8.060000000000000969e-07	8.768585097859679163e+07
8.070000000000000662e-07	8.500990284919419885e+07
8.080000000000000354e-07	8.101177521538963914e+07
8.090000000000000047e-07	8.000599773458187282e+07
8.100000000000000798e-07	7.670420585207906365e+07
8.110000000000000491e-07	7.617142626681877673e+07
8.120000000000000183e-07	7.280126957441073656e+07
8.130000000000000934e-07	7.133347427484595776e+07
8.140000000000000627e-07	7.092483401161791384e+07
8.150000000000000319e-07	6.675767350045441836e+07
8.160000000000000012e-07	6.595039360230804980e+07
8.170000000000000763e-07	6.410915174644861370e+07
8.180000000000000456e-07	6.043297163014040142e+07
8.190000000000000148e-07	6.003419117766535282e+07
8.200000000000000899e-07	5.794442445086377859e+07
8.210000000000000592e-07	5.628654564039772749e+07
8.220000000000000284e-07	5.571460946123865992e+07
8.230000000000001036e-07	5.197699602171774209e+07
8.240000000000000728e-07	5.138832552539630979e+07
8.250000000000000421e-07	4.828978558282215893e+07
8.260000000000000113e-07	4.885131792520766705e+07
8.270000000000000865e-07	4.753956205047397316e+07
8.280000000000000557e-07	4.596919363372354209e+07
8.290000000000000250e-07	4.440672499477086216e+07
8.300000000000001001e-07	4.320529565194567293e+07
8.310000000000000693e-07	4.218088695032778382e+07
8.320000000000000386e-07	4.116817900952123851e+07
8.330000000000000078e-07	4.085305032846789062e+07
8.340000000000000830e-07	3.983207685041196644e+07
8.350000000000000522e-07	3.821860855111640692e+07
8.360000000000000215e-07	3.598160696471972764e+07
8.370000000000000966e-07	3.549788559914576262e+07
8.380000000000000658e-07	3.481420302522776276e+07
8.390000000000000351e-07	3.431335314381753653e+07
8.400000000000000043e-07	3.306210040692079440e+07
8.410000000000000795e-07	3.203156357824762911e+07
8.420000000000000487e-07	3.198168172414638102e+07
8.430000000000000180e-07	3.020851882926260680e+07
8.440000000000000931e-07	3.069030634229919314e+07
8.450000000000000623e-07	2.874131006223708391e+07
8.460000000000000316e-07	2.782671257098067179e+07
8.470000000000000008e-07	2.742229413344846293e+07
8.480000000000000760e-07	2.617979340506125987e+07
8.490000000000000452e-07	2.620606992282695696e+07
8.500000000000000145e-07	2.609191897782703862e+07
8.510000000000000896e-07	2.514087861567921564e+07
8.520000000000000589e-07	2.445143237227894366e+07
8.530000000000000281e-07	2.364784567440469563e+07
8.540000000000001032e-07	2.298022957553464547e+07
8.550000000000000725e-07	2.151598127268927172e+07
8.560000000000000417e-07	2.093350969738630950e+07
8.570000000000000110e-07	2.071069182302847877e+07
8.580000000000000861e-07	1.985364007208934799e+07
8.590000000000000554e-07	1.947242605047766119e+07
8.600000000000000246e-07	1.892850409916128963e+07
8.610000000000000997e-07	1.827705075598583743e+07
8.620000000000000690e-07	1.795345772859791294e+07
8.630000000000000382e-07	1.743768480457647890e+07
8.640000000000000075e-07	1.765838032592370361e+07
8.650000000000000826e-07	1.616101833846720494e+07
8.660000000000000519e-07	1.643196052118812315e+07
8.670000000000000211e-07	1.472486020822099969e+07
8.680000000000000962e-07	1.618212250020600855e+07
8.690000000000000655e-07	1.530466831726170145e+07
8.700000000000000347e-07	1.430526396838927269e+07
8.710000000000000040e-07	1.506272149780969135e+07
8.720000000000000791e-07	1.339020090747878514e+07
8.730000000000000484e-07	1.266178883487514593e+07
8.740000000000000176e-07	1.331221493042814918e+07
8.750000000000000928e-07	1.303198456755585410e+07
8.760000000000000620e-07	1.210908068512099423e+07
8.770000000000000313e-07	1.199639019857711345e+07
8.780000000000001064e-07	1.232396638888574392e+07
8.790000000000000756e-07	1.030345587542045116e+07
8.800000000000000449e-07	1.093697360367373563e+07
8.810000000000000141e-07	1.146932873224788904e+07
