lambda	I
3.790000000000000453e-07	2.506808674337128468e+05
3.800000000000000146e-07	2.739133473748931428e+05
3.810000000000000368e-07	2.515663879309222393e+05
3.820000000000000060e-07	2.175657110354583419e+05
3.830000000000000282e-07	2.486026045304811851e+05
3.840000000000000504e-07	2.983507638595031458e+05
3.850000000000000196e-07	2.402130947543083457e+05
3.860000000000000418e-07	2.311775952566852502e+05
3.870000000000000111e-07	2.326734489928841940e+05
3.880000000000000333e-07	2.627232304734508507e+05
3.890000000000000025e-07	2.596383927977544081e+05
3.900000000000000247e-07	2.481531564234547259e+05
3.910000000000000469e-07	2.885492666423876653e+05
3.920000000000000161e-07	2.714526745756150340e+05
3.930000000000000383e-07	2.662570122322734096e+05
3.940000000000000076e-07	2.733431623895129305e+05
3.950000000000000298e-07	2.842097133243890130e+05
3.959999999999999990e-07	2.811490194068214623e+05
3.970000000000000212e-07	2.636174234948742669e+05
3.980000000000000434e-07	2.779834807427995838e+05
3.990000000000000126e-07	3.074177366163383704e+05
4.000000000000000348e-07	2.876146519333324977e+05
4.010000000000000041e-07	2.956963575535834534e+05
4.020000000000000263e-07	3.136361433703745133e+05
4.030000000000000485e-07	3.266568328422970371e+05
4.040000000000000177e-07	3.455211025092237396e+05
4.050000000000000399e-07	3.724228590546538471e+05
4.060000000000000092e-07	4.129451391008135397e+05
4.070000000000000313e-07	4.001077460032869712e+05
4.080000000000000006e-07	4.201903838593389373e+05
4.090000000000000228e-07	4.372035767425477388e+05
4.100000000000000450e-07	4.550549081594730378e+05
4.110000000000000142e-07	5.175186905950230430e+05
4.120000000000000364e-07	5.417044924070859561e+05
4.130000000000000057e-07	6.002604915543488460e+05
4.140000000000000279e-07	6.695884979097438045e+05
4.150000000000000500e-07	6.886675792524038116e+05
4.160000000000000193e-07	7.835585823518952820e+05
4.170000000000000415e-07	8.601752363042685902e+05
4.180000000000000107e-07	9.717654118513981812e+05
4.190000000000000329e-07	1.121477538818876725e+06
4.200000000000000022e-07	1.266073277361000888e+06
4.210000000000000244e-07	1.436316912876243936e+06
4.220000000000000465e-07	1.599327699277891079e+06
4.230000000000000158e-07	1.820440374738700222e+06
4.240000000000000380e-07	2.069373696617376758e+06
4.250000000000000072e-07	2.318496751303222962e+06
4.260000000000000294e-07	2.574603621039714199e+06
4.270000000000000516e-07	2.882799357335162349e+06
4.280000000000000209e-07	3.231279542885778472e+06
4.290000000000000431e-07	3.632373149363226723e+06
4.300000000000000123e-07	4.026599638347771950e+06
4.310000000000000345e-07	4.517324100451312028e+06
4.320000000000000037e-07	5.031395708747686818e+06
4.330000000000000259e-07	5.555673682374091819e+06
4.340000000000000481e-07	6.080202235217619687e+06
4.350000000000000174e-07	6.638395887859283946e+06
4.360000000000000396e-07	7.412606982001150027e+06
4.370000000000000088e-07	8.191288081161525100e+06
4.380000000000000310e-07	9.140876442383797839e+06
4.390000000000000532e-07	1.018815235871211439e+07
4.400000000000000224e-07	1.148704229699217714e+07
4.410000000000000446e-07	1.302525227964531071e+07
4.420000000000000139e-07	1.497635792999731563e+07
4.430000000000000361e-07	1.739599797162836790e+07
4.440000000000000053e-07	2.001929308469245210e+07
4.450000000000000275e-07	2.313419373078843579e+07
4.460000000000000497e-07	2.686231075749627873e+07
4.470000000000000189e-07	3.072639134291389957e+07
4.480000000000000411e-07	3.507205030664519221e+07
4.490000000000000104e-07	3.919030799004518986e+07
4.500000000000000326e-07	4.307264718314244598e+07
4.510000000000000018e-07	4.618983160634097457e+07
4.520000000000000240e-07	4.862839226080909371e+07
4.530000000000000462e-07	4.975243958872324973e+07
4.540000000000000155e-07	4.975325077037426829e+07
4.550000000000000376e-07	4.857311241387227923e+07
4.560000000000000069e-07	4.657286889693409204e+07
4.570000000000000291e-07	4.364985073406020552e+07
4.580000000000000513e-07	4.079351692001328617e+07
4.590000000000000205e-07	3.796865087653592229e+07
4.600000000000000427e-07	3.532914433049190789e+07
4.610000000000000120e-07	3.357332588112840801e+07
4.620000000000000342e-07	3.239805368728087470e+07
4.630000000000000034e-07	3.178346035919944197e+07
4.640000000000000256e-07	3.163220949922809750e+07
4.650000000000000478e-07	3.138446871872879565e+07
4.660000000000000170e-07	3.162900478889212757e+07
4.670000000000000392e-07	3.165018045107312500e+07
4.680000000000000085e-07	3.130689263998681679e+07
4.690000000000000307e-07	3.099058486536475271e+07
4.700000000000000528e-07	3.032098281343879923e+07
4.710000000000000221e-07	2.923952024747675285e+07
4.720000000000000443e-07	2.823706630471471325e+07
4.730000000000000135e-07	2.692812084734554589e+07
4.740000000000000357e-07	2.607040082932163402e+07
4.750000000000000050e-07	2.523125283378560096e+07
4.760000000000000272e-07	2.480597712447227165e+07
4.770000000000000494e-07	2.447498921830739081e+07
4.780000000000000186e-07	2.440380143038783595e+07
4.789999999999999879e-07	2.487047554239407182e+07
4.800000000000000630e-07	2.540207079210255668e+07
4.810000000000000322e-07	2.595409336779710278e+07
4.820000000000000015e-07	2.662752835592405871e+07
4.830000000000000766e-07	2.759184679252830520e+07
4.840000000000000459e-07	2.841496865435239300e+07
4.850000000000000151e-07	2.928360305567215756e+07
4.859999999999999844e-07	3.007433920228860155e+07
4.870000000000000595e-07	3.080131272153099626e+07
4.880000000000000287e-07	3.171154647471356764e+07
4.889999999999999980e-07	3.260927893894939497e+07
4.900000000000000731e-07	3.338699968415091187e+07
4.910000000000000424e-07	3.402807982542847842e+07
4.920000000000000116e-07	3.519081695919764042e+07
4.929999999999999809e-07	3.607684405698397011e+07
4.940000000000000560e-07	3.689783436303027719e+07
4.950000000000000252e-07	3.807190127831586450e+07
4.959999999999999945e-07	3.915079299364307523e+07
4.970000000000000696e-07	4.026791087907873094e+07
4.980000000000000389e-07	4.130456339822703600e+07
4.990000000000000081e-07	4.219937611062971503e+07
5.000000000000000833e-07	4.310077540583529323e+07
5.010000000000000525e-07	4.415849082877941430e+07
5.020000000000000218e-07	4.507589599516595900e+07
5.029999999999999910e-07	4.590676242569580674e+07
5.040000000000000661e-07	4.678147334134025127e+07
5.050000000000000354e-07	4.770694355484635383e+07
5.060000000000000046e-07	4.835031706120940298e+07
5.070000000000000798e-07	4.893479077938235551e+07
5.080000000000000490e-07	4.973090387840984017e+07
5.090000000000000183e-07	5.039026637796081603e+07
5.099999999999999875e-07	5.106811202158938348e+07
5.110000000000000626e-07	5.177876130042241514e+07
5.120000000000000319e-07	5.241285244058954716e+07
5.130000000000000011e-07	5.297217286663900316e+07
5.140000000000000763e-07	5.357836767700455338e+07
5.150000000000000455e-07	5.411278362199674547e+07
5.160000000000000148e-07	5.491633055371024460e+07
5.169999999999999840e-07	5.536325724169893563e+07
5.180000000000000591e-07	5.603103539699791372e+07
5.190000000000000284e-07	5.643478203182023019e+07
5.199999999999999976e-07	5.709200933759298176e+07
5.210000000000000728e-07	5.779124562939678133e+07
5.220000000000000420e-07	5.842335559940157086e+07
5.230000000000000113e-07	5.901716097421670705e+07
5.239999999999999805e-07	5.991371704257194698e+07
5.250000000000000557e-07	6.052140054517779499e+07
5.260000000000000249e-07	6.121618153138910979e+07
5.269999999999999942e-07	6.189169840271484852e+07
5.280000000000000693e-07	6.268570359654421359e+07
5.290000000000000385e-07	6.342531544241824001e+07
5.300000000000000078e-07	6.416122591595635563e+07
5.310000000000000829e-07	6.487121468297974020e+07
5.320000000000000522e-07	6.539233404076594114e+07
5.330000000000000214e-07	6.635883196771569550e+07
5.339999999999999907e-07	6.729060407776911557e+07
5.350000000000000658e-07	6.812251530619388819e+07
5.360000000000000350e-07	6.867081533494441211e+07
5.370000000000000043e-07	6.964227470757649839e+07
5.380000000000000794e-07	7.031461351037752628e+07
5.390000000000000487e-07	7.116582041905775666e+07
5.400000000000000179e-07	7.202753028243267536e+07
5.409999999999999872e-07	7.287172315960550308e+07
5.420000000000000623e-07	7.354599828719727695e+07
5.430000000000000315e-07	7.424458049366641045e+07
5.440000000000000008e-07	7.501247676151700318e+07
5.450000000000000759e-07	7.573950570529854298e+07
5.460000000000000452e-07	7.638145007952640951e+07
5.470000000000000144e-07	7.718010040225331485e+07
5.479999999999999837e-07	7.779804004293234646e+07
5.490000000000000588e-07	7.851644611458721757e+07
5.500000000000000281e-07	7.905125652709507942e+07
5.509999999999999973e-07	7.948995663005182147e+07
5.520000000000000724e-07	8.010465022154362500e+07
5.530000000000000417e-07	8.061828667664302886e+07
5.540000000000000109e-07	8.117429149462930858e+07
5.550000000000000861e-07	8.128298601819323003e+07
5.560000000000000553e-07	8.210956110639606416e+07
5.570000000000000246e-07	8.225271967843607068e+07
5.579999999999999938e-07	8.256724069457620382e+07
5.590000000000000689e-07	8.269701984417161345e+07
5.600000000000000382e-07	8.278909263218681514e+07
5.610000000000000074e-07	8.324887248602588475e+07
5.620000000000000826e-07	8.336882772872981429e+07
5.630000000000000518e-07	8.334176864285956323e+07
5.640000000000000211e-07	8.375626884402641654e+07
5.649999999999999903e-07	8.391002774467593431e+07
5.660000000000000654e-07	8.377635411686654389e+07
5.670000000000000347e-07	8.390919991276636720e+07
5.680000000000000039e-07	8.380219238783314824e+07
5.690000000000000791e-07	8.400423887569674850e+07
5.700000000000000483e-07	8.409498606392928958e+07
5.710000000000000176e-07	8.392970369784957170e+07
5.719999999999999868e-07	8.393152890664543211e+07
5.730000000000000620e-07	8.404720050033779442e+07
5.740000000000000312e-07	8.410730498056422174e+07
5.750000000000000004e-07	8.440986897627426684e+07
5.760000000000000756e-07	8.439400482192541659e+07
5.770000000000000448e-07	8.461204797241194546e+07
5.780000000000000141e-07	8.477229656732504070e+07
5.789999999999999833e-07	8.492974492613220215e+07
5.800000000000000585e-07	8.512329955809418857e+07
5.810000000000000277e-07	8.552398659022273123e+07
5.819999999999999970e-07	8.590013635495465994e+07
5.830000000000000721e-07	8.623059307400594652e+07
5.840000000000000413e-07	8.674605254900497198e+07
5.850000000000000106e-07	8.715919426051689684e+07
5.860000000000000857e-07	8.778039673756812513e+07
5.870000000000000550e-07	8.849433946232253313e+07
5.880000000000000242e-07	8.924966070928829908e+07
5.889999999999999935e-07	8.972825311023394763e+07
5.900000000000000686e-07	9.048638336463889480e+07
5.910000000000000378e-07	9.163695008499634266e+07
5.920000000000000071e-07	9.270098491955293715e+07
5.930000000000000822e-07	9.369528757569038868e+07
5.940000000000000515e-07	9.484398646348375082e+07
5.950000000000000207e-07	9.605813460834959149e+07
5.959999999999999900e-07	9.755686837011040747e+07
5.970000000000000651e-07	9.870147600670732558e+07
5.980000000000000343e-07	1.001302784877554327e+08
5.990000000000000036e-07	1.017590241189413220e+08
6.000000000000000787e-07	1.032560761489391327e+08
6.010000000000000480e-07	1.047441375492938608e+08
6.020000000000000172e-07	1.064430301632725745e+08
6.029999999999999865e-07	1.081314365507664233e+08
6.040000000000000616e-07	1.099060957410986125e+08
6.050000000000000309e-07	1.118889620849162936e+08
6.060000000000000001e-07	1.136093207433845252e+08
6.070000000000000752e-07	1.155059430970334262e+08
6.080000000000000445e-07	1.175729603560430259e+08
6.090000000000000137e-07	1.194043375527635068e+08
6.100000000000000889e-07	1.214986895115723908e+08
6.110000000000000581e-07	1.234743981173329353e+08
6.120000000000000274e-07	1.254608733192403018e+08
6.129999999999999966e-07	1.275631182267341614e+08
6.140000000000000717e-07	1.295005697279463857e+08
6.150000000000000410e-07	1.315102668037865758e+08
6.160000000000000102e-07	1.333380679804543555e+08
6.170000000000000854e-07	1.352298420889566839e+08
6.180000000000000546e-07	1.372795961536086500e+08
6.190000000000000239e-07	1.391539753796589375e+08
6.199999999999999931e-07	1.407725612842222452e+08
6.210000000000000682e-07	1.425169248562079966e+08
6.220000000000000375e-07	1.442550390912768245e+08
6.230000000000000067e-07	1.459996924426846802e+08
6.240000000000000819e-07	1.471339001862507463e+08
6.250000000000000511e-07	1.490549502660299838e+08
6.260000000000000204e-07	1.501384779049505889e+08
6.269999999999999896e-07	1.512733358465071917e+08
6.280000000000000648e-07	1.529921949174650609e+08
6.290000000000000340e-07	1.540828810608193874e+08
6.300000000000000033e-07	1.549073112603245080e+08
6.310000000000000784e-07	1.558328611162434220e+08
6.320000000000000476e-07	1.566487119368028343e+08
6.330000000000000169e-07	1.573755455150252879e+08
6.340000000000000920e-07	1.581117196261090040e+08
6.350000000000000613e-07	1.584384969508510828e+08
6.360000000000000305e-07	1.590005264365654290e+08
6.369999999999999998e-07	1.593542169485107362e+08
6.380000000000000749e-07	1.599316359835589826e+08
6.390000000000000441e-07	1.599625869070050716e+08
6.400000000000000134e-07	1.599144077042659521e+08
6.410000000000000885e-07	1.600775777800849378e+08
6.420000000000000578e-07	1.602414577611099482e+08
6.430000000000000270e-07	1.604893982384324670e+08
6.439999999999999963e-07	1.598156077926109433e+08
6.450000000000000714e-07	1.595958381033192277e+08
6.460000000000000406e-07	1.596270403287819028e+08
6.470000000000000099e-07	1.588205891858781874e+08
6.480000000000000850e-07	1.589811834222916067e+08
6.490000000000000543e-07	1.584435959524390697e+08
6.500000000000000235e-07	1.576356130764021277e+08
6.509999999999999928e-07	1.573598732964043915e+08
6.520000000000000679e-07	1.569731097479358613e+08
6.530000000000000372e-07	1.565515538522107899e+08
6.540000000000000064e-07	1.558055312878062427e+08
6.550000000000000815e-07	1.554473147958139479e+08
6.560000000000000508e-07	1.547278812351247072e+08
6.570000000000000200e-07	1.540443870636741817e+08
6.579999999999999893e-07	1.535204127965688705e+08
6.590000000000000644e-07	1.526801776381087601e+08
6.600000000000000337e-07	1.521886415581993163e+08
6.610000000000000029e-07	1.515085948960352540e+08
6.620000000000000780e-07	1.508677526796644330e+08
6.630000000000000473e-07	1.502594881187503040e+08
6.640000000000000165e-07	1.494400174755037129e+08
6.650000000000000917e-07	1.486820837476999462e+08
6.660000000000000609e-07	1.481548485368222296e+08
6.670000000000000302e-07	1.477471986757108569e+08
6.679999999999999994e-07	1.466924784444349706e+08
6.690000000000000745e-07	1.461478181312296987e+08
6.700000000000000438e-07	1.456700175323096514e+08
6.710000000000000130e-07	1.452632772819384634e+08
6.720000000000000882e-07	1.441779565085697174e+08
6.730000000000000574e-07	1.442566626349834204e+08
6.740000000000000267e-07	1.437017968769704998e+08
6.749999999999999959e-07	1.429793343561355472e+08
6.760000000000000711e-07	1.421696217263378799e+08
6.770000000000000403e-07	1.416765582962393463e+08
6.780000000000000096e-07	1.410351010828733742e+08
6.790000000000000847e-07	1.411940152088823318e+08
6.800000000000000539e-07	1.402157576044489443e+08
6.810000000000000232e-07	1.394488914230407476e+08
6.819999999999999924e-07	1.387776401171840429e+08
6.830000000000000676e-07	1.385891868382723927e+08
6.840000000000000368e-07	1.377473747819434106e+08
6.850000000000000061e-07	1.372070646634018123e+08
6.860000000000000812e-07	1.365912833372780085e+08
6.870000000000000504e-07	1.357464857002487183e+08
6.880000000000000197e-07	1.350709084857169986e+08
6.890000000000000948e-07	1.344836396097764373e+08
6.900000000000000641e-07	1.340300806171048135e+08
6.910000000000000333e-07	1.349467726978999972e+08
6.920000000000000026e-07	1.370658609374881089e+08
6.930000000000000777e-07	1.388821725707494617e+08
6.940000000000000469e-07	1.386236260792252123e+08
6.950000000000000162e-07	1.357203158817290068e+08
6.960000000000000913e-07	1.316622265154741257e+08
6.970000000000000606e-07	1.285347186190252453e+08
6.980000000000000298e-07	1.267000541867975891e+08
6.989999999999999991e-07	1.249739918589234948e+08
7.000000000000000742e-07	1.235613623261114955e+08
7.010000000000000435e-07	1.221521597041186243e+08
7.020000000000000127e-07	1.209444315992379040e+08
7.030000000000000878e-07	1.199656018216684610e+08
7.040000000000000571e-07	1.189847906844388694e+08
7.050000000000000263e-07	1.176302519208277315e+08
7.059999999999999956e-07	1.163751603106545806e+08
7.070000000000000707e-07	1.152357884422079027e+08
7.080000000000000400e-07	1.138831567945957035e+08
7.090000000000000092e-07	1.124227961951516420e+08
7.100000000000000843e-07	1.108976655139845163e+08
7.110000000000000536e-07	1.094138251135696918e+08
7.120000000000000228e-07	1.080773632184329182e+08
7.129999999999999921e-07	1.066090744768396467e+08
7.140000000000000672e-07	1.051463189457050711e+08
7.150000000000000365e-07	1.035970139699607044e+08
7.160000000000000057e-07	1.020526203256802559e+08
7.170000000000000808e-07	1.002527821376102716e+08
7.180000000000000501e-07	9.816412795041851699e+07
7.190000000000000193e-07	9.733990204801866412e+07
7.200000000000000945e-07	9.576912193335153162e+07
7.210000000000000637e-07	9.389422879852867126e+07
7.220000000000000330e-07	9.243428028105084598e+07
7.230000000000000022e-07	9.070339532627500594e+07
7.240000000000000774e-07	8.932751841107662022e+07
7.250000000000000466e-07	8.771078597964513302e+07
7.260000000000000159e-07	8.593596911485436559e+07
7.270000000000000910e-07	8.450824774701087177e+07
7.280000000000000602e-07	8.302329252593161166e+07
7.290000000000000295e-07	8.132362887634575367e+07
7.299999999999999987e-07	7.951662739303712547e+07
7.310000000000000739e-07	7.817891500474542379e+07
7.320000000000000431e-07	7.689050433951728046e+07
7.330000000000000124e-07	7.505372267202900350e+07
7.340000000000000875e-07	7.354402945634788275e+07
7.350000000000000567e-07	7.194814961530573666e+07
7.360000000000000260e-07	7.058377014528110623e+07
7.369999999999999952e-07	6.883211554147343338e+07
7.380000000000000704e-07	6.741911759092897177e+07
7.390000000000000396e-07	6.607575368305793405e+07
7.400000000000000089e-07	6.460433102419301122e+07
7.410000000000000840e-07	6.308994374198651314e+07
7.420000000000000532e-07	6.163534287245914340e+07
7.430000000000000225e-07	6.030917431686765701e+07
7.440000000000000976e-07	5.888246755976863205e+07
7.450000000000000669e-07	5.743853765195678174e+07
7.460000000000000361e-07	5.600633465146130323e+07
7.470000000000000054e-07	5.506838321418675035e+07
7.480000000000000805e-07	5.377341229044738412e+07
7.490000000000000498e-07	5.246637114913168550e+07
7.500000000000000190e-07	5.123853302853646129e+07
7.510000000000000941e-07	5.004230461237312108e+07
7.520000000000000634e-07	4.882090823078721017e+07
7.530000000000000326e-07	4.754656075665257871e+07
7.540000000000000019e-07	4.656609574162213504e+07
7.550000000000000770e-07	4.528150774201630056e+07
7.560000000000000463e-07	4.424063081304268539e+07
7.570000000000000155e-07	4.313750468097770959e+07
7.580000000000000906e-07	4.195548061735325307e+07
7.590000000000000599e-07	4.093006712839487195e+07
7.600000000000000291e-07	3.991346237426155061e+07
7.609999999999999984e-07	3.892526298784109950e+07
7.620000000000000735e-07	3.802360195674721152e+07
7.630000000000000428e-07	3.708306959381265938e+07
7.640000000000000120e-07	3.611378648324546963e+07
7.650000000000000871e-07	3.514660383801840246e+07
7.660000000000000564e-07	3.412376865331548452e+07
7.670000000000000256e-07	3.322266105389428511e+07
7.680000000000001008e-07	3.218525227822193503e+07
7.690000000000000700e-07	3.144944877531961352e+07
7.700000000000000393e-07	3.065047571305099502e+07
7.710000000000000085e-07	2.978490694707502425e+07
7.720000000000000837e-07	2.880403512212950364e+07
7.730000000000000529e-07	2.801186965289214998e+07
7.740000000000000221e-07	2.739453246737705544e+07
7.750000000000000973e-07	2.668374816347208619e+07
7.760000000000000665e-07	2.584753719373628870e+07
7.770000000000000358e-07	2.525744987798243761e+07
7.780000000000000050e-07	2.453831293279433623e+07
7.790000000000000802e-07	2.382217483319167420e+07
7.800000000000000494e-07	2.313494505851615593e+07
7.810000000000000187e-07	2.242608258339586481e+07
7.820000000000000938e-07	2.182427999702635780e+07
7.830000000000000630e-07	2.106104325064601004e+07
7.840000000000000323e-07	2.051588059304742888e+07
7.850000000000000015e-07	2.009553676986577734e+07
7.860000000000000767e-07	1.951586470397900790e+07
7.870000000000000459e-07	1.893483542513768747e+07
7.880000000000000152e-07	1.826169411675085872e+07
7.890000000000000903e-07	1.783800032861345261e+07
7.900000000000000595e-07	1.737685769931351766e+07
7.910000000000000288e-07	1.682636109471894428e+07
7.919999999999999980e-07	1.632401829359316640e+07
7.930000000000000732e-07	1.585169136167570390e+07
7.940000000000000424e-07	1.530038471672483534e+07
7.950000000000000117e-07	1.500610694425060786e+07
7.960000000000000868e-07	1.449217129023755901e+07
7.970000000000000560e-07	1.402009014591754787e+07
7.980000000000000253e-07	1.370218868040852249e+07
7.990000000000001004e-07	1.319033349309500493e+07
8.000000000000000697e-07	1.290101967110953107e+07
8.010000000000000389e-07	1.261829433705657907e+07
8.020000000000000082e-07	1.210402152240681089e+07
8.030000000000000833e-07	1.174997640566078573e+07
8.040000000000000526e-07	1.136627077529948391e+07
8.050000000000000218e-07	1.128527974997810088e+07
8.060000000000000969e-07	1.079437991204584204e+07
8.070000000000000662e-07	1.043113239311151206e+07
8.080000000000000354e-07	1.026751805890187435e+07
8.090000000000000047e-07	9.962986661150634289e+06
8.100000000000000798e-07	9.596595473462620750e+06
8.110000000000000491e-07	9.371731137178583071e+06
8.120000000000000183e-07	9.069604656578844413e+06
8.130000000000000934e-07	8.809288544816307724e+06
8.140000000000000627e-07	8.524629625822095200e+06
8.150000000000000319e-07	8.393615032722974196e+06
8.160000000000000012e-07	8.070228785707021132e+06
8.170000000000000763e-07	7.857797882730009034e+06
8.180000000000000456e-07	7.605530135618318804e+06
8.190000000000000148e-07	7.399878832740928978e+06
8.200000000000000899e-07	7.158330496023259126e+06
8.210000000000000592e-07	6.874964308840251528e+06
8.220000000000000284e-07	6.697919477499381639e+06
8.230000000000001036e-07	6.592106710819107480e+06
8.240000000000000728e-07	6.402861905226100236e+06
8.250000000000000421e-07	6.187403746808947995e+06
8.260000000000000113e-07	6.034170666424857453e+06
8.270000000000000865e-07	5.932287078619060107e+06
8.280000000000000557e-07	5.769870645112679340e+06
8.290000000000000250e-07	5.503440260279607028e+06
8.300000000000001001e-07	5.354718473338524811e+06
8.310000000000000693e-07	5.198288688985229470e+06
8.320000000000000386e-07	5.091129872411775403e+06
8.330000000000000078e-07	4.940704219158620574e+06
8.340000000000000830e-07	4.839344106640838087e+06
8.350000000000000522e-07	4.750215633945265785e+06
8.360000000000000215e-07	4.507302937081778422e+06
8.370000000000000966e-07	4.421978785807769746e+06
8.380000000000000658e-07	4.298884617366571911e+06
8.390000000000000351e-07	4.180713892312340438e+06
8.400000000000000043e-07	4.085647025743345264e+06
8.410000000000000795e-07	3.928077137124713976e+06
8.420000000000000487e-07	3.872174761074739974e+06
8.430000000000000180e-07	3.790883480510449037e+06
8.440000000000000931e-07	3.653347745421836618e+06
8.450000000000000623e-07	3.479773344993188977e+06
8.460000000000000316e-07	3.464118377962385770e+06
8.470000000000000008e-07	3.331725242674473207e+06
8.480000000000000760e-07	3.239413925176818389e+06
8.490000000000000452e-07	3.202171649136492051e+06
8.500000000000000145e-07	3.051745265395782888e+06
8.510000000000000896e-07	2.987430156664911192e+06
8.520000000000000589e-07	2.887112844654709566e+06
8.530000000000000281e-07	2.855589291892912704e+06
8.540000000000001032e-07	2.763956326150939800e+06
8.550000000000000725e-07	2.675131600447914563e+06
8.560000000000000417e-07	2.566158271842484362e+06
8.570000000000000110e-07	2.472945751788682770e+06
8.580000000000000861e-07	2.482048252831661608e+06
8.590000000000000554e-07	2.364032525730136316e+06
8.600000000000000246e-07	2.277166219062325079e+06
8.610000000000000997e-07	2.221705823641564697e+06
8.620000000000000690e-07	2.157543468742520083e+06
8.630000000000000382e-07	2.140641248372386675e+06
8.640000000000000075e-07	2.049788406526544597e+06
8.650000000000000826e-07	1.988835328596334672e+06
8.660000000000000519e-07	1.940617775875834050e+06
8.670000000000000211e-07	1.896200375500499038e+06
8.680000000000000962e-07	1.859395183127917117e+06
8.690000000000000655e-07	1.791257097831848077e+06
8.700000000000000347e-07	1.717561138422548538e+06
8.710000000000000040e-07	1.729487144308098825e+06
8.720000000000000791e-07	1.686043148338539526e+06
8.730000000000000484e-07	1.638510078757174546e+06
8.740000000000000176e-07	1.526969094212732743e+06
8.750000000000000928e-07	1.529073129242632538e+06
8.760000000000000620e-07	1.466582172947478015e+06
8.770000000000000313e-07	1.466143887315934058e+06
8.780000000000001064e-07	1.390375798015466891e+06
8.790000000000000756e-07	1.407451716789370636e+06
8.800000000000000449e-07	1.317003437808052637e+06
8.810000000000000141e-07	1.268830586130261188e+06
