lambda	I
8.820000000000000893e-07	7.153265037766615860e+05
8.830000000000000585e-07	7.107663287483804161e+05
8.840000000000000278e-07	6.942386364293284714e+05
8.850000000000001029e-07	6.646828762723974651e+05
8.860000000000000721e-07	6.619490037875155685e+05
8.870000000000000414e-07	6.250113387316697044e+05
8.880000000000000106e-07	6.092057232327635866e+05
8.890000000000000858e-07	5.955281976887267083e+05
8.900000000000000550e-07	5.882150902549023740e+05
8.910000000000000243e-07	5.731877147829604801e+05
8.920000000000000994e-07	5.531599582594874082e+05
8.930000000000000686e-07	5.313855456155535067e+05
8.940000000000000379e-07	5.211083278895828407e+05
8.950000000000000071e-07	5.178350583310705842e+05
8.960000000000000823e-07	5.106416599725467386e+05
8.970000000000000515e-07	4.652768985763376113e+05
8.980000000000000208e-07	4.795744129934172379e+05
8.990000000000000959e-07	4.658937149388134130e+05
9.000000000000000652e-07	4.591899085708634811e+05
9.010000000000000344e-07	4.601121879481862416e+05
9.020000000000000037e-07	4.320887789744938491e+05
9.030000000000000788e-07	4.075353877315822756e+05
9.040000000000000480e-07	3.913170876656256733e+05
9.050000000000000173e-07	4.010338795557142585e+05
9.060000000000000924e-07	3.979240429000459844e+05
9.070000000000000617e-07	3.773106485647074878e+05
9.080000000000000309e-07	3.664241502169790328e+05
9.090000000000001060e-07	3.645305691506506409e+05
9.100000000000000753e-07	3.468390230129081756e+05
9.110000000000000445e-07	3.278073309265930438e+05
9.120000000000000138e-07	3.338814099677455961e+05
9.130000000000000889e-07	3.119457849891385995e+05
9.140000000000000582e-07	3.190589488431439968e+05
9.150000000000000274e-07	3.140664317549943225e+05
9.160000000000001025e-07	3.144009166144868359e+05
9.170000000000000718e-07	3.144359001563190832e+05
9.180000000000000410e-07	3.123639781844874378e+05
9.190000000000000103e-07	2.950832722088581650e+05
9.200000000000000854e-07	2.917275454286772292e+05
9.210000000000000547e-07	2.912922820010331925e+05
9.220000000000000239e-07	2.751432322005621390e+05
9.230000000000000991e-07	2.623481315792594105e+05
9.240000000000000683e-07	2.648215493196315947e+05
9.250000000000000376e-07	2.634251491761333891e+05
9.260000000000000068e-07	2.423171633500515600e+05
9.270000000000000819e-07	2.403449404108542367e+05
9.280000000000000512e-07	2.421352151604722603e+05
9.290000000000000204e-07	2.329191346002442006e+05
9.300000000000000956e-07	2.213773773477691866e+05
9.310000000000000648e-07	2.281341823800231796e+05
9.320000000000000341e-07	2.234600062772802485e+05
9.330000000000001092e-07	2.071223872422288987e+05
9.340000000000000784e-07	2.382359370744595653e+05
9.350000000000000477e-07	1.985605976187632186e+05
9.360000000000000169e-07	1.974215743852944579e+05
9.370000000000000921e-07	1.937341694970199314e+05
9.380000000000000613e-07	1.923559840156605642e+05
9.390000000000000306e-07	2.158426254254612431e+05
9.400000000000001057e-07	2.150698459043889015e+05
9.410000000000000749e-07	1.965309728231515037e+05
9.420000000000000442e-07	1.760894987000067485e+05
9.430000000000000134e-07	1.944289118126388639e+05
9.440000000000000886e-07	1.887518255644591409e+05
9.450000000000000578e-07	1.766164357897200389e+05
9.460000000000000271e-07	1.809248890747485275e+05
9.470000000000001022e-07	1.656617780221312132e+05
9.480000000000000715e-07	1.631399121523533831e+05
9.490000000000000407e-07	1.783241718929919589e+05
9.500000000000000100e-07	1.444106759713633510e+05
9.510000000000000851e-07	1.674809630375753040e+05
9.520000000000000543e-07	1.604099064429333957e+05
9.530000000000000236e-07	1.382730257753911428e+05
9.540000000000000987e-07	1.289741127886298782e+05
9.549999999999999621e-07	1.318289115721769922e+05
9.560000000000000372e-07	1.489661675532312656e+05
9.570000000000001123e-07	1.136093695420893491e+05
9.579999999999999757e-07	1.302079928754281573e+05
9.590000000000000508e-07	1.176538288950617862e+05
9.600000000000001260e-07	1.506485647711935453e+05
9.609999999999999893e-07	1.225356374156075035e+05
9.620000000000000645e-07	1.221802664791252027e+05
9.630000000000001396e-07	9.490814960942223843e+04
9.640000000000000030e-07	1.161636210227107076e+05
9.650000000000000781e-07	1.116393896937628451e+05
9.660000000000001532e-07	1.181208464307670074e+05
9.670000000000000166e-07	9.075787620622002578e+04
9.680000000000000917e-07	8.526963497686202754e+04
9.689999999999999551e-07	1.260079872911328566e+05
9.700000000000000302e-07	1.191408887901946000e+05
9.710000000000001053e-07	9.331430608692600799e+04
9.719999999999999687e-07	8.948388211305823643e+04
9.730000000000000438e-07	9.614039120923080191e+04
9.740000000000001190e-07	1.000156482473780488e+05
9.749999999999999823e-07	1.131237540928850794e+05
9.760000000000000575e-07	1.213403662887594110e+05
9.770000000000001326e-07	9.806190709075903578e+04
9.779999999999999960e-07	8.233538397842066479e+04
9.790000000000000711e-07	7.545889979941808269e+04
9.800000000000001462e-07	9.426923819378433109e+04
9.810000000000000096e-07	1.122544590571375884e+05
9.820000000000000847e-07	9.298996616883362003e+04
9.830000000000001599e-07	9.410389183139144734e+04
9.840000000000000232e-07	9.795482329692271014e+04
9.850000000000000984e-07	8.471940139611318591e+04
9.859999999999999617e-07	7.499273914861954108e+04
9.870000000000000369e-07	8.307233432709873887e+04
9.880000000000001120e-07	6.372882470234118955e+04
9.889999999999999754e-07	7.479544710090894660e+04
9.900000000000000505e-07	1.023949328282657516e+05
9.910000000000001256e-07	9.079466356696387811e+04
9.919999999999999890e-07	7.627096092823926301e+04
9.930000000000000641e-07	8.195119227758818306e+04
9.940000000000001392e-07	8.464651613504589477e+04
9.950000000000000026e-07	6.623536389688741474e+04
9.960000000000000777e-07	9.881207401775073959e+04
9.970000000000001529e-07	1.105483990869244299e+05
9.980000000000000162e-07	1.012446082651325851e+05
9.990000000000000914e-07	8.588423633978323778e+04
