lambda	I
5.590000000000000689e-07	8.558482034858261347e+08
5.600000000000000382e-07	8.587537877452681065e+08
5.610000000000000074e-07	8.617291903426872492e+08
5.620000000000000826e-07	8.680724095236107111e+08
5.630000000000000518e-07	8.718662255151672363e+08
5.640000000000000211e-07	8.762042617619202137e+08
5.649999999999999903e-07	8.809726804298557043e+08
5.660000000000000654e-07	8.865283420258357525e+08
5.670000000000000347e-07	8.883015025332713127e+08
5.680000000000000039e-07	8.953202996868542433e+08
5.690000000000000791e-07	8.976160149061473608e+08
5.700000000000000483e-07	9.062925460627255440e+08
5.710000000000000176e-07	9.107865053684761524e+08
5.719999999999999868e-07	9.148928495145214796e+08
5.730000000000000620e-07	9.182191268036957979e+08
5.740000000000000312e-07	9.244401810518041849e+08
5.750000000000000004e-07	9.273799051002886295e+08
5.760000000000000756e-07	9.329136519542834759e+08
5.770000000000000448e-07	9.383282562144471407e+08
5.780000000000000141e-07	9.461336431801584959e+08
5.789999999999999833e-07	9.496153884158434868e+08
5.800000000000000585e-07	9.567884186195720434e+08
5.810000000000000277e-07	9.630650441951102018e+08
5.819999999999999970e-07	9.672371681539123058e+08
5.830000000000000721e-07	9.754779474298942089e+08
5.840000000000000413e-07	9.829524814061079025e+08
5.850000000000000106e-07	9.920029135427454710e+08
5.860000000000000857e-07	9.977506996674786806e+08
5.870000000000000550e-07	1.008595996285998464e+09
5.880000000000000242e-07	1.015674264965994477e+09
5.889999999999999935e-07	1.023174410336392641e+09
5.900000000000000686e-07	1.032550251531825185e+09
5.910000000000000378e-07	1.043207933779565930e+09
5.920000000000000071e-07	1.054388515894712806e+09
5.930000000000000822e-07	1.063262342931636810e+09
5.940000000000000515e-07	1.079130883350517511e+09
5.950000000000000207e-07	1.089215983528247595e+09
5.959999999999999900e-07	1.099417679319743395e+09
5.970000000000000651e-07	1.111263793960946560e+09
5.980000000000000343e-07	1.126197741943850994e+09
5.990000000000000036e-07	1.134667728728654623e+09
6.000000000000000787e-07	1.149033505862120628e+09
6.010000000000000480e-07	1.162529944576881647e+09
6.020000000000000172e-07	1.174191681250088692e+09
6.029999999999999865e-07	1.188175253722391605e+09
6.040000000000000616e-07	1.201563310409597397e+09
6.050000000000000309e-07	1.217758411840491056e+09
6.060000000000000001e-07	1.230531174655162811e+09
6.070000000000000752e-07	1.244675777549790859e+09
6.080000000000000445e-07	1.261779160890561581e+09
6.090000000000000137e-07	1.272579619201252937e+09
6.100000000000000889e-07	1.289034477284595966e+09
6.110000000000000581e-07	1.302979566537190437e+09
6.120000000000000274e-07	1.317491185863166809e+09
6.129999999999999966e-07	1.333726748646211147e+09
6.140000000000000717e-07	1.346260138802116156e+09
6.150000000000000410e-07	1.360150544404501200e+09
6.160000000000000102e-07	1.373651617414855242e+09
6.170000000000000854e-07	1.389441622666879416e+09
6.180000000000000546e-07	1.398582021602750063e+09
6.190000000000000239e-07	1.412025196386408091e+09
6.199999999999999931e-07	1.421013528262014866e+09
6.210000000000000682e-07	1.436428245569292784e+09
6.220000000000000375e-07	1.448522275628329039e+09
6.230000000000000067e-07	1.457549005266765118e+09
6.240000000000000819e-07	1.464377004782769918e+09
6.250000000000000511e-07	1.477263561650991678e+09
6.260000000000000204e-07	1.487449718179935455e+09
6.269999999999999896e-07	1.493079463745212317e+09
6.280000000000000648e-07	1.500397437306684971e+09
6.290000000000000340e-07	1.507406350069732666e+09
6.300000000000000033e-07	1.511855945705117702e+09
6.310000000000000784e-07	1.517805366767648697e+09
6.320000000000000476e-07	1.521258434403710127e+09
6.330000000000000169e-07	1.519213404823380947e+09
6.340000000000000920e-07	1.526258095288625002e+09
6.350000000000000613e-07	1.525949708673108578e+09
6.360000000000000305e-07	1.526958622515388012e+09
6.369999999999999998e-07	1.527837965159126759e+09
6.380000000000000749e-07	1.527917729562088013e+09
6.390000000000000441e-07	1.526465200319214344e+09
6.400000000000000134e-07	1.521306544641442299e+09
6.410000000000000885e-07	1.520934524196352243e+09
6.420000000000000578e-07	1.518061584915185690e+09
6.430000000000000270e-07	1.515452893352025509e+09
6.439999999999999963e-07	1.510118917816177130e+09
6.450000000000000714e-07	1.501338481796403170e+09
6.460000000000000406e-07	1.493072448064980507e+09
6.470000000000000099e-07	1.483674403473511457e+09
6.480000000000000850e-07	1.475999709403496265e+09
6.490000000000000543e-07	1.468472681602184057e+09
6.500000000000000235e-07	1.456543209501698017e+09
6.509999999999999928e-07	1.447924126914830685e+09
6.520000000000000679e-07	1.437993687697048426e+09
6.530000000000000372e-07	1.425533916433879137e+09
6.540000000000000064e-07	1.414130748330532789e+09
6.550000000000000815e-07	1.400773406669471979e+09
6.560000000000000508e-07	1.385625090474308968e+09
6.570000000000000200e-07	1.372542786858190298e+09
6.579999999999999893e-07	1.361641841721213102e+09
6.590000000000000644e-07	1.343362066510027170e+09
6.600000000000000337e-07	1.331011212387988567e+09
6.610000000000000029e-07	1.312719984096880913e+09
6.620000000000000780e-07	1.298921630084470034e+09
6.630000000000000473e-07	1.283174946428754807e+09
6.640000000000000165e-07	1.267951583152734041e+09
6.650000000000000917e-07	1.250481204989796877e+09
6.660000000000000609e-07	1.231949897054814339e+09
6.670000000000000302e-07	1.214785426556511402e+09
6.679999999999999994e-07	1.197491000630317926e+09
6.690000000000000745e-07	1.183632920526779652e+09
6.700000000000000438e-07	1.164301272941492558e+09
6.710000000000000130e-07	1.147290805992595673e+09
6.720000000000000882e-07	1.130509613510938168e+09
6.730000000000000574e-07	1.111479597275064468e+09
6.740000000000000267e-07	1.094812788947707653e+09
6.749999999999999959e-07	1.074835657259020090e+09
6.760000000000000711e-07	1.061005164376035690e+09
6.770000000000000403e-07	1.040913451697408795e+09
6.780000000000000096e-07	1.022914023121985555e+09
6.790000000000000847e-07	1.005954230963126183e+09
6.800000000000000539e-07	9.844228701820348501e+08
6.810000000000000232e-07	9.662064250966377258e+08
6.819999999999999924e-07	9.500615934064582586e+08
6.830000000000000676e-07	9.328856795236865282e+08
6.840000000000000368e-07	9.158940077340403795e+08
6.850000000000000061e-07	8.987752272193335295e+08
6.860000000000000812e-07	8.832009687381541729e+08
6.870000000000000504e-07	8.655360422358298302e+08
6.880000000000000197e-07	8.473671388369470835e+08
6.890000000000000948e-07	8.329821028147325516e+08
6.900000000000000641e-07	8.216826382545025349e+08
6.910000000000000333e-07	8.138992265745979548e+08
6.920000000000000026e-07	8.162641595647937059e+08
6.930000000000000777e-07	8.172166464188538790e+08
6.940000000000000469e-07	8.057031991711260080e+08
6.950000000000000162e-07	7.800048675098726749e+08
6.960000000000000913e-07	7.461655030452038050e+08
6.970000000000000606e-07	7.198579913308379650e+08
6.980000000000000298e-07	7.007069442097165585e+08
6.989999999999999991e-07	6.847372560931947231e+08
7.000000000000000742e-07	6.682371431706951857e+08
7.010000000000000435e-07	6.563123488022887707e+08
7.020000000000000127e-07	6.415674915625891685e+08
7.030000000000000878e-07	6.299818549983522892e+08
7.040000000000000571e-07	6.185627668440344334e+08
7.050000000000000263e-07	6.045286565747612715e+08
7.059999999999999956e-07	5.929532023906366825e+08
7.070000000000000707e-07	5.811009827344762087e+08
7.080000000000000400e-07	5.691026717506465912e+08
7.090000000000000092e-07	5.564644868410536051e+08
7.100000000000000843e-07	5.434032333208194971e+08
7.110000000000000536e-07	5.313917364348611236e+08
7.120000000000000228e-07	5.203141507887226939e+08
7.129999999999999921e-07	5.107904670788324475e+08
7.140000000000000672e-07	4.993835816403894424e+08
7.150000000000000365e-07	4.881618184625331163e+08
7.160000000000000057e-07	4.806997263095074892e+08
7.170000000000000808e-07	4.682451835476686954e+08
7.180000000000000501e-07	4.585660630888559222e+08
7.190000000000000193e-07	4.487499923676918149e+08
7.200000000000000945e-07	4.377536888148322701e+08
7.210000000000000637e-07	4.279501781574776769e+08
7.220000000000000330e-07	4.187856435396225452e+08
7.230000000000000022e-07	4.081199380844958425e+08
7.240000000000000774e-07	4.007976315188326240e+08
7.250000000000000466e-07	3.914823850592169166e+08
7.260000000000000159e-07	3.832058931464874148e+08
7.270000000000000910e-07	3.749514719641185999e+08
7.280000000000000602e-07	3.639885422140829563e+08
7.290000000000000295e-07	3.580376268199429512e+08
7.299999999999999987e-07	3.491990654585931897e+08
7.310000000000000739e-07	3.405718975115200281e+08
7.320000000000000431e-07	3.328387610667706132e+08
7.330000000000000124e-07	3.255291077170199752e+08
7.340000000000000875e-07	3.170985687668085694e+08
7.350000000000000567e-07	3.080854346587713361e+08
7.360000000000000260e-07	3.015019370203812718e+08
7.369999999999999952e-07	2.955433993527291417e+08
7.380000000000000704e-07	2.856949897859868407e+08
7.390000000000000396e-07	2.803556706920809746e+08
7.400000000000000089e-07	2.722063343487764001e+08
7.410000000000000840e-07	2.654510085453117192e+08
7.420000000000000532e-07	2.604536681569733024e+08
7.430000000000000225e-07	2.528361430591953695e+08
7.440000000000000976e-07	2.461269617770796418e+08
7.450000000000000669e-07	2.404762144522050023e+08
7.460000000000000361e-07	2.344647760217405260e+08
7.470000000000000054e-07	2.285993876775400937e+08
7.480000000000000805e-07	2.229089546903813779e+08
7.490000000000000498e-07	2.186349997426888347e+08
7.500000000000000190e-07	2.115839689616148472e+08
7.510000000000000941e-07	2.062602588596275747e+08
7.520000000000000634e-07	2.020388921642856300e+08
7.530000000000000326e-07	1.955623358551550210e+08
7.540000000000000019e-07	1.907395808296069801e+08
7.550000000000000770e-07	1.846869160877111554e+08
7.560000000000000463e-07	1.803537135321807563e+08
7.570000000000000155e-07	1.766377253644495904e+08
7.580000000000000906e-07	1.709923843042598367e+08
7.590000000000000599e-07	1.669501227321111262e+08
7.600000000000000291e-07	1.611657865558783412e+08
7.609999999999999984e-07	1.577421822399576604e+08
7.620000000000000735e-07	1.539963868384507596e+08
7.630000000000000428e-07	1.493049365600799918e+08
7.640000000000000120e-07	1.452175274157048762e+08
7.650000000000000871e-07	1.412563521848436594e+08
7.660000000000000564e-07	1.379038680535679460e+08
7.670000000000000256e-07	1.324042748119382262e+08
7.680000000000001008e-07	1.292369694900561124e+08
7.690000000000000700e-07	1.254092668878600895e+08
7.700000000000000393e-07	1.221600101193405837e+08
7.710000000000000085e-07	1.193644670078215152e+08
7.720000000000000837e-07	1.153792222936597764e+08
7.730000000000000529e-07	1.125937346345501840e+08
7.740000000000000221e-07	1.089106922750812024e+08
7.750000000000000973e-07	1.054617978783972114e+08
7.760000000000000665e-07	1.022449654846833646e+08
7.770000000000000358e-07	9.918479585429464281e+07
7.780000000000000050e-07	9.636092791578009725e+07
7.790000000000000802e-07	9.414715609196363389e+07
7.800000000000000494e-07	9.134943224608121812e+07
7.810000000000000187e-07	8.899467844228768349e+07
7.820000000000000938e-07	8.625227946971192956e+07
7.830000000000000630e-07	8.427375900269435346e+07
7.840000000000000323e-07	8.080492033424383402e+07
7.850000000000000015e-07	7.868134818705210090e+07
7.860000000000000767e-07	7.641325606835314631e+07
7.870000000000000459e-07	7.422450081095325947e+07
7.880000000000000152e-07	7.170973500598938763e+07
7.890000000000000903e-07	7.006286042338602245e+07
7.900000000000000595e-07	6.779370071174858510e+07
7.910000000000000288e-07	6.611914589014583826e+07
7.919999999999999980e-07	6.401745383990915865e+07
7.930000000000000732e-07	6.226215824301001430e+07
7.940000000000000424e-07	6.026552824479377270e+07
7.950000000000000117e-07	5.923265416138523072e+07
7.960000000000000868e-07	5.693897118253482878e+07
7.970000000000000560e-07	5.563409552742993087e+07
7.980000000000000253e-07	5.317145629087667167e+07
7.990000000000001004e-07	5.122145022320875525e+07
8.000000000000000697e-07	5.054339164572311193e+07
8.010000000000000389e-07	4.920097639051908255e+07
8.020000000000000082e-07	4.839031789764492214e+07
8.030000000000000833e-07	4.646977158682905883e+07
8.040000000000000526e-07	4.424096142065980285e+07
8.050000000000000218e-07	4.344391534317434579e+07
8.060000000000000969e-07	4.254820923173733801e+07
8.070000000000000662e-07	4.107578331441526860e+07
8.080000000000000354e-07	3.900698936603572220e+07
8.090000000000000047e-07	3.851149691827028990e+07
8.100000000000000798e-07	3.720993924497774243e+07
8.110000000000000491e-07	3.608063854057897627e+07
8.120000000000000183e-07	3.559106518898066133e+07
8.130000000000000934e-07	3.452983215074834228e+07
8.140000000000000627e-07	3.350470470950670540e+07
8.150000000000000319e-07	3.207550071629637107e+07
8.160000000000000012e-07	3.129729730392749608e+07
8.170000000000000763e-07	3.098678182021208853e+07
8.180000000000000456e-07	3.050084463940942287e+07
8.190000000000000148e-07	2.867118127740324289e+07
8.200000000000000899e-07	2.820599976065975800e+07
8.210000000000000592e-07	2.772332614331021905e+07
8.220000000000000284e-07	2.657830900160567090e+07
8.230000000000001036e-07	2.588707402723205090e+07
8.240000000000000728e-07	2.483886600433639064e+07
8.250000000000000421e-07	2.443261135262805223e+07
8.260000000000000113e-07	2.372297538236225396e+07
8.270000000000000865e-07	2.231667915979412571e+07
8.280000000000000557e-07	2.243044551755104214e+07
8.290000000000000250e-07	2.160480356529363245e+07
8.300000000000001001e-07	2.100958691908064857e+07
8.310000000000000693e-07	2.034713689432787895e+07
8.320000000000000386e-07	1.986323317032051459e+07
8.330000000000000078e-07	1.951069821592448652e+07
8.340000000000000830e-07	1.866266876054050773e+07
8.350000000000000522e-07	1.791859642469419539e+07
8.360000000000000215e-07	1.707300918011190742e+07
8.370000000000000966e-07	1.726670788620248064e+07
8.380000000000000658e-07	1.645552118186578341e+07
8.390000000000000351e-07	1.596002357126897760e+07
8.400000000000000043e-07	1.582922759498632886e+07
8.410000000000000795e-07	1.529569994353640638e+07
8.420000000000000487e-07	1.478927824012245238e+07
8.430000000000000180e-07	1.427889571563565545e+07
8.440000000000000931e-07	1.408060645304948837e+07
8.450000000000000623e-07	1.382162122249412909e+07
8.460000000000000316e-07	1.286696558478708193e+07
8.470000000000000008e-07	1.283575357864809968e+07
8.480000000000000760e-07	1.279866456666884385e+07
8.490000000000000452e-07	1.243461815653357469e+07
8.500000000000000145e-07	1.178044794255967066e+07
8.510000000000000896e-07	1.173519341767019033e+07
8.520000000000000589e-07	1.129881183269295096e+07
8.530000000000000281e-07	1.084170085911950096e+07
8.540000000000001032e-07	1.057315828818411380e+07
8.550000000000000725e-07	1.074775169945438579e+07
8.560000000000000417e-07	1.013725643752715737e+07
8.570000000000000110e-07	1.032605356605787016e+07
8.580000000000000861e-07	9.573773110823350027e+06
8.590000000000000554e-07	9.366341044132189825e+06
8.600000000000000246e-07	9.118761782384643331e+06
8.610000000000000997e-07	8.997585531742783263e+06
8.620000000000000690e-07	8.719491176058651879e+06
8.630000000000000382e-07	8.463412729781771079e+06
8.640000000000000075e-07	8.396747876894973218e+06
8.650000000000000826e-07	7.918832476873042993e+06
8.660000000000000519e-07	7.798255683676422574e+06
8.670000000000000211e-07	7.714854647341815755e+06
8.680000000000000962e-07	7.450232396131934598e+06
8.690000000000000655e-07	7.150942247006163932e+06
8.700000000000000347e-07	7.122815750145773403e+06
8.710000000000000040e-07	6.810830045766755007e+06
8.720000000000000791e-07	6.672876109892637469e+06
8.730000000000000484e-07	6.549447545164795592e+06
8.740000000000000176e-07	6.386643877255664207e+06
8.750000000000000928e-07	6.209399090248400345e+06
8.760000000000000620e-07	6.282073727772770450e+06
8.770000000000000313e-07	5.754515996747965924e+06
8.780000000000001064e-07	6.085189631205322221e+06
8.790000000000000756e-07	5.477244216378618963e+06
8.800000000000000449e-07	5.517616923052685335e+06
8.810000000000000141e-07	5.356402947982755490e+06
