lambda	I
3.800000000000000146e-07	2.878965048873168416e+04
3.810000000000000368e-07	2.256191310325252198e+04
3.820000000000000060e-07	2.440029358577557286e+04
3.830000000000000282e-07	2.546624249473601958e+04
3.840000000000000504e-07	2.853315666308691652e+04
3.850000000000000196e-07	2.562126009710251310e+04
3.860000000000000418e-07	2.289745336509154004e+04
3.870000000000000111e-07	2.512689448054340755e+04
3.880000000000000333e-07	2.579645180569314107e+04
3.890000000000000025e-07	2.848770548711700394e+04
3.900000000000000247e-07	2.684114697753750443e+04
3.910000000000000469e-07	2.716034458698558592e+04
3.920000000000000161e-07	2.799723289024182668e+04
3.930000000000000383e-07	2.606213926807846292e+04
3.940000000000000076e-07	2.734944283739717866e+04
3.950000000000000298e-07	2.823289531186578824e+04
3.959999999999999990e-07	2.611641697394635412e+04
3.970000000000000212e-07	2.901045136768286102e+04
3.980000000000000434e-07	2.767481605809107350e+04
3.990000000000000126e-07	3.034448352740307382e+04
4.000000000000000348e-07	2.890169881439751771e+04
4.010000000000000041e-07	3.026060160791898306e+04
4.020000000000000263e-07	3.219012400720476217e+04
4.030000000000000485e-07	3.239536617557408681e+04
4.040000000000000177e-07	3.280450774822400126e+04
4.050000000000000399e-07	3.569697955556056695e+04
4.060000000000000092e-07	3.434778752729186090e+04
4.070000000000000313e-07	3.825885015969062079e+04
4.080000000000000006e-07	3.834562185001458420e+04
4.090000000000000228e-07	4.110686446707307186e+04
4.100000000000000450e-07	4.061224162239705038e+04
4.110000000000000142e-07	4.722153101041418995e+04
4.120000000000000364e-07	5.157350929081028153e+04
4.130000000000000057e-07	5.328266227228323260e+04
4.140000000000000279e-07	5.809529241853900021e+04
4.150000000000000500e-07	6.253457800872778898e+04
4.160000000000000193e-07	6.847296153518243227e+04
4.170000000000000415e-07	7.260601110942261585e+04
4.180000000000000107e-07	8.106845070904404565e+04
4.190000000000000329e-07	9.000659712614919408e+04
4.200000000000000022e-07	1.044516407372002868e+05
4.210000000000000244e-07	1.191070406042759714e+05
4.220000000000000465e-07	1.345056058760347660e+05
4.230000000000000158e-07	1.478839919498897216e+05
4.240000000000000380e-07	1.647108719614398433e+05
4.250000000000000072e-07	1.909799164661974064e+05
4.260000000000000294e-07	2.108198709384869435e+05
4.270000000000000516e-07	2.463032701786669495e+05
4.280000000000000209e-07	2.651488939080429845e+05
4.290000000000000431e-07	3.017292838729218929e+05
4.300000000000000123e-07	3.405245166480835760e+05
4.310000000000000345e-07	3.765212583306379383e+05
4.320000000000000037e-07	4.149203777671417920e+05
4.330000000000000259e-07	4.612749543207915267e+05
4.340000000000000481e-07	5.064042510097592021e+05
4.350000000000000174e-07	5.566908520277976058e+05
4.360000000000000396e-07	6.200312657712810906e+05
4.370000000000000088e-07	6.873288786298028426e+05
4.380000000000000310e-07	7.497751359332422726e+05
4.390000000000000532e-07	8.305895993928835960e+05
4.400000000000000224e-07	9.357049034574410180e+05
4.410000000000000446e-07	1.075533815509839216e+06
4.420000000000000139e-07	1.238879436427119421e+06
4.430000000000000361e-07	1.437081561321385903e+06
4.440000000000000053e-07	1.679218845649952535e+06
4.450000000000000275e-07	1.965204006042847643e+06
4.460000000000000497e-07	2.299217386036565062e+06
4.470000000000000189e-07	2.666550342722567730e+06
4.480000000000000411e-07	3.058378159050324932e+06
4.490000000000000104e-07	3.454900542757849675e+06
4.500000000000000326e-07	3.855709394391143695e+06
4.510000000000000018e-07	4.185750258126356639e+06
4.520000000000000240e-07	4.438717465218377300e+06
4.530000000000000462e-07	4.609497673653298058e+06
4.540000000000000155e-07	4.659603373246254399e+06
4.550000000000000376e-07	4.576594944954084232e+06
4.560000000000000069e-07	4.420296783819758333e+06
4.570000000000000291e-07	4.224474960997208953e+06
4.580000000000000513e-07	3.944576036915500183e+06
4.590000000000000205e-07	3.698421692118254490e+06
4.600000000000000427e-07	3.481725229587488342e+06
4.610000000000000120e-07	3.309901445543419104e+06
4.620000000000000342e-07	3.222128686661161948e+06
4.630000000000000034e-07	3.166805367055846378e+06
4.640000000000000256e-07	3.156859968152426183e+06
4.650000000000000478e-07	3.155495053356178105e+06
4.660000000000000170e-07	3.177604415022202302e+06
4.670000000000000392e-07	3.166635078278915025e+06
4.680000000000000085e-07	3.137473889376548119e+06
4.690000000000000307e-07	3.075946474725773092e+06
4.700000000000000528e-07	2.999468664107740391e+06
4.710000000000000221e-07	2.903362236229006667e+06
4.720000000000000443e-07	2.807170536988508888e+06
4.730000000000000135e-07	2.677632601594569162e+06
4.740000000000000357e-07	2.569651049674744718e+06
4.750000000000000050e-07	2.487444911636317149e+06
4.760000000000000272e-07	2.417335361279269680e+06
4.770000000000000494e-07	2.377094315181727987e+06
4.780000000000000186e-07	2.383007812488081399e+06
4.789999999999999879e-07	2.407659623792478815e+06
4.800000000000000630e-07	2.445797025112202857e+06
4.810000000000000322e-07	2.499114033987596165e+06
4.820000000000000015e-07	2.568800071599564981e+06
4.830000000000000766e-07	2.624847995336692315e+06
4.840000000000000459e-07	2.718058976744705345e+06
4.850000000000000151e-07	2.766759780628280248e+06
4.859999999999999844e-07	2.842344527916366700e+06
4.870000000000000595e-07	2.910053384668203536e+06
4.880000000000000287e-07	2.981583912888973486e+06
4.889999999999999980e-07	3.047546697947648820e+06
4.900000000000000731e-07	3.104881645450868644e+06
4.910000000000000424e-07	3.177012153547447175e+06
4.920000000000000116e-07	3.253810694323237985e+06
4.929999999999999809e-07	3.330845284282297827e+06
4.940000000000000560e-07	3.423449608397795353e+06
4.950000000000000252e-07	3.501591877576313447e+06
4.959999999999999945e-07	3.599940457894497085e+06
4.970000000000000696e-07	3.675617629256831016e+06
4.980000000000000389e-07	3.787951145772897638e+06
4.990000000000000081e-07	3.863429552057184279e+06
5.000000000000000833e-07	3.947914347999710124e+06
5.010000000000000525e-07	4.015186957652134355e+06
5.020000000000000218e-07	4.122718859289632645e+06
5.029999999999999910e-07	4.192636405855171848e+06
5.040000000000000661e-07	4.251248932944665663e+06
5.050000000000000354e-07	4.325762363035446033e+06
5.060000000000000046e-07	4.369879771786266007e+06
5.070000000000000798e-07	4.459928411111373454e+06
5.080000000000000490e-07	4.512650071455435827e+06
5.090000000000000183e-07	4.574750117146917619e+06
5.099999999999999875e-07	4.652247208281637169e+06
5.110000000000000626e-07	4.699422463463064283e+06
5.120000000000000319e-07	4.760135774700821377e+06
5.130000000000000011e-07	4.824231559141671285e+06
5.140000000000000763e-07	4.868209796290831640e+06
5.150000000000000455e-07	4.946660570893536322e+06
5.160000000000000148e-07	4.999178252016212791e+06
5.169999999999999840e-07	5.046285219938731752e+06
5.180000000000000591e-07	5.134524378015049733e+06
5.190000000000000284e-07	5.199573693752516992e+06
5.199999999999999976e-07	5.265251482851818204e+06
5.210000000000000728e-07	5.330448019939929247e+06
5.220000000000000420e-07	5.397603533739103936e+06
5.230000000000000113e-07	5.466029880701791495e+06
5.239999999999999805e-07	5.542651615247824229e+06
5.250000000000000557e-07	5.625826468894452788e+06
5.260000000000000249e-07	5.702917678187119775e+06
5.269999999999999942e-07	5.805168524548451416e+06
5.280000000000000693e-07	5.868045132919324562e+06
5.290000000000000385e-07	5.955585010531208478e+06
5.300000000000000078e-07	6.059959715790251270e+06
5.310000000000000829e-07	6.159542535811083391e+06
5.320000000000000522e-07	6.255994063875348307e+06
5.330000000000000214e-07	6.356267698183906265e+06
5.339999999999999907e-07	6.454606480349333957e+06
5.350000000000000658e-07	6.533358650138925761e+06
5.360000000000000350e-07	6.637669239448596723e+06
5.370000000000000043e-07	6.747328247630362399e+06
5.380000000000000794e-07	6.841641527957630344e+06
5.390000000000000487e-07	6.950705367876620963e+06
5.400000000000000179e-07	7.025325295547604561e+06
5.409999999999999872e-07	7.119794019170326181e+06
5.420000000000000623e-07	7.223177033016525209e+06
5.430000000000000315e-07	7.312059549286121503e+06
5.440000000000000008e-07	7.393403268312035128e+06
5.450000000000000759e-07	7.470655174180080183e+06
5.460000000000000452e-07	7.534413457339659333e+06
5.470000000000000144e-07	7.643153861217309721e+06
5.479999999999999837e-07	7.681718933337193914e+06
5.490000000000000588e-07	7.740075599537154660e+06
5.500000000000000281e-07	7.804267828982823528e+06
5.509999999999999973e-07	7.881401021336537786e+06
5.520000000000000724e-07	7.896339676739229821e+06
5.530000000000000417e-07	7.945155536721891724e+06
5.540000000000000109e-07	7.984794426497045904e+06
5.550000000000000861e-07	8.003380361441830173e+06
5.560000000000000553e-07	8.024857284854981117e+06
5.570000000000000246e-07	8.044115508655630983e+06
5.579999999999999938e-07	8.050132471911384724e+06
5.590000000000000689e-07	8.033523744113368914e+06
5.600000000000000382e-07	8.044868211957240477e+06
5.610000000000000074e-07	8.037213071661594324e+06
5.620000000000000826e-07	8.022249931535309181e+06
5.630000000000000518e-07	8.009549496431860141e+06
5.640000000000000211e-07	7.983594837112260051e+06
5.649999999999999903e-07	7.985390137246271595e+06
5.660000000000000654e-07	7.966190062377616763e+06
5.670000000000000347e-07	7.917369957581318915e+06
5.680000000000000039e-07	7.888707365525450557e+06
5.690000000000000791e-07	7.861003348988267593e+06
5.700000000000000483e-07	7.836791830065675080e+06
5.710000000000000176e-07	7.804745773173026741e+06
5.719999999999999868e-07	7.752714738344417885e+06
5.730000000000000620e-07	7.760277734772568569e+06
5.740000000000000312e-07	7.706800843089326285e+06
5.750000000000000004e-07	7.715928999103588052e+06
5.760000000000000756e-07	7.678718558336528949e+06
5.770000000000000448e-07	7.670955462493383326e+06
5.780000000000000141e-07	7.655093288252535276e+06
5.789999999999999833e-07	7.625531571737898514e+06
5.800000000000000585e-07	7.631571362149867229e+06
5.810000000000000277e-07	7.655705318887956440e+06
5.819999999999999970e-07	7.650973079586371779e+06
5.830000000000000721e-07	7.665537250879688188e+06
5.840000000000000413e-07	7.692939521063392982e+06
5.850000000000000106e-07	7.739009487616723403e+06
5.860000000000000857e-07	7.762619043614875525e+06
5.870000000000000550e-07	7.836361820817435160e+06
5.880000000000000242e-07	7.872181754074661061e+06
5.889999999999999935e-07	7.942492755868750624e+06
5.900000000000000686e-07	8.023943284974246286e+06
5.910000000000000378e-07	8.124479493367501535e+06
5.920000000000000071e-07	8.228742737704228610e+06
5.930000000000000822e-07	8.330384257132709026e+06
5.940000000000000515e-07	8.447803711290143430e+06
5.950000000000000207e-07	8.589061994467958808e+06
5.959999999999999900e-07	8.720331712673187256e+06
5.970000000000000651e-07	8.871411360058026388e+06
5.980000000000000343e-07	9.012494265758218244e+06
5.990000000000000036e-07	9.185315374376248568e+06
6.000000000000000787e-07	9.367378625392759219e+06
6.010000000000000480e-07	9.573136496501969174e+06
6.020000000000000172e-07	9.766912548844572157e+06
6.029999999999999865e-07	9.951903613541940227e+06
6.040000000000000616e-07	1.016827194675290957e+07
6.050000000000000309e-07	1.038214535198318772e+07
6.060000000000000001e-07	1.063372501844860427e+07
6.070000000000000752e-07	1.087122264573802240e+07
6.080000000000000445e-07	1.107203915012888983e+07
6.090000000000000137e-07	1.130306438124494627e+07
6.100000000000000889e-07	1.153169454778285325e+07
6.110000000000000581e-07	1.181297092682824656e+07
6.120000000000000274e-07	1.204911994389320724e+07
6.129999999999999966e-07	1.229881887148558348e+07
6.140000000000000717e-07	1.256695355202746391e+07
6.150000000000000410e-07	1.281649862672920898e+07
6.160000000000000102e-07	1.309011632488468289e+07
6.170000000000000854e-07	1.333533915993666463e+07
6.180000000000000546e-07	1.356276738733814843e+07
6.190000000000000239e-07	1.383530240367586352e+07
6.199999999999999931e-07	1.408989749708014540e+07
6.210000000000000682e-07	1.428491260879439861e+07
6.220000000000000375e-07	1.450197016791236587e+07
6.230000000000000067e-07	1.474350669665140472e+07
6.240000000000000819e-07	1.494314327002681233e+07
6.250000000000000511e-07	1.512076495515334420e+07
6.260000000000000204e-07	1.535906188939304464e+07
6.269999999999999896e-07	1.552245793491546437e+07
6.280000000000000648e-07	1.570008337197417766e+07
6.290000000000000340e-07	1.584720212158500031e+07
6.300000000000000033e-07	1.604049781732260622e+07
6.310000000000000784e-07	1.616749950272161700e+07
6.320000000000000476e-07	1.628477333762701601e+07
6.330000000000000169e-07	1.642075132306154631e+07
6.340000000000000920e-07	1.651638138640939444e+07
6.350000000000000613e-07	1.663581774986948632e+07
6.360000000000000305e-07	1.673952238355107605e+07
6.369999999999999998e-07	1.681073796184705570e+07
6.380000000000000749e-07	1.686245444177887216e+07
6.390000000000000441e-07	1.690456500252078846e+07
6.400000000000000134e-07	1.698526775129142404e+07
6.410000000000000885e-07	1.706395282954168692e+07
6.420000000000000578e-07	1.708049874499600008e+07
6.430000000000000270e-07	1.713148711570247263e+07
6.439999999999999963e-07	1.719560847376986593e+07
6.450000000000000714e-07	1.717219479302462563e+07
6.460000000000000406e-07	1.719752754789271951e+07
6.470000000000000099e-07	1.722431607052085921e+07
6.480000000000000850e-07	1.725081853991199657e+07
6.490000000000000543e-07	1.729902478376927599e+07
6.500000000000000235e-07	1.727566483015920222e+07
6.509999999999999928e-07	1.733492665607694164e+07
6.520000000000000679e-07	1.738041276130573824e+07
6.530000000000000372e-07	1.740776080793451518e+07
6.540000000000000064e-07	1.741486352838132530e+07
6.550000000000000815e-07	1.746433756997505203e+07
6.560000000000000508e-07	1.749603399658462033e+07
6.570000000000000200e-07	1.754261282910006493e+07
6.579999999999999893e-07	1.755982685959818959e+07
6.590000000000000644e-07	1.761392004482303560e+07
6.600000000000000337e-07	1.765883550560285524e+07
6.610000000000000029e-07	1.771557617002276331e+07
6.620000000000000780e-07	1.775797801814228669e+07
6.630000000000000473e-07	1.784422266267933324e+07
6.640000000000000165e-07	1.789274595545337722e+07
6.650000000000000917e-07	1.800742122027762607e+07
6.660000000000000609e-07	1.809950122647682577e+07
6.670000000000000302e-07	1.815413788129523396e+07
6.679999999999999994e-07	1.830317081551268697e+07
6.690000000000000745e-07	1.841319096317103505e+07
6.700000000000000438e-07	1.857600115186975151e+07
6.710000000000000130e-07	1.870135280490481853e+07
6.720000000000000882e-07	1.885746932944601029e+07
6.730000000000000574e-07	1.899461572378866374e+07
6.740000000000000267e-07	1.919257951797625050e+07
6.749999999999999959e-07	1.938896674220722914e+07
6.760000000000000711e-07	1.951750442760444805e+07
6.770000000000000403e-07	1.976461294573819637e+07
6.780000000000000096e-07	1.991692233545588702e+07
6.790000000000000847e-07	2.010519227370103449e+07
6.800000000000000539e-07	2.035805431263286248e+07
6.810000000000000232e-07	2.053938845174540952e+07
6.819999999999999924e-07	2.072743645644736663e+07
6.830000000000000676e-07	2.096723307703594863e+07
6.840000000000000368e-07	2.112695301458931342e+07
6.850000000000000061e-07	2.137244746683174744e+07
6.860000000000000812e-07	2.158256324848410860e+07
6.870000000000000504e-07	2.176392973099760711e+07
6.880000000000000197e-07	2.192689766709804535e+07
6.890000000000000948e-07	2.216029822135461122e+07
6.900000000000000641e-07	2.241337856178345531e+07
6.910000000000000333e-07	2.286839783072773740e+07
6.920000000000000026e-07	2.351759140767665952e+07
6.930000000000000777e-07	2.420093175887611881e+07
6.940000000000000469e-07	2.441524999258010089e+07
6.950000000000000162e-07	2.419187422961800173e+07
6.960000000000000913e-07	2.373118580786733329e+07
6.970000000000000606e-07	2.345611794183185697e+07
6.980000000000000298e-07	2.339030497668970749e+07
6.989999999999999991e-07	2.341375092724503949e+07
7.000000000000000742e-07	2.339871785789648071e+07
7.010000000000000435e-07	2.338581024656108022e+07
7.020000000000000127e-07	2.343331882112992555e+07
7.030000000000000878e-07	2.344267574167688191e+07
7.040000000000000571e-07	2.345734597647752985e+07
7.050000000000000263e-07	2.343845720049725845e+07
7.059999999999999956e-07	2.340093095667261258e+07
7.070000000000000707e-07	2.335049851396293938e+07
7.080000000000000400e-07	2.332438142570503801e+07
7.090000000000000092e-07	2.320104481061745435e+07
7.100000000000000843e-07	2.307474561938525736e+07
7.110000000000000536e-07	2.296655260013664886e+07
7.120000000000000228e-07	2.283808454751518741e+07
7.129999999999999921e-07	2.270011789327843860e+07
7.140000000000000672e-07	2.254194765268479288e+07
7.150000000000000365e-07	2.239531501641499624e+07
7.160000000000000057e-07	2.217119098487022147e+07
7.170000000000000808e-07	2.198117491767790169e+07
7.180000000000000501e-07	2.175219073071826994e+07
7.190000000000000193e-07	2.152788027556397393e+07
7.200000000000000945e-07	2.129601251078295335e+07
7.210000000000000637e-07	2.103952938727009296e+07
7.220000000000000330e-07	2.077393098946037889e+07
7.230000000000000022e-07	2.053663239749349654e+07
7.240000000000000774e-07	2.029389112482444569e+07
7.250000000000000466e-07	2.005525679724660888e+07
7.260000000000000159e-07	1.980372983084956184e+07
7.270000000000000910e-07	1.953892553341283649e+07
7.280000000000000602e-07	1.922282860115442052e+07
7.290000000000000295e-07	1.896199272827182338e+07
7.299999999999999987e-07	1.862997860123280436e+07
7.310000000000000739e-07	1.837432741172096133e+07
7.320000000000000431e-07	1.804775043350149691e+07
7.330000000000000124e-07	1.775885036988507956e+07
7.340000000000000875e-07	1.742418951760322601e+07
7.350000000000000567e-07	1.709386032703436166e+07
7.360000000000000260e-07	1.681059312477004901e+07
7.369999999999999952e-07	1.649486500215984881e+07
7.380000000000000704e-07	1.618870931241175160e+07
7.390000000000000396e-07	1.591510769090257958e+07
7.400000000000000089e-07	1.559891190509790368e+07
7.410000000000000840e-07	1.528905369182235561e+07
7.420000000000000532e-07	1.500029619818367064e+07
7.430000000000000225e-07	1.467181643514495343e+07
7.440000000000000976e-07	1.441054881004666537e+07
7.450000000000000669e-07	1.410005032237055339e+07
7.460000000000000361e-07	1.385303721328300238e+07
7.470000000000000054e-07	1.353570588823319785e+07
7.480000000000000805e-07	1.328947658795333654e+07
7.490000000000000498e-07	1.297789877092413045e+07
7.500000000000000190e-07	1.272051903663337044e+07
7.510000000000000941e-07	1.247214585781093501e+07
7.520000000000000634e-07	1.223003421480609849e+07
7.530000000000000326e-07	1.193991307213883847e+07
7.540000000000000019e-07	1.165873899898923002e+07
7.550000000000000770e-07	1.141598735189008154e+07
7.560000000000000463e-07	1.110618461830707639e+07
7.570000000000000155e-07	1.087840863344207220e+07
7.580000000000000906e-07	1.061950655233538710e+07
7.590000000000000599e-07	1.036746097619571164e+07
7.600000000000000291e-07	1.014253715002623014e+07
7.609999999999999984e-07	9.894728078627532348e+06
7.620000000000000735e-07	9.655593232584949583e+06
7.630000000000000428e-07	9.422175952569127083e+06
7.640000000000000120e-07	9.148945399162868038e+06
7.650000000000000871e-07	8.961687192894043401e+06
7.660000000000000564e-07	8.737735916626585647e+06
7.670000000000000256e-07	8.496080886809116229e+06
7.680000000000001008e-07	8.297790585756001994e+06
7.690000000000000700e-07	8.090069480119737796e+06
7.700000000000000393e-07	7.878126686184582300e+06
7.710000000000000085e-07	7.684450008944741450e+06
7.720000000000000837e-07	7.472390054701579735e+06
7.730000000000000529e-07	7.306365917590051889e+06
7.740000000000000221e-07	7.097090650214352645e+06
7.750000000000000973e-07	6.915912200340733863e+06
7.760000000000000665e-07	6.716777788315857761e+06
7.770000000000000358e-07	6.580541530845865607e+06
7.780000000000000050e-07	6.373125513216372579e+06
7.790000000000000802e-07	6.221170803855733946e+06
7.800000000000000494e-07	6.048331797091362998e+06
7.810000000000000187e-07	5.885647274923725985e+06
7.820000000000000938e-07	5.716085515205041505e+06
7.830000000000000630e-07	5.557502769345436245e+06
7.840000000000000323e-07	5.398525505086335354e+06
7.850000000000000015e-07	5.275988935177886859e+06
7.860000000000000767e-07	5.129473118460831232e+06
7.870000000000000459e-07	4.982647386632477865e+06
7.880000000000000152e-07	4.874815663298103027e+06
7.890000000000000903e-07	4.737212183905533515e+06
7.900000000000000595e-07	4.584117411706123501e+06
7.910000000000000288e-07	4.455524058400456794e+06
7.919999999999999980e-07	4.327658215575937182e+06
7.930000000000000732e-07	4.203565003637775779e+06
7.940000000000000424e-07	4.079691904095734004e+06
7.950000000000000117e-07	3.968328320753113367e+06
7.960000000000000868e-07	3.870189774870234076e+06
7.970000000000000560e-07	3.765712459602171555e+06
7.980000000000000253e-07	3.655004038902869914e+06
7.990000000000001004e-07	3.567718100898914039e+06
8.000000000000000697e-07	3.450447153708873782e+06
8.010000000000000389e-07	3.343145732687122189e+06
8.020000000000000082e-07	3.256618183057981078e+06
8.030000000000000833e-07	3.160646086919778492e+06
8.040000000000000526e-07	3.073754065092878416e+06
8.050000000000000218e-07	2.983937339779434260e+06
8.060000000000000969e-07	2.892001965262719430e+06
8.070000000000000662e-07	2.807422513451909181e+06
8.080000000000000354e-07	2.760761086332723498e+06
8.090000000000000047e-07	2.668146293459266890e+06
8.100000000000000798e-07	2.594563202600479592e+06
8.110000000000000491e-07	2.516460753571248148e+06
8.120000000000000183e-07	2.434274576350066345e+06
8.130000000000000934e-07	2.377427674507305492e+06
8.140000000000000627e-07	2.309014361785710324e+06
8.150000000000000319e-07	2.247203881731049623e+06
8.160000000000000012e-07	2.171460287340248469e+06
8.170000000000000763e-07	2.107860841226431541e+06
8.180000000000000456e-07	2.051723994295740034e+06
8.190000000000000148e-07	1.989261334815203212e+06
8.200000000000000899e-07	1.949145715571580688e+06
8.210000000000000592e-07	1.881655218477063114e+06
8.220000000000000284e-07	1.844639848177537089e+06
8.230000000000001036e-07	1.784155955867461860e+06
8.240000000000000728e-07	1.736804100310700014e+06
8.250000000000000421e-07	1.698791172295843251e+06
8.260000000000000113e-07	1.639625205015822081e+06
8.270000000000000865e-07	1.594461720795677509e+06
8.280000000000000557e-07	1.551017089417541865e+06
8.290000000000000250e-07	1.507978777714908356e+06
8.300000000000001001e-07	1.460504904873898486e+06
8.310000000000000693e-07	1.407863734556843061e+06
8.320000000000000386e-07	1.377019771106092026e+06
8.330000000000000078e-07	1.345381902108735638e+06
8.340000000000000830e-07	1.306598980438418454e+06
8.350000000000000522e-07	1.278034986879887758e+06
8.360000000000000215e-07	1.233601143991088727e+06
8.370000000000000966e-07	1.180941503564890241e+06
8.380000000000000658e-07	1.161931886525056325e+06
8.390000000000000351e-07	1.125075728668502998e+06
8.400000000000000043e-07	1.096259810597166652e+06
8.410000000000000795e-07	1.058308598215794424e+06
8.420000000000000487e-07	1.033252850424270844e+06
8.430000000000000180e-07	1.010671729050409747e+06
8.440000000000000931e-07	9.808235730835448485e+05
8.450000000000000623e-07	9.533506470921848668e+05
8.460000000000000316e-07	9.249351705307703232e+05
8.470000000000000008e-07	9.000877888300160412e+05
8.480000000000000760e-07	8.718966592244076310e+05
8.490000000000000452e-07	8.450577912456317572e+05
8.500000000000000145e-07	8.204266134501565248e+05
8.510000000000000896e-07	8.028612169171454152e+05
8.520000000000000589e-07	7.870718277181145968e+05
8.530000000000000281e-07	7.620269683283431223e+05
8.540000000000001032e-07	7.362008807575077517e+05
8.550000000000000725e-07	7.194642357356527355e+05
8.560000000000000417e-07	7.000567714992697584e+05
8.570000000000000110e-07	6.725786864733331604e+05
8.580000000000000861e-07	6.477964893789772177e+05
8.590000000000000554e-07	6.402703918158469023e+05
8.600000000000000246e-07	6.186852725963270059e+05
8.610000000000000997e-07	6.095858156504309736e+05
8.620000000000000690e-07	5.827820600554107223e+05
8.630000000000000382e-07	5.636393277258713497e+05
8.640000000000000075e-07	5.449740331381402211e+05
8.650000000000000826e-07	5.373228748706524493e+05
8.660000000000000519e-07	5.153738206032695598e+05
8.670000000000000211e-07	4.998736222359813401e+05
8.680000000000000962e-07	4.877020116198376636e+05
8.690000000000000655e-07	4.736290957523951656e+05
8.700000000000000347e-07	4.647723854640685604e+05
8.710000000000000040e-07	4.525142960270902258e+05
8.720000000000000791e-07	4.368553003783143358e+05
8.730000000000000484e-07	4.258158755336176837e+05
8.740000000000000176e-07	4.160655843648507725e+05
8.750000000000000928e-07	4.021296552684947383e+05
8.760000000000000620e-07	3.973750789542676066e+05
8.770000000000000313e-07	3.828124836098382366e+05
8.780000000000001064e-07	3.703932680231465492e+05
8.790000000000000756e-07	3.583294173321216367e+05
8.800000000000000449e-07	3.477316908235424780e+05
8.810000000000000141e-07	3.465421511542966473e+05
