lambda	I
4.260000000000000294e-07	1.149811556621312862e+06
4.270000000000000516e-07	1.322849334912385326e+06
4.280000000000000209e-07	1.454620854438176611e+06
4.290000000000000431e-07	1.661680591941690538e+06
4.300000000000000123e-07	1.823833404203200713e+06
4.310000000000000345e-07	2.019251490855161799e+06
4.320000000000000037e-07	2.226532096590706147e+06
4.330000000000000259e-07	2.496590187983814627e+06
4.340000000000000481e-07	2.725076567582009826e+06
4.350000000000000174e-07	2.993781600487535819e+06
4.360000000000000396e-07	3.311651531719653402e+06
4.370000000000000088e-07	3.692083440390235744e+06
4.380000000000000310e-07	4.095359911266829353e+06
4.390000000000000532e-07	4.585893055050275289e+06
4.400000000000000224e-07	5.126624905210957862e+06
4.410000000000000446e-07	5.818783827822024003e+06
4.420000000000000139e-07	6.661418468378677964e+06
4.430000000000000361e-07	7.715116132194617763e+06
4.440000000000000053e-07	9.046438699127012864e+06
4.450000000000000275e-07	1.054173386110878922e+07
4.460000000000000497e-07	1.218783406219947524e+07
4.470000000000000189e-07	1.411855304707522132e+07
4.480000000000000411e-07	1.621418996503605135e+07
4.490000000000000104e-07	1.827546172551041842e+07
4.500000000000000326e-07	2.022389410765258968e+07
4.510000000000000018e-07	2.182280376752391085e+07
4.520000000000000240e-07	2.316300961202266812e+07
4.530000000000000462e-07	2.380706112937038392e+07
4.540000000000000155e-07	2.402679479924755171e+07
4.550000000000000376e-07	2.355101917792763934e+07
4.560000000000000069e-07	2.269180946356955916e+07
4.570000000000000291e-07	2.130128584456516430e+07
4.580000000000000513e-07	1.982449781670988724e+07
4.590000000000000205e-07	1.840621474160055071e+07
4.600000000000000427e-07	1.725096158739839867e+07
4.610000000000000120e-07	1.620992169111442193e+07
4.620000000000000342e-07	1.560177180803761072e+07
4.630000000000000034e-07	1.524266183595850132e+07
4.640000000000000256e-07	1.509432174395937659e+07
4.650000000000000478e-07	1.514882470608361810e+07
4.660000000000000170e-07	1.520045491764539666e+07
4.670000000000000392e-07	1.519940498237456754e+07
4.680000000000000085e-07	1.513232305138205737e+07
4.690000000000000307e-07	1.488304170893087797e+07
4.700000000000000528e-07	1.456892112298999168e+07
4.710000000000000221e-07	1.415484679707228579e+07
4.720000000000000443e-07	1.359255962066395581e+07
4.730000000000000135e-07	1.304802172320047952e+07
4.740000000000000357e-07	1.252834120924795233e+07
4.750000000000000050e-07	1.212637837354560383e+07
4.760000000000000272e-07	1.187445962619857676e+07
4.770000000000000494e-07	1.167883111612145044e+07
4.780000000000000186e-07	1.169971004815434106e+07
4.789999999999999879e-07	1.181171407639691979e+07
4.800000000000000630e-07	1.204689233225704357e+07
4.810000000000000322e-07	1.241064726451828517e+07
4.820000000000000015e-07	1.270450465015361458e+07
4.830000000000000766e-07	1.306878235452882759e+07
4.840000000000000459e-07	1.353986498046232387e+07
4.850000000000000151e-07	1.392191200608471781e+07
4.859999999999999844e-07	1.425408726113927737e+07
4.870000000000000595e-07	1.466428472223024257e+07
4.880000000000000287e-07	1.507213340177192539e+07
4.889999999999999980e-07	1.538622205955165997e+07
4.900000000000000731e-07	1.580698048649637587e+07
4.910000000000000424e-07	1.623036687288866378e+07
4.920000000000000116e-07	1.661646224946978688e+07
4.929999999999999809e-07	1.699700126939381659e+07
4.940000000000000560e-07	1.754277311485046521e+07
4.950000000000000252e-07	1.800118621879780293e+07
4.959999999999999945e-07	1.843299186165353283e+07
4.970000000000000696e-07	1.889309412033818290e+07
4.980000000000000389e-07	1.939875590901644900e+07
4.990000000000000081e-07	1.994940265265689790e+07
5.000000000000000833e-07	2.030687005550720543e+07
5.010000000000000525e-07	2.075136655812412873e+07
5.020000000000000218e-07	2.115679877128782123e+07
5.029999999999999910e-07	2.163675731457987428e+07
5.040000000000000661e-07	2.199121184900088236e+07
5.050000000000000354e-07	2.233677168381951004e+07
5.060000000000000046e-07	2.272776343336870521e+07
5.070000000000000798e-07	2.313642132198863104e+07
5.080000000000000490e-07	2.340419739856252074e+07
5.090000000000000183e-07	2.373731339038289711e+07
5.099999999999999875e-07	2.405020775950731337e+07
5.110000000000000626e-07	2.433594038716025278e+07
5.120000000000000319e-07	2.457590004366201162e+07
5.130000000000000011e-07	2.491286984188653529e+07
5.140000000000000763e-07	2.519395245575461537e+07
5.150000000000000455e-07	2.543732511591679230e+07
5.160000000000000148e-07	2.579925340829851106e+07
5.169999999999999840e-07	2.603429258996961638e+07
5.180000000000000591e-07	2.630426721175066382e+07
5.190000000000000284e-07	2.656953311711687967e+07
5.199999999999999976e-07	2.682513908429928869e+07
5.210000000000000728e-07	2.715385049216791615e+07
5.220000000000000420e-07	2.741787028661380708e+07
5.230000000000000113e-07	2.781252322014278546e+07
5.239999999999999805e-07	2.811628015029726550e+07
5.250000000000000557e-07	2.846725899142258987e+07
5.260000000000000249e-07	2.877783877574776486e+07
5.269999999999999942e-07	2.913470146956951916e+07
5.280000000000000693e-07	2.946688663534279913e+07
5.290000000000000385e-07	2.984555959055522829e+07
5.300000000000000078e-07	3.019557744966934249e+07
5.310000000000000829e-07	3.045780931406548992e+07
5.320000000000000522e-07	3.084193088461655751e+07
5.330000000000000214e-07	3.117180695227736607e+07
5.339999999999999907e-07	3.162257264965606481e+07
5.350000000000000658e-07	3.183245074766061828e+07
5.360000000000000350e-07	3.233404288725372404e+07
5.370000000000000043e-07	3.269636692917913944e+07
5.380000000000000794e-07	3.320567055581077933e+07
5.390000000000000487e-07	3.342440698677327111e+07
5.400000000000000179e-07	3.380059135104317218e+07
5.409999999999999872e-07	3.411647519962758571e+07
5.420000000000000623e-07	3.453442897004507482e+07
5.430000000000000315e-07	3.488960711362760514e+07
5.440000000000000008e-07	3.537447540990515053e+07
5.450000000000000759e-07	3.569940134016800672e+07
5.460000000000000452e-07	3.599949886116831005e+07
5.470000000000000144e-07	3.632842498256730288e+07
5.479999999999999837e-07	3.662634913886921108e+07
5.490000000000000588e-07	3.687371417874825746e+07
5.500000000000000281e-07	3.717128162611947954e+07
5.509999999999999973e-07	3.739315481400077790e+07
5.520000000000000724e-07	3.768264808575408906e+07
5.530000000000000417e-07	3.788239524354541302e+07
5.540000000000000109e-07	3.805517271945007890e+07
5.550000000000000861e-07	3.832146763150624186e+07
5.560000000000000553e-07	3.849588929773778468e+07
5.570000000000000246e-07	3.858557540728902817e+07
5.579999999999999938e-07	3.878966056305576116e+07
5.590000000000000689e-07	3.902937082463174313e+07
5.600000000000000382e-07	3.895977506539609283e+07
5.610000000000000074e-07	3.908390652100010961e+07
5.620000000000000826e-07	3.917415519885310531e+07
5.630000000000000518e-07	3.923763645714641362e+07
5.640000000000000211e-07	3.919313587885487825e+07
5.649999999999999903e-07	3.924234983340760320e+07
5.660000000000000654e-07	3.946356878527618200e+07
5.670000000000000347e-07	3.941337155672827363e+07
5.680000000000000039e-07	3.938615950597746670e+07
5.690000000000000791e-07	3.938742855094446242e+07
5.700000000000000483e-07	3.949267926313244551e+07
5.710000000000000176e-07	3.937730657873950154e+07
5.719999999999999868e-07	3.947940613831889629e+07
5.730000000000000620e-07	3.950281411148903519e+07
5.740000000000000312e-07	3.954487000385500491e+07
5.750000000000000004e-07	3.953314300883531570e+07
5.760000000000000756e-07	3.963116052355038375e+07
5.770000000000000448e-07	3.972773511933165044e+07
5.780000000000000141e-07	3.979090047201269120e+07
5.789999999999999833e-07	3.993832075512338430e+07
5.800000000000000585e-07	3.996181157675935328e+07
5.810000000000000277e-07	4.010522922548293322e+07
5.819999999999999970e-07	4.031767673496379703e+07
5.830000000000000721e-07	4.047208284276630729e+07
5.840000000000000413e-07	4.069100852061944455e+07
5.850000000000000106e-07	4.088137701380265504e+07
5.860000000000000857e-07	4.115337262702823430e+07
5.870000000000000550e-07	4.159218138696844131e+07
5.880000000000000242e-07	4.185456716946950555e+07
5.889999999999999935e-07	4.220212948024134338e+07
5.900000000000000686e-07	4.262569335548757017e+07
5.910000000000000378e-07	4.295642566927216947e+07
5.920000000000000071e-07	4.346701373266535252e+07
5.930000000000000822e-07	4.396180355928445607e+07
5.940000000000000515e-07	4.455336446112352610e+07
5.950000000000000207e-07	4.513077631444300711e+07
5.959999999999999900e-07	4.573682282563038915e+07
5.970000000000000651e-07	4.628848317663910240e+07
5.980000000000000343e-07	4.703668461585798860e+07
5.990000000000000036e-07	4.780897750047077239e+07
6.000000000000000787e-07	4.852042702819576859e+07
6.010000000000000480e-07	4.934188381454980373e+07
6.020000000000000172e-07	5.011211108872461319e+07
6.029999999999999865e-07	5.089938535545153916e+07
6.040000000000000616e-07	5.172157667208355665e+07
6.050000000000000309e-07	5.259036686428921670e+07
6.060000000000000001e-07	5.362891436209120601e+07
6.070000000000000752e-07	5.452745821649082750e+07
6.080000000000000445e-07	5.541442200961152464e+07
6.090000000000000137e-07	5.623194116458193213e+07
6.100000000000000889e-07	5.728995978480504453e+07
6.110000000000000581e-07	5.793565035731647164e+07
6.120000000000000274e-07	5.904848418382798135e+07
6.129999999999999966e-07	5.993524535025843233e+07
6.140000000000000717e-07	6.092785652662091702e+07
6.150000000000000410e-07	6.182003759622377902e+07
6.160000000000000102e-07	6.271853694777380675e+07
6.170000000000000854e-07	6.370767373473462462e+07
6.180000000000000546e-07	6.456913858758504689e+07
6.190000000000000239e-07	6.547718030216942728e+07
6.199999999999999931e-07	6.624044345836325735e+07
6.210000000000000682e-07	6.709433832630863786e+07
6.220000000000000375e-07	6.792465467629656196e+07
6.230000000000000067e-07	6.868767031130187213e+07
6.240000000000000819e-07	6.944175909766034782e+07
6.250000000000000511e-07	7.008430777537545562e+07
6.260000000000000204e-07	7.080462446478134394e+07
6.269999999999999896e-07	7.141865198349887133e+07
6.280000000000000648e-07	7.198338629457816482e+07
6.290000000000000340e-07	7.270428720775233209e+07
6.300000000000000033e-07	7.291498800484158099e+07
6.310000000000000784e-07	7.338624102756184340e+07
6.320000000000000476e-07	7.379001481146390736e+07
6.330000000000000169e-07	7.420444076446083188e+07
6.340000000000000920e-07	7.436747205888584256e+07
6.350000000000000613e-07	7.475656783832056820e+07
6.360000000000000305e-07	7.496912887694574893e+07
6.369999999999999998e-07	7.522875210355947912e+07
6.380000000000000749e-07	7.534961740902176499e+07
6.390000000000000441e-07	7.561392012051217258e+07
6.400000000000000134e-07	7.549058355995483696e+07
6.410000000000000885e-07	7.551267630306853354e+07
6.420000000000000578e-07	7.552047252450095117e+07
6.430000000000000270e-07	7.545140393864060938e+07
6.439999999999999963e-07	7.535378843662036955e+07
6.450000000000000714e-07	7.531481194772019982e+07
6.460000000000000406e-07	7.518965691923317313e+07
6.470000000000000099e-07	7.517957981494656205e+07
6.480000000000000850e-07	7.482908138280346990e+07
6.490000000000000543e-07	7.478712892972156405e+07
6.500000000000000235e-07	7.458596858639173210e+07
6.509999999999999928e-07	7.434110168294814229e+07
6.520000000000000679e-07	7.398631887455205619e+07
6.530000000000000372e-07	7.376749863974165916e+07
6.540000000000000064e-07	7.339668908282344043e+07
6.550000000000000815e-07	7.333927587464402616e+07
6.560000000000000508e-07	7.290349544308795035e+07
6.570000000000000200e-07	7.282221819298799336e+07
6.579999999999999893e-07	7.238953611767521501e+07
6.590000000000000644e-07	7.214773019920347631e+07
6.600000000000000337e-07	7.197813183874806762e+07
6.610000000000000029e-07	7.146033268731901050e+07
6.620000000000000780e-07	7.110006684437799454e+07
6.630000000000000473e-07	7.079622219973342121e+07
6.640000000000000165e-07	7.046356955267280340e+07
6.650000000000000917e-07	7.030032033361817896e+07
6.660000000000000609e-07	6.994116315066306293e+07
6.670000000000000302e-07	6.965740946204067767e+07
6.679999999999999994e-07	6.938652011529003084e+07
6.690000000000000745e-07	6.921041460367712379e+07
6.700000000000000438e-07	6.884317160502572358e+07
6.710000000000000130e-07	6.851448526218007505e+07
6.720000000000000882e-07	6.815441858142709732e+07
6.730000000000000574e-07	6.798432111179807782e+07
6.740000000000000267e-07	6.789075939774793386e+07
6.749999999999999959e-07	6.759283740917839110e+07
6.760000000000000711e-07	6.724435897469098866e+07
6.770000000000000403e-07	6.709443123048663884e+07
6.780000000000000096e-07	6.687985919513698667e+07
6.790000000000000847e-07	6.664931178754572570e+07
6.800000000000000539e-07	6.636670226943127066e+07
6.810000000000000232e-07	6.590655555015913397e+07
6.819999999999999924e-07	6.566675023235349357e+07
6.830000000000000676e-07	6.539638333107483387e+07
6.840000000000000368e-07	6.514561276630953699e+07
6.850000000000000061e-07	6.486482956035524607e+07
6.860000000000000812e-07	6.467414053819461912e+07
6.870000000000000504e-07	6.422251819254867733e+07
6.880000000000000197e-07	6.385398446469822526e+07
6.890000000000000948e-07	6.336907802896115929e+07
6.900000000000000641e-07	6.336117946161066741e+07
6.910000000000000333e-07	6.404728790204075724e+07
6.920000000000000026e-07	6.492509569379270822e+07
6.930000000000000777e-07	6.585151035207960010e+07
6.940000000000000469e-07	6.567326103920383006e+07
6.950000000000000162e-07	6.412458573366454244e+07
6.960000000000000913e-07	6.219890923187628388e+07
6.970000000000000606e-07	6.080080594860353321e+07
6.980000000000000298e-07	5.995200116310545802e+07
6.989999999999999991e-07	5.917261099314406514e+07
7.000000000000000742e-07	5.857368392802265286e+07
7.010000000000000435e-07	5.789169758619190753e+07
7.020000000000000127e-07	5.747319397682782263e+07
7.030000000000000878e-07	5.684672266445478052e+07
7.040000000000000571e-07	5.613256198907276243e+07
7.050000000000000263e-07	5.570094298678979278e+07
7.059999999999999956e-07	5.507004811972857267e+07
7.070000000000000707e-07	5.454070813472887874e+07
7.080000000000000400e-07	5.373767416500090063e+07
7.090000000000000092e-07	5.303659528234718740e+07
7.100000000000000843e-07	5.244015990405496955e+07
7.110000000000000536e-07	5.181824229620552063e+07
7.120000000000000228e-07	5.117186074425613880e+07
7.129999999999999921e-07	5.048427729907025397e+07
7.140000000000000672e-07	4.973236011660265923e+07
7.150000000000000365e-07	4.914615111149299145e+07
7.160000000000000057e-07	4.815712692622000724e+07
7.170000000000000808e-07	4.743106437888047099e+07
7.180000000000000501e-07	4.666870799637977034e+07
7.190000000000000193e-07	4.596028980413410813e+07
7.200000000000000945e-07	4.523240980315533280e+07
7.210000000000000637e-07	4.438344648898020387e+07
7.220000000000000330e-07	4.361539919322155416e+07
7.230000000000000022e-07	4.292559703241418302e+07
7.240000000000000774e-07	4.227989556168312579e+07
7.250000000000000466e-07	4.166751862420242280e+07
7.260000000000000159e-07	4.082561615365671366e+07
7.270000000000000910e-07	3.996571387989244610e+07
7.280000000000000602e-07	3.926736907426816225e+07
7.290000000000000295e-07	3.849671579837214947e+07
7.299999999999999987e-07	3.777248481526529044e+07
7.310000000000000739e-07	3.698885682916793227e+07
7.320000000000000431e-07	3.621061923159288615e+07
7.330000000000000124e-07	3.541739536694548279e+07
7.340000000000000875e-07	3.468322962789695710e+07
7.350000000000000567e-07	3.397841029038041085e+07
7.360000000000000260e-07	3.336962353412899375e+07
7.369999999999999952e-07	3.250786664470904693e+07
7.380000000000000704e-07	3.187782173136832193e+07
7.390000000000000396e-07	3.107100546413638815e+07
7.400000000000000089e-07	3.046479324068231508e+07
7.410000000000000840e-07	2.978906042430590093e+07
7.420000000000000532e-07	2.909998162032052875e+07
7.430000000000000225e-07	2.836426691155395657e+07
7.440000000000000976e-07	2.776616770451726764e+07
7.450000000000000669e-07	2.716864173692992330e+07
7.460000000000000361e-07	2.651524726140518859e+07
7.470000000000000054e-07	2.594647009989940748e+07
7.480000000000000805e-07	2.537465846919447556e+07
7.490000000000000498e-07	2.487967840392540768e+07
7.500000000000000190e-07	2.428288311791478842e+07
7.510000000000000941e-07	2.371718288034043461e+07
7.520000000000000634e-07	2.320338912424094230e+07
7.530000000000000326e-07	2.255712487226442248e+07
7.540000000000000019e-07	2.208472664402851090e+07
7.550000000000000770e-07	2.148095050010955706e+07
7.560000000000000463e-07	2.091420354836560786e+07
7.570000000000000155e-07	2.045711684948093444e+07
7.580000000000000906e-07	1.989349365557568893e+07
7.590000000000000599e-07	1.935246886374113709e+07
7.600000000000000291e-07	1.891500649251956120e+07
7.609999999999999984e-07	1.841590131367643550e+07
7.620000000000000735e-07	1.795114065019379929e+07
7.630000000000000428e-07	1.748856792445836216e+07
7.640000000000000120e-07	1.704821591496285424e+07
7.650000000000000871e-07	1.658305354103039764e+07
7.660000000000000564e-07	1.617862877171973698e+07
7.670000000000000256e-07	1.564635042651970871e+07
7.680000000000001008e-07	1.528635801943610050e+07
7.690000000000000700e-07	1.486558473318761401e+07
7.700000000000000393e-07	1.451513849528429098e+07
7.710000000000000085e-07	1.406436146329893544e+07
7.720000000000000837e-07	1.369425414192296565e+07
7.730000000000000529e-07	1.331580717925509810e+07
7.740000000000000221e-07	1.298340507002809085e+07
7.750000000000000973e-07	1.259719552644348517e+07
7.760000000000000665e-07	1.221155902200848795e+07
7.770000000000000358e-07	1.185271547229563631e+07
7.780000000000000050e-07	1.155872589031875692e+07
7.790000000000000802e-07	1.120063795939544402e+07
7.800000000000000494e-07	1.089528938155788556e+07
7.810000000000000187e-07	1.059556012330362014e+07
7.820000000000000938e-07	1.033403353425679728e+07
7.830000000000000630e-07	1.003293087667847052e+07
7.840000000000000323e-07	9.706546739416033030e+06
7.850000000000000015e-07	9.524789665765494108e+06
7.860000000000000767e-07	9.234582939112361521e+06
7.870000000000000459e-07	8.929762572660109028e+06
7.880000000000000152e-07	8.678844274288175628e+06
7.890000000000000903e-07	8.433517270686550066e+06
7.900000000000000595e-07	8.214191794682055712e+06
7.910000000000000288e-07	7.965251806011307985e+06
7.919999999999999980e-07	7.689036044159744866e+06
7.930000000000000732e-07	7.489726149329688400e+06
7.940000000000000424e-07	7.254960211423484609e+06
7.950000000000000117e-07	7.076520232028216124e+06
7.960000000000000868e-07	6.900697341212487780e+06
7.970000000000000560e-07	6.652274223497902974e+06
7.980000000000000253e-07	6.509089052172929980e+06
7.990000000000001004e-07	6.309353704556305893e+06
8.000000000000000697e-07	6.131055323513603769e+06
8.010000000000000389e-07	5.947040307664074004e+06
8.020000000000000082e-07	5.736740478443101048e+06
8.030000000000000833e-07	5.591504234811950475e+06
8.040000000000000526e-07	5.428565183720801957e+06
8.050000000000000218e-07	5.258409323281181976e+06
8.060000000000000969e-07	5.085116202354847454e+06
8.070000000000000662e-07	4.969826063133428805e+06
8.080000000000000354e-07	4.845117569931262173e+06
8.090000000000000047e-07	4.655775093918660656e+06
8.100000000000000798e-07	4.529381518502373248e+06
8.110000000000000491e-07	4.435762204627041705e+06
8.120000000000000183e-07	4.319123143349473365e+06
8.130000000000000934e-07	4.186745247737703845e+06
8.140000000000000627e-07	4.066826013232065365e+06
8.150000000000000319e-07	3.906451100060798228e+06
8.160000000000000012e-07	3.832565681910335552e+06
8.170000000000000763e-07	3.709120587088764179e+06
8.180000000000000456e-07	3.634822734702455346e+06
8.190000000000000148e-07	3.527732196241992060e+06
8.200000000000000899e-07	3.426895914443715475e+06
8.210000000000000592e-07	3.309849584634536877e+06
8.220000000000000284e-07	3.234882077292180154e+06
8.230000000000001036e-07	3.141142641502398066e+06
8.240000000000000728e-07	3.051196526084787212e+06
8.250000000000000421e-07	2.963776047275527846e+06
8.260000000000000113e-07	2.872680612376258243e+06
8.270000000000000865e-07	2.797119113369946834e+06
8.280000000000000557e-07	2.682482641679055989e+06
8.290000000000000250e-07	2.611508740235099569e+06
8.300000000000001001e-07	2.561871056621521246e+06
8.310000000000000693e-07	2.494183683914024848e+06
8.320000000000000386e-07	2.407909487063817214e+06
8.330000000000000078e-07	2.340790584806739353e+06
8.340000000000000830e-07	2.253686588279366028e+06
8.350000000000000522e-07	2.179510971800264902e+06
8.360000000000000215e-07	2.142541566889319103e+06
8.370000000000000966e-07	2.100251698084444273e+06
8.380000000000000658e-07	2.036424265248990152e+06
8.390000000000000351e-07	1.978680877842168324e+06
8.400000000000000043e-07	1.929153451666260138e+06
8.410000000000000795e-07	1.834581714587247930e+06
8.420000000000000487e-07	1.802604561685895082e+06
8.430000000000000180e-07	1.771973811933778925e+06
8.440000000000000931e-07	1.710488772654551780e+06
8.450000000000000623e-07	1.652665841223712312e+06
8.460000000000000316e-07	1.607619061179445824e+06
8.470000000000000008e-07	1.567390358113653027e+06
8.480000000000000760e-07	1.525642755130031146e+06
8.490000000000000452e-07	1.495322362488568993e+06
8.500000000000000145e-07	1.456663444062713766e+06
8.510000000000000896e-07	1.412089381532152416e+06
8.520000000000000589e-07	1.362845193250568816e+06
8.530000000000000281e-07	1.316660476457319222e+06
8.540000000000001032e-07	1.291771572785469703e+06
8.550000000000000725e-07	1.236445026719831629e+06
8.560000000000000417e-07	1.212137673746319255e+06
8.570000000000000110e-07	1.177448159381320234e+06
8.580000000000000861e-07	1.143467520465486683e+06
8.590000000000000554e-07	1.137223287595997332e+06
8.600000000000000246e-07	1.118263878726628842e+06
8.610000000000000997e-07	1.088887890928106848e+06
8.620000000000000690e-07	1.028501725656472030e+06
8.630000000000000382e-07	1.001036158935769112e+06
8.640000000000000075e-07	9.793674264119871659e+05
8.650000000000000826e-07	9.327298255061039235e+05
8.660000000000000519e-07	9.319886464536350686e+05
8.670000000000000211e-07	8.986197714860449778e+05
8.680000000000000962e-07	8.518973700613983674e+05
8.690000000000000655e-07	8.477376903935323935e+05
8.700000000000000347e-07	8.026077002681730082e+05
8.710000000000000040e-07	7.878650552912380081e+05
8.720000000000000791e-07	7.805318656472800067e+05
8.730000000000000484e-07	7.735272814031942980e+05
8.740000000000000176e-07	7.401289500805841526e+05
8.750000000000000928e-07	7.094609681535909185e+05
8.760000000000000620e-07	6.584022375675083604e+05
8.770000000000000313e-07	6.860784278871603310e+05
8.780000000000001064e-07	6.682266020631835563e+05
8.790000000000000756e-07	6.250301069458463462e+05
8.800000000000000449e-07	6.226572633619765984e+05
8.810000000000000141e-07	6.023765783107219031e+05
