547.000000	1.345075	0.264454
548.000000	1.343989	0.266752
549.000000	1.342915	0.269078
550.000000	1.341856	0.271434
551.000000	1.340809	0.273820
552.000000	1.339776	0.276238
553.000000	1.338758	0.278689
554.000000	1.337754	0.281173
555.000000	1.336766	0.283693
556.000000	1.335794	0.286250
557.000000	1.334839	0.288843
558.000000	1.333902	0.291476
559.000000	1.332983	0.294149
560.000000	1.332085	0.296863
561.000000	1.331209	0.299619
562.000000	1.330355	0.302419
563.000000	1.329525	0.305263
564.000000	1.328721	0.308152
565.000000	1.327945	0.311088
566.000000	1.327198	0.314071
567.000000	1.326482	0.317102
568.000000	1.325800	0.320181
569.000000	1.325153	0.323310
570.000000	1.324544	0.326489
571.000000	1.323974	0.329717
572.000000	1.323447	0.332997
573.000000	1.322964	0.336326
574.000000	1.322529	0.339707
575.000000	1.322143	0.343138
576.000000	1.321810	0.346619
577.000000	1.321532	0.350150
578.000000	1.321312	0.353731
579.000000	1.321153	0.357360
580.000000	1.321057	0.361036
581.000000	1.321027	0.364760
582.000000	1.321067	0.368528
583.000000	1.321178	0.372341
584.000000	1.321365	0.376196
585.000000	1.321628	0.380092
586.000000	1.321972	0.384027
587.000000	1.322398	0.387998
588.000000	1.322910	0.392003
589.000000	1.323510	0.396041
590.000000	1.324200	0.400107
591.000000	1.324982	0.404200
592.000000	1.325859	0.408316
593.000000	1.326833	0.412453
594.000000	1.327905	0.416607
595.000000	1.329078	0.420774
596.000000	1.330353	0.424952
597.000000	1.331731	0.429136
598.000000	1.333214	0.433323
599.000000	1.334803	0.437509
600.000000	1.336498	0.441690
601.000000	1.338300	0.445862
602.000000	1.340210	0.450022
603.000000	1.342229	0.454164
604.000000	1.344355	0.458286
605.000000	1.346590	0.462382
606.000000	1.348932	0.466448
607.000000	1.351381	0.470482
608.000000	1.353937	0.474477
609.000000	1.356599	0.478431
610.000000	1.359365	0.482340
611.000000	1.362234	0.486199
612.000000	1.365205	0.490004
613.000000	1.368276	0.493751
614.000000	1.371445	0.497438
615.000000	1.374710	0.501059
616.000000	1.378070	0.504613
617.000000	1.381521	0.508094
618.000000	1.385062	0.511500
619.000000	1.388688	0.514827
620.000000	1.392399	0.518074
621.000000	1.396191	0.521235
622.000000	1.400062	0.524310
623.000000	1.404007	0.527294
624.000000	1.408025	0.530186
625.000000	1.412111	0.532983
626.000000	1.416263	0.535682
627.000000	1.420477	0.538282
628.000000	1.424750	0.540781
629.000000	1.429078	0.543177
630.000000	1.433458	0.545468
631.000000	1.437886	0.547652
632.000000	1.442358	0.549729
633.000000	1.446872	0.551696
634.000000	1.451423	0.553554
635.000000	1.456009	0.555300
636.000000	1.460624	0.556934
637.000000	1.465266	0.558455
638.000000	1.469930	0.559863
639.000000	1.474614	0.561157
640.000000	1.479313	0.562337
641.000000	1.484025	0.563402
642.000000	1.488744	0.564352
643.000000	1.493469	0.565188
644.000000	1.498194	0.565909
645.000000	1.502917	0.566516
646.000000	1.507634	0.567009
647.000000	1.512341	0.567389
648.000000	1.517036	0.567655
649.000000	1.521713	0.567809
650.000000	1.526371	0.567851
651.000000	1.531006	0.567783
652.000000	1.535613	0.567604
653.000000	1.540191	0.567317
654.000000	1.544734	0.566922
655.000000	1.549241	0.566420
656.000000	1.553708	0.565813
657.000000	1.558132	0.565102
658.000000	1.562509	0.564289
659.000000	1.566836	0.563375
660.000000	1.571110	0.562362
661.000000	1.575328	0.561252
662.000000	1.579487	0.560047
663.000000	1.583584	0.558748
664.000000	1.587616	0.557358
665.000000	1.591580	0.555879
666.000000	1.595472	0.554314
667.000000	1.599291	0.552663
668.000000	1.603034	0.550931
669.000000	1.606697	0.549120
670.000000	1.610278	0.547231
