lambda	I
4.540000000000000155e-07	1.125862633576449705e+06
4.550000000000000376e-07	1.121524120929194381e+06
4.560000000000000069e-07	1.088704305665010819e+06
4.570000000000000291e-07	1.041173950532678398e+06
4.580000000000000513e-07	9.710000174687119434e+05
4.590000000000000205e-07	9.082313503747711657e+05
4.600000000000000427e-07	8.500464200889100321e+05
4.610000000000000120e-07	8.066866181628528284e+05
4.620000000000000342e-07	7.769290720504071796e+05
4.630000000000000034e-07	7.595806473468968179e+05
4.640000000000000256e-07	7.529459728913828731e+05
4.650000000000000478e-07	7.495873139048393350e+05
4.660000000000000170e-07	7.599413591949578840e+05
4.670000000000000392e-07	7.618730222874589963e+05
4.680000000000000085e-07	7.558797325638352195e+05
4.690000000000000307e-07	7.487202827758669155e+05
4.700000000000000528e-07	7.331136156214644434e+05
4.710000000000000221e-07	7.091285026616838295e+05
4.720000000000000443e-07	6.780011691178324400e+05
4.730000000000000135e-07	6.498983345344868721e+05
4.740000000000000357e-07	6.235160327161501627e+05
4.750000000000000050e-07	5.977428705320070731e+05
4.760000000000000272e-07	5.789339860430856934e+05
4.770000000000000494e-07	5.729024045483227819e+05
4.780000000000000186e-07	5.710665864644089015e+05
4.789999999999999879e-07	5.691945923139307415e+05
4.800000000000000630e-07	5.805472875751052052e+05
4.810000000000000322e-07	5.893906977247095201e+05
4.820000000000000015e-07	6.003283402172756614e+05
4.830000000000000766e-07	6.220634496860674117e+05
4.840000000000000459e-07	6.350810399393419502e+05
4.850000000000000151e-07	6.535048222646823851e+05
4.859999999999999844e-07	6.706221715949791251e+05
4.870000000000000595e-07	6.823024601419131504e+05
4.880000000000000287e-07	6.997578331431521801e+05
4.889999999999999980e-07	7.158090454810541123e+05
4.900000000000000731e-07	7.251151074429858709e+05
4.910000000000000424e-07	7.424985488570805173e+05
4.920000000000000116e-07	7.607783220571273705e+05
4.929999999999999809e-07	7.765068773383782245e+05
4.940000000000000560e-07	7.959863616760900477e+05
4.950000000000000252e-07	8.156775914196723606e+05
4.959999999999999945e-07	8.379637544044413371e+05
4.970000000000000696e-07	8.551779459050347796e+05
4.980000000000000389e-07	8.773835878275963478e+05
4.990000000000000081e-07	8.941406030282975407e+05
5.000000000000000833e-07	9.179927890776816057e+05
5.010000000000000525e-07	9.316550581639941083e+05
5.020000000000000218e-07	9.512251525280702626e+05
5.029999999999999910e-07	9.687226909766652388e+05
5.040000000000000661e-07	9.835081045764058363e+05
5.050000000000000354e-07	1.000328666705445619e+06
5.060000000000000046e-07	1.019540537073732470e+06
5.070000000000000798e-07	1.031688213056308683e+06
5.080000000000000490e-07	1.044720131159992423e+06
5.090000000000000183e-07	1.056781150776573224e+06
5.099999999999999875e-07	1.066281430056365440e+06
5.110000000000000626e-07	1.084554127803740092e+06
5.120000000000000319e-07	1.096817426347036613e+06
5.130000000000000011e-07	1.112633885648143478e+06
5.140000000000000763e-07	1.122779294308778131e+06
5.150000000000000455e-07	1.147230317152203759e+06
5.160000000000000148e-07	1.153397823944976320e+06
5.169999999999999840e-07	1.162898312679793220e+06
5.180000000000000591e-07	1.181513719778547995e+06
5.190000000000000284e-07	1.199875732883665478e+06
5.199999999999999976e-07	1.216397871323665138e+06
5.210000000000000728e-07	1.234325489221504424e+06
5.220000000000000420e-07	1.246865324732923880e+06
5.230000000000000113e-07	1.264757039480187465e+06
5.239999999999999805e-07	1.281489304837267846e+06
5.250000000000000557e-07	1.300692739096980309e+06
5.260000000000000249e-07	1.319849595907816896e+06
5.269999999999999942e-07	1.340524855177432299e+06
5.280000000000000693e-07	1.358853762364907889e+06
5.290000000000000385e-07	1.380705415209569037e+06
5.300000000000000078e-07	1.399765567219115561e+06
5.310000000000000829e-07	1.424632423759697936e+06
5.320000000000000522e-07	1.447848728225100320e+06
5.330000000000000214e-07	1.468930680340088671e+06
5.339999999999999907e-07	1.492425355278210016e+06
5.350000000000000658e-07	1.510998168154370738e+06
5.360000000000000350e-07	1.530536055886260932e+06
5.370000000000000043e-07	1.550919668963945936e+06
5.380000000000000794e-07	1.574932501602846198e+06
5.390000000000000487e-07	1.598114028717278969e+06
5.400000000000000179e-07	1.614736425989153795e+06
5.409999999999999872e-07	1.642536957912001060e+06
5.420000000000000623e-07	1.661068247138669947e+06
5.430000000000000315e-07	1.678588351351575227e+06
5.440000000000000008e-07	1.698297605718823383e+06
5.450000000000000759e-07	1.716197853571192361e+06
5.460000000000000452e-07	1.739388948233407922e+06
5.470000000000000144e-07	1.762642850242871093e+06
5.479999999999999837e-07	1.773671454978032270e+06
5.490000000000000588e-07	1.783211066637029871e+06
5.500000000000000281e-07	1.791911927434868878e+06
5.509999999999999973e-07	1.810080812934714602e+06
5.520000000000000724e-07	1.814993632677780697e+06
5.530000000000000417e-07	1.823552630990545033e+06
5.540000000000000109e-07	1.826852516366415424e+06
5.550000000000000861e-07	1.836983159607862821e+06
5.560000000000000553e-07	1.845719534655366093e+06
5.570000000000000246e-07	1.845139006758354604e+06
5.579999999999999938e-07	1.851420989279731875e+06
5.590000000000000689e-07	1.843063178131263936e+06
5.600000000000000382e-07	1.849815797639633995e+06
5.610000000000000074e-07	1.850619275795491645e+06
5.620000000000000826e-07	1.840191921678288374e+06
5.630000000000000518e-07	1.831678096709112171e+06
5.640000000000000211e-07	1.835917563860230613e+06
5.649999999999999903e-07	1.830280085080146790e+06
5.660000000000000654e-07	1.830793592769166688e+06
5.670000000000000347e-07	1.821239240609259112e+06
5.680000000000000039e-07	1.814492021288034972e+06
5.690000000000000791e-07	1.808007223140515154e+06
5.700000000000000483e-07	1.797158673429567832e+06
5.710000000000000176e-07	1.792553507776120910e+06
5.719999999999999868e-07	1.784110278335853247e+06
5.730000000000000620e-07	1.782432082759878598e+06
5.740000000000000312e-07	1.775681219929094659e+06
5.750000000000000004e-07	1.773973956767448224e+06
5.760000000000000756e-07	1.763367407320024446e+06
5.770000000000000448e-07	1.762004194929198595e+06
5.780000000000000141e-07	1.750388085345992818e+06
5.789999999999999833e-07	1.760582625424787169e+06
5.800000000000000585e-07	1.752519674819821492e+06
5.810000000000000277e-07	1.749821244627864566e+06
5.819999999999999970e-07	1.753675416470287833e+06
5.830000000000000721e-07	1.764703932864171220e+06
5.840000000000000413e-07	1.762640562871353934e+06
5.850000000000000106e-07	1.774039343870333396e+06
5.860000000000000857e-07	1.784715913528092206e+06
5.870000000000000550e-07	1.797060411640885519e+06
5.880000000000000242e-07	1.808675779813098721e+06
5.889999999999999935e-07	1.822550553655974567e+06
5.900000000000000686e-07	1.842422128256581491e+06
5.910000000000000378e-07	1.861123075700191315e+06
5.920000000000000071e-07	1.886085615283149527e+06
5.930000000000000822e-07	1.916910054556471528e+06
5.940000000000000515e-07	1.941890655863370281e+06
5.950000000000000207e-07	1.969827818538577529e+06
5.959999999999999900e-07	2.000100124433795689e+06
5.970000000000000651e-07	2.039914934369270224e+06
5.980000000000000343e-07	2.072362434359945124e+06
5.990000000000000036e-07	2.117043172383890022e+06
6.000000000000000787e-07	2.155356960994458757e+06
6.010000000000000480e-07	2.201715731602215208e+06
6.020000000000000172e-07	2.245837808111916296e+06
6.029999999999999865e-07	2.288953838343626820e+06
6.040000000000000616e-07	2.332077428803828079e+06
6.050000000000000309e-07	2.391893297884991858e+06
6.060000000000000001e-07	2.434904259752893355e+06
6.070000000000000752e-07	2.502711837781346403e+06
6.080000000000000445e-07	2.553052705736025702e+06
6.090000000000000137e-07	2.614743568520240951e+06
6.100000000000000889e-07	2.673724637780875433e+06
6.110000000000000581e-07	2.725575393033486791e+06
6.120000000000000274e-07	2.778677082900739275e+06
6.129999999999999966e-07	2.843729857975714374e+06
6.140000000000000717e-07	2.896797959557794500e+06
6.150000000000000410e-07	2.958731692459624726e+06
6.160000000000000102e-07	3.020013786104766652e+06
6.170000000000000854e-07	3.071053564148941543e+06
6.180000000000000546e-07	3.131526229920882732e+06
6.190000000000000239e-07	3.188333332110897638e+06
6.199999999999999931e-07	3.244512489177297801e+06
6.210000000000000682e-07	3.299962800341945142e+06
6.220000000000000375e-07	3.355855884632726666e+06
6.230000000000000067e-07	3.401120717270249501e+06
6.240000000000000819e-07	3.451738930750413798e+06
6.250000000000000511e-07	3.489519547454826999e+06
6.260000000000000204e-07	3.541142385327563621e+06
6.269999999999999896e-07	3.590670718947968911e+06
6.280000000000000648e-07	3.638794976218065247e+06
6.290000000000000340e-07	3.657624543426722288e+06
6.300000000000000033e-07	3.703033361061772332e+06
6.310000000000000784e-07	3.733051167861641385e+06
6.320000000000000476e-07	3.762534278203960508e+06
6.330000000000000169e-07	3.791518994379882235e+06
6.340000000000000920e-07	3.814747144648079295e+06
6.350000000000000613e-07	3.841745254421148915e+06
6.360000000000000305e-07	3.862890427868770901e+06
6.369999999999999998e-07	3.890320157055302057e+06
6.380000000000000749e-07	3.903877198079922702e+06
6.390000000000000441e-07	3.918466022659624927e+06
6.400000000000000134e-07	3.936053739287430886e+06
6.410000000000000885e-07	3.946848378555946983e+06
6.420000000000000578e-07	3.950498702698201872e+06
6.430000000000000270e-07	3.949118310199164785e+06
6.439999999999999963e-07	3.965118469888071064e+06
6.450000000000000714e-07	3.974828369244946167e+06
6.460000000000000406e-07	3.983323666795135010e+06
6.470000000000000099e-07	3.985548338791450020e+06
6.480000000000000850e-07	3.994535523223229218e+06
6.490000000000000543e-07	3.999025997094498947e+06
6.500000000000000235e-07	4.004681897910924628e+06
6.509999999999999928e-07	4.023858420559216756e+06
6.520000000000000679e-07	4.017119751301686279e+06
6.530000000000000372e-07	4.038801299451407045e+06
6.540000000000000064e-07	4.026501920315870550e+06
6.550000000000000815e-07	4.034102214946938213e+06
6.560000000000000508e-07	4.047273681244396605e+06
6.570000000000000200e-07	4.056892035313927568e+06
6.579999999999999893e-07	4.074987818747042678e+06
6.590000000000000644e-07	4.090049073030593805e+06
6.600000000000000337e-07	4.094776359730639961e+06
6.610000000000000029e-07	4.097305690146751236e+06
6.620000000000000780e-07	4.128152051099475008e+06
6.630000000000000473e-07	4.140863417897205334e+06
6.640000000000000165e-07	4.164676391738972627e+06
6.650000000000000917e-07	4.180805370656140614e+06
6.660000000000000609e-07	4.203070442992810160e+06
6.670000000000000302e-07	4.236304511070001870e+06
6.679999999999999994e-07	4.253055353471824899e+06
6.690000000000000745e-07	4.292371002884170972e+06
6.700000000000000438e-07	4.322328296171441674e+06
6.710000000000000130e-07	4.347937381745384075e+06
6.720000000000000882e-07	4.383505139765267260e+06
6.730000000000000574e-07	4.423733583929006010e+06
6.740000000000000267e-07	4.464752649442338385e+06
6.749999999999999959e-07	4.511204074067542329e+06
6.760000000000000711e-07	4.549124286185720004e+06
6.770000000000000403e-07	4.601041106253741309e+06
6.780000000000000096e-07	4.647971854295709170e+06
6.790000000000000847e-07	4.690873587715126574e+06
6.800000000000000539e-07	4.734688833660126664e+06
6.810000000000000232e-07	4.792770980165713467e+06
6.819999999999999924e-07	4.839017425643832423e+06
6.830000000000000676e-07	4.892351983924219385e+06
6.840000000000000368e-07	4.933688364751460031e+06
6.850000000000000061e-07	4.993372494476042688e+06
6.860000000000000812e-07	5.032792684894236736e+06
6.870000000000000504e-07	5.083847426579366438e+06
6.880000000000000197e-07	5.129008563309499063e+06
6.890000000000000948e-07	5.173777039257495664e+06
6.900000000000000641e-07	5.230284142411656678e+06
6.910000000000000333e-07	5.337701492051886395e+06
6.920000000000000026e-07	5.498151856746360660e+06
6.930000000000000777e-07	5.650391863376030698e+06
6.940000000000000469e-07	5.713153868051467463e+06
6.950000000000000162e-07	5.640908674442042597e+06
6.960000000000000913e-07	5.544443629673506133e+06
6.970000000000000606e-07	5.482314649861242622e+06
6.980000000000000298e-07	5.471443618981934153e+06
6.989999999999999991e-07	5.462279662631263956e+06
7.000000000000000742e-07	5.473360921332074329e+06
7.010000000000000435e-07	5.474783908511204645e+06
7.020000000000000127e-07	5.480856714768645354e+06
7.030000000000000878e-07	5.476353274225645699e+06
7.040000000000000571e-07	5.492940105575287715e+06
7.050000000000000263e-07	5.479820857915799133e+06
7.059999999999999956e-07	5.474056893599220552e+06
7.070000000000000707e-07	5.454588604482036084e+06
7.080000000000000400e-07	5.431389924972074106e+06
7.090000000000000092e-07	5.419579231928868219e+06
7.100000000000000843e-07	5.397774100630438887e+06
7.110000000000000536e-07	5.364671279151955619e+06
7.120000000000000228e-07	5.349961935788982548e+06
7.129999999999999921e-07	5.307130641823687591e+06
7.140000000000000672e-07	5.282799057358306833e+06
7.150000000000000365e-07	5.228549420411688276e+06
7.160000000000000057e-07	5.182081027990321629e+06
7.170000000000000808e-07	5.138859325270568952e+06
7.180000000000000501e-07	5.086231302649331279e+06
7.190000000000000193e-07	5.022902889152579941e+06
7.200000000000000945e-07	4.978002418245072477e+06
7.210000000000000637e-07	4.910146781547433697e+06
7.220000000000000330e-07	4.859765283937739208e+06
7.230000000000000022e-07	4.811093726592287421e+06
7.240000000000000774e-07	4.749191975202898495e+06
7.250000000000000466e-07	4.691497291725027375e+06
7.260000000000000159e-07	4.621822582596366294e+06
7.270000000000000910e-07	4.562837179749938659e+06
7.280000000000000602e-07	4.507037103156449273e+06
7.290000000000000295e-07	4.427393125758243725e+06
7.299999999999999987e-07	4.362498530216192827e+06
7.310000000000000739e-07	4.282420198551064357e+06
7.320000000000000431e-07	4.217394925362817012e+06
7.330000000000000124e-07	4.151432753571109381e+06
7.340000000000000875e-07	4.077529626472934149e+06
7.350000000000000567e-07	4.013223936939537060e+06
7.360000000000000260e-07	3.938630690588802565e+06
7.369999999999999952e-07	3.865905810954604764e+06
7.380000000000000704e-07	3.789120640023871791e+06
7.390000000000000396e-07	3.722449059884951450e+06
7.400000000000000089e-07	3.646132271285593510e+06
7.410000000000000840e-07	3.577915996960702352e+06
7.420000000000000532e-07	3.511479183400257956e+06
7.430000000000000225e-07	3.433343362005423289e+06
7.440000000000000976e-07	3.371534128096144181e+06
7.450000000000000669e-07	3.298549425278550480e+06
7.460000000000000361e-07	3.235045767587819137e+06
7.470000000000000054e-07	3.175293078595373780e+06
7.480000000000000805e-07	3.105483424343847670e+06
7.490000000000000498e-07	3.038698983298821840e+06
7.500000000000000190e-07	2.978198792995526921e+06
7.510000000000000941e-07	2.926814803821631707e+06
7.520000000000000634e-07	2.850712420659920666e+06
7.530000000000000326e-07	2.780820727734061424e+06
7.540000000000000019e-07	2.731380579405304510e+06
7.550000000000000770e-07	2.663581092884039506e+06
7.560000000000000463e-07	2.604671907630644273e+06
7.570000000000000155e-07	2.533022869274873752e+06
7.580000000000000906e-07	2.482735977115740534e+06
7.590000000000000599e-07	2.424604482640196569e+06
7.600000000000000291e-07	2.370440559564695228e+06
7.609999999999999984e-07	2.311359051424626261e+06
7.620000000000000735e-07	2.266798082733544055e+06
7.630000000000000428e-07	2.201373661262277514e+06
7.640000000000000120e-07	2.153087083874535281e+06
7.650000000000000871e-07	2.096295840767690446e+06
7.660000000000000564e-07	2.039179142201190814e+06
7.670000000000000256e-07	1.988850605233529350e+06
7.680000000000001008e-07	1.939416605476771714e+06
7.690000000000000700e-07	1.889658151473955018e+06
7.700000000000000393e-07	1.843417407856641570e+06
7.710000000000000085e-07	1.805114492078409763e+06
7.720000000000000837e-07	1.756658346659236820e+06
7.730000000000000529e-07	1.703360739948023576e+06
7.740000000000000221e-07	1.672052158439182676e+06
7.750000000000000973e-07	1.613882613635358633e+06
7.760000000000000665e-07	1.573691535804759711e+06
7.770000000000000358e-07	1.540285082552492153e+06
7.780000000000000050e-07	1.491420684452382149e+06
7.790000000000000802e-07	1.451090879129778827e+06
7.800000000000000494e-07	1.407629091222794959e+06
7.810000000000000187e-07	1.375786229395803064e+06
7.820000000000000938e-07	1.337613069061421556e+06
7.830000000000000630e-07	1.304837353080736473e+06
7.840000000000000323e-07	1.272227556299178861e+06
7.850000000000000015e-07	1.233569698748959228e+06
7.860000000000000767e-07	1.200776702858511358e+06
7.870000000000000459e-07	1.169584936040496686e+06
7.880000000000000152e-07	1.137932698206129950e+06
7.890000000000000903e-07	1.101377444563686149e+06
7.900000000000000595e-07	1.068139456171491649e+06
7.910000000000000288e-07	1.040953295187502517e+06
7.919999999999999980e-07	1.012736397558223107e+06
7.930000000000000732e-07	9.825534702659491450e+05
7.940000000000000424e-07	9.544234038298502564e+05
7.950000000000000117e-07	9.320249750610119663e+05
7.960000000000000868e-07	9.066014060281856218e+05
7.970000000000000560e-07	8.829353285414450802e+05
7.980000000000000253e-07	8.541955933009271976e+05
7.990000000000001004e-07	8.274133491949711461e+05
8.000000000000000697e-07	8.093871897089154227e+05
8.010000000000000389e-07	7.812975869759328198e+05
8.020000000000000082e-07	7.659237514993742807e+05
8.030000000000000833e-07	7.427308157110329485e+05
8.040000000000000526e-07	7.212504804867117200e+05
8.050000000000000218e-07	6.966584502476447960e+05
8.060000000000000969e-07	6.763731263628451852e+05
8.070000000000000662e-07	6.629093265688872198e+05
8.080000000000000354e-07	6.465355425426411675e+05
8.090000000000000047e-07	6.240466446837495314e+05
8.100000000000000798e-07	6.034344423673858400e+05
8.110000000000000491e-07	5.875466550856988179e+05
8.120000000000000183e-07	5.687720198150208453e+05
8.130000000000000934e-07	5.541397410746092210e+05
8.140000000000000627e-07	5.390211946465502260e+05
8.150000000000000319e-07	5.264406107608341845e+05
8.160000000000000012e-07	5.076662055763063254e+05
8.170000000000000763e-07	4.977338043936229660e+05
8.180000000000000456e-07	4.807324838771698996e+05
8.190000000000000148e-07	4.666676137018952286e+05
8.200000000000000899e-07	4.513812906532158959e+05
8.210000000000000592e-07	4.396496321897137095e+05
8.220000000000000284e-07	4.343251688800496631e+05
8.230000000000001036e-07	4.191695745747754700e+05
8.240000000000000728e-07	4.043929206841833657e+05
8.250000000000000421e-07	3.948525885270073777e+05
8.260000000000000113e-07	3.804926859473594232e+05
8.270000000000000865e-07	3.676431693170034559e+05
8.280000000000000557e-07	3.612027564563213964e+05
8.290000000000000250e-07	3.511318632570694317e+05
8.300000000000001001e-07	3.406576131313415244e+05
8.310000000000000693e-07	3.301929112568118726e+05
8.320000000000000386e-07	3.248768844416440115e+05
8.330000000000000078e-07	3.131821429014077294e+05
8.340000000000000830e-07	3.050331850647519459e+05
8.350000000000000522e-07	2.921450241695248988e+05
8.360000000000000215e-07	2.899744240764678107e+05
8.370000000000000966e-07	2.814952615884148399e+05
8.380000000000000658e-07	2.719332092959584552e+05
8.390000000000000351e-07	2.680564489900372573e+05
8.400000000000000043e-07	2.567099830418282654e+05
8.410000000000000795e-07	2.506050308605006139e+05
8.420000000000000487e-07	2.416416014509967063e+05
8.430000000000000180e-07	2.359137985679328558e+05
8.440000000000000931e-07	2.279089598826980218e+05
8.450000000000000623e-07	2.217718970810189203e+05
8.460000000000000316e-07	2.169302198416241154e+05
8.470000000000000008e-07	2.099934224609748635e+05
8.480000000000000760e-07	2.021855673873435007e+05
8.490000000000000452e-07	1.970311202804443601e+05
8.500000000000000145e-07	1.923462178152432607e+05
8.510000000000000896e-07	1.884405904963490902e+05
8.520000000000000589e-07	1.816619607370110461e+05
8.530000000000000281e-07	1.740670438316616637e+05
8.540000000000001032e-07	1.728343005946755875e+05
8.550000000000000725e-07	1.677593020971172373e+05
8.560000000000000417e-07	1.628996635375480109e+05
8.570000000000000110e-07	1.588407678756305249e+05
8.580000000000000861e-07	1.549363605531840585e+05
8.590000000000000554e-07	1.495134873301244806e+05
8.600000000000000246e-07	1.469967066249341296e+05
8.610000000000000997e-07	1.442393153202026151e+05
8.620000000000000690e-07	1.403528968336570833e+05
8.630000000000000382e-07	1.333640834766174958e+05
8.640000000000000075e-07	1.297878296827834711e+05
8.650000000000000826e-07	1.253192076702347549e+05
8.660000000000000519e-07	1.222034320709068706e+05
8.670000000000000211e-07	1.181113050788420951e+05
8.680000000000000962e-07	1.143216999971332407e+05
8.690000000000000655e-07	1.121162697962899401e+05
8.700000000000000347e-07	1.088233964839779946e+05
8.710000000000000040e-07	1.054934434988676512e+05
8.720000000000000791e-07	1.025332409519560169e+05
8.730000000000000484e-07	1.003380917535318586e+05
8.740000000000000176e-07	9.751520206184247218e+04
8.750000000000000928e-07	9.342091529480811732e+04
8.760000000000000620e-07	9.366047179006943770e+04
8.770000000000000313e-07	8.962871125861618202e+04
8.780000000000001064e-07	8.781310200548078865e+04
8.790000000000000756e-07	8.500061280792141042e+04
8.800000000000000449e-07	8.469380994194223604e+04
8.810000000000000141e-07	8.227633645492674259e+04
