Voltage,SE04n3-5_Fwd_Exp,SE04n3-5_Rev_Exp,SE04n3-5_Fwd_Fit,SE04n3-5_Rev_Fit,SE04n3-5_Fwd_Slope_Exp,SE04n3-5_Rev_Slope_Exp,SE04n3-5_Fwd_Slope_Fit,SE04n3-5_Rev_Slope_Fit
0.2809464448463801,7.606968143883254,8.81628188466982,8.252652,8.55119,1.5979344713926338,1.6982186039559544,1.5230281,1.8068078
0.2950361778113231,8.216255867362722,9.566640007061034,8.964272,9.42986,1.6352518802043114,1.732158555080531,1.8440903,1.7157161
0.3098325243628233,8.927204181557531,10.444994302016845,9.884934,10.11464,1.708390510261939,1.805220833713033,1.737115,1.5555553
0.32537092184819955,9.711503500904922,11.415306365115622,10.625477,10.980491,1.6922075991202448,1.781324268353945,1.4953732,1.8301752
0.34168858483163805,10.535136181385358,12.434280506388042,11.4428,12.098714,1.6974747072701533,1.7789123461553586,1.5470191,1.9572631
0.3588245942233194,11.466609620516452,13.586184550465424,12.36238,13.298792,1.7560493450331656,1.8325239994744784,1.7362576,1.7653157
0.37681999087845436,12.510605658029023,14.8767916056023,13.562173,14.38041,1.7487057260948085,1.8181538477821917,1.8368208,1.6980785
0.39571787389040264,13.606959095518858,16.23212383916061,14.796988,15.7031355,1.7761435503542664,1.834795584593195,1.6392802,1.8594476
0.4155635038132851,14.885745500874227,17.803051522008165,15.922247,17.2506,1.8235231716787368,1.8717810442032885,1.5282512,1.8541856
0.4364044110613083,16.26548928404576,19.4954169001357,17.1842,18.827633,1.8162456970599123,1.8567918396282508,2.255796,1.5708152
0.4582905097444192,17.781456203148284,21.350818809156205,19.855623,20.117283,1.847373632027665,1.880120641853214,2.2983599,1.4911441
0.48127421721292707,19.488881355422535,23.433878184442012,21.518776,21.785849,1.8584745875140811,1.882797854981213,1.5469801,1.692875
0.505410579597402,21.328432229594434,25.6708333299838,23.101252,23.742277,1.8815204923487059,1.8915899862315584,1.5675606,1.7279747
0.5307574036445197,23.429231923048523,28.19962259810462,25.086744,25.799982,1.9051489367946886,1.9020792944222862,1.7350687,1.8178971
0.5573753951646003,25.70007340532353,30.923235440717786,27.376755,28.365427,1.9162028956428188,1.9021779759962314,1.8255953,1.8994976
0.5853283044224232,28.262027421076137,33.96975780100002,29.994278,31.070961,1.9432261229258643,1.9163801709351915,1.794179,1.7954457
0.6146830788195304,31.083377766061016,37.302481518537235,32.631783,33.814423,1.9437094360431786,1.9076146759606942,1.7422602,1.8361583
0.6455100232336937,34.18359218960785,40.94234215329514,35.570545,37.187565,1.9685410169624618,1.9199315875328793,2.083669,1.6959738
0.6778829683995597,37.68755992812081,45.013363768544295,40.013264,39.91965,1.9859982533135394,1.9267159527856208,2.084156,1.6993064
0.7118794477337447,41.51733852580158,49.4384432227989,43.618866,43.91614,1.9809716272381266,1.915816284894639,1.7235897,1.8620397
0.7475808830278771,45.75053505935656,54.29630776969531,47.365536,47.899376,2.003600018955879,1.929042615329493,1.6371169,1.779835
0.7850727794543244,50.51140488143649,59.711197541649234,51.198532,52.2725,2.0201746373405314,1.9380064666070282,1.8505411,1.9426463
0.8244449303516436,55.752018911309726,65.63602733871826,56.769737,57.929405,2.0168980368239957,1.9317375500009675,1.9143872,2.0258255
0.865791632280217,61.53392277573729,72.13753863774362,61.74839,63.734985,2.017440765090498,1.9305406050723306,1.643217,1.8717842
0.9092119108631357,67.92174281932404,79.28608095517738,66.67442,69.5755,2.019993511056448,1.9317497052619643,1.616439,1.9409702
0.9548097579532168,74.98446978445516,87.14999674229135,72.3319,77.06831,2.0222623787688647,1.9330561087347533,2.0661678,2.193392
1.0026943806941764,82.786968249323,95.79846129105772,81.616615,86.23491,2.0212354419184138,1.9348620318019698,2.1296434,2.0390584
1.052980463072456,91.38624525751906,105.31875465967018,89.09372,94.08987,2.0178356918671128,1.9361770330146229,1.652747,1.9729908
1.1057884405861251,100.86186319515429,115.78512412809498,95.945816,104.60249,2.0115787697161664,1.9347200354945073,1.6899711,1.9197466
1.1612447886886912,111.27046453211518,127.27350951334859,105.11791,113.53736,2.0010313534198616,1.9317456393794217,1.8581029,1.4694723
1.219482325698642,122.68112556838689,139.88097412043197,115.08053,120.78131,1.986333954353725,1.9268548488228134,1.7805756,1.7678688
1.2806405309001943,135.1468650932295,153.68660844225107,125.12882,134.98308,1.9676496599369457,1.9194838561962015,1.7720394,1.9728932
1.344865878597094,148.73380196424932,168.7886976508716,136.8736,146.5057,1.951248612573636,1.9154368458733941,1.7404282,2.0460746
1.4123121889195385,163.58399211138465,185.37396059618902,148.36505,164.90909,1.9369046833730792,1.9116094025281072,1.8848808,2.1098037
1.483140996224401,179.7772940658636,203.51357571834436,164.60144,180.10612,1.9110108851093486,1.903159335502238,1.8549846,1.8348135
1.5575219359710768,197.2265537425872,223.32615792251818,177.89955,197.347,1.8799239226966478,1.8958965202147766,1.6054862,1.8959701
1.6356331509995246,216.09171650224454,245.00534308491203,192.60713,216.82722,1.8528061558694588,1.8889156520243944,1.738187,2.039994
1.71766171818354,236.43734123966,268.6736368167485,210.88895,240.95578,1.822053134313414,1.879201225189398,1.7279552,1.7476586
1.8038040964810995,258.27459561857654,294.47478840631203,228.09537,257.27365,1.7893553898452907,1.8708335896567903,1.6240592,1.7507963
1.8942665974548556,281.6889886525625,322.6576477472949,247.21907,285.99094,1.7568364183293497,1.86398255518246,1.7406621,2.0434434
1.989265879389688,306.72793077167387,353.4059320358082,270.4585,314.2308,1.7229185800805595,1.8552832814056757,1.7486136,2.063829
2.089029466190719,333.42632024377923,386.8992881838065,293.36218,350.0033,1.6870604676983234,1.8464322645833562,2.1082056,1.9348897
2.1937962923045675,361.792233505749,423.4026808133647,332.43497,379.74167,1.649329899844922,1.8389508728604582,2.0577486,1.4643466
2.3038172749689143,391.83399721259093,463.19057533264134,358.81082,403.93542,1.6164981845450654,1.8297086780800456,1.595157,1.6761534
2.41935591516094,423.80493852638847,506.4336580236496,388.60318,447.43567,1.5851994966106986,1.8229371360133158,1.5736022,1.9705546
2.5406889286838985,457.59217084601397,553.6570803539383,418.55167,489.85477,1.5505176260739262,1.8190753210652417,1.5791565,1.7027949
2.668106908903286,493.2514654893552,605.1172941004259,453.55087,528.5734,1.517868365840961,1.8137750032691144,1.8256342,2.0767112
2.801915022719862,530.8761927006692,661.1995965454578,500.4318,600.2536,1.4871934174264752,1.8099006507695492,1.7455343,2.227381
2.942433741446385,570.5310133157426,722.3814969391232,538.04333,657.31976,1.4609203096345738,1.8082960188001351,1.7312489,2.0990458
3.0899996083385135,612.4736716059774,789.2079034139772,592.8283,737.1426,1.4384897250177318,1.810907323448717,1.7930485,1.5913956
3.2449660446181188,656.7802039722214,862.4550089534011,641.2509,768.0978,1.4202060815147064,1.8157140520520443,1.6497653,1.1678212
3.4077041959194334,703.8029832785833,942.6827580617587,696.7063,826.39545,1.4063158678704752,1.824422865522351,1.5535674,1.9792856
3.578603821185289,753.6910376472593,1031.052409655765,746.5519,932.2728,1.3966133036136767,1.8360182548810826,1.568418,2.1055746
3.758074226142346,806.8856791557597,1128.243137838432,812.29333,1015.5052,1.3882192440625403,1.850603981378299,1.6488688,2.022824
3.946545243591004,863.3710429380714,1235.770496603468,877.28894,1136.3708,1.3862176178740384,1.8714505478264698,1.587108,2.0392923
4.144468262857783,924.1257231404827,1355.0203978424515,948.7909,1239.8213,1.3949479986499114,1.8992282933416647,1.6309389,1.9900241
4.3523173108757325,989.6636098601384,1488.2010445964156,1029.1133,1380.7115,1.411223003777863,1.9379864787976402,1.701645,1.9384952
4.570590187482051,1060.9939954550302,1638.0115988202704,1120.7178,1498.8284,1.4343824520531712,2.01707983450369,1.9186943,1.9178562
4.799809657651974,1138.8166950641066,1812.986150267902,1241.6934,1665.7834,1.4465126298083404,2.0740668621349356,2.0947971,2.1582534
