number,values_0,values_1,datetime_start,datetime_complete,duration,params_E_d_sh,params_G_frac,params_N_t_d,params_N_t_sh,params_W_L,params_W_R,params_W_R_sclc,params_d_sclc,params_l1_C_n_bulk,params_l1_k_dir,params_l1_mu_p,params_mu_e,system_attrs_NSGAIISampler:generation,system_attrs_fixed_params,state
23,0.02906921950389259,0.26246213629186005,2026-03-13 14:33:07.316750,2026-03-13 14:33:08.125085,0 days 00:00:00.808335,4.427257640848515,0.8480305244208923,46.138724009473734,51.00521848568461,4.278491235473184,5.271778526633329,4.460161809235525,2.2435669051562735e-07,7.512058831988873e-17,8.788601939207994e-15,5.130325124201738e-07,-16.548317994699893,0.0,,COMPLETE
24,0.05903528539734274,0.6177682723821969,2026-03-13 14:33:08.126081,2026-03-13 14:33:08.853684,0 days 00:00:00.727603,4.357853083404432,0.9738669269934594,46.15904762863423,51.160316298915696,4.310408530797141,5.2954532851134735,4.435943249659563,2.2738358197089787e-07,3.7738862728933253e-16,4.703480446630933e-15,3.1695304304356377e-07,-14.731120256116013,0.0,,COMPLETE
25,0.07867302945083489,0.47194870295047875,2026-03-13 14:33:08.854685,2026-03-13 14:33:09.842430,0 days 00:00:00.987745,4.342045291946373,0.844639927127908,49.848114358036845,53.20085217145701,4.2284213937872765,5.252757032080761,4.354617351438383,2.2797769323401099e-07,4.296467770633984e-18,5.2411586429614435e-17,2.586413829334605e-07,-17.907772797362036,0.0,,COMPLETE
26,0.0243143651540332,0.6431334960993633,2026-03-13 14:33:09.843426,2026-03-13 14:33:10.651763,0 days 00:00:00.808337,4.393971199871313,0.8612499363358912,47.387004071069505,52.93138324746536,4.243646001157785,5.473594286755889,4.2086606315589625,2.2601061694678593e-07,1.0420203312022836e-17,9.14899902895369e-17,1.2566120832679666e-08,-14.597046366837308,0.0,,COMPLETE
27,,,2026-03-13 14:33:10.652760,2026-03-13 14:33:10.700604,0 days 00:00:00.047844,4.459949903116625,0.8407718518343779,46.69582701372764,55.24325378918846,4.439083838141915,5.317469147862064,4.329667757025865,2.2625921216324833e-07,2.955115641773492e-17,2.9202705262716095e-18,2.756333210059669e-08,-16.552574465804128,0.0,,PRUNED
28,0.0364900406800595,0.4117658875616907,2026-03-13 14:33:10.700604,2026-03-13 14:33:11.727221,0 days 00:00:01.026617,4.310615148235852,0.8311041124302428,47.06481204871576,52.81099447877206,4.451959747043321,5.278265710549169,4.279635924625389,2.2565649002681658e-07,2.3492019901684076e-15,6.570623760689202e-15,1.7400563073075456e-08,-15.371567701920505,0.0,,COMPLETE
29,0.036365985767653215,0.29133677411875164,2026-03-13 14:33:11.727221,2026-03-13 14:33:12.638221,0 days 00:00:00.911000,4.32400184091672,0.8067824088994894,46.619206036471695,53.73671385135184,4.328569896979343,5.448089386778261,4.306337946289351,2.240878208657905e-07,1.0362831092945238e-17,4.432600107509129e-16,7.243080176344813e-07,-18.027729752592332,0.0,,COMPLETE
30,,,2026-03-13 14:33:12.638221,2026-03-13 14:33:12.683075,0 days 00:00:00.044854,4.446060086819071,0.5774411103064866,50.40761419825678,54.588718083917385,4.2180840210537704,5.326885279172417,4.4350417400314335,2.2697762121798542e-07,5.680210718996274e-18,1.506430498889756e-17,3.9113641398801857e-07,-16.073400290479213,0.0,,PRUNED
31,,,2026-03-13 14:33:12.684070,2026-03-13 14:33:12.727926,0 days 00:00:00.043856,4.3611345034446725,0.9380137494070913,50.5944681301262,53.41626594900291,4.486269412028699,5.307688150775072,4.416702922493293,2.2676306456972524e-07,3.232574532874475e-17,5.217190484759832e-16,5.814061422965926e-08,-17.60646374458877,0.0,,PRUNED
32,0.025246158428860466,0.4352819326528065,2026-03-13 14:33:12.728922,2026-03-13 14:33:13.509353,0 days 00:00:00.780431,4.271474360116551,0.7121210655013517,48.09523080268147,51.59712781524606,4.289085842795758,5.480543575044373,4.420466434536785,2.2798301467321822e-07,2.537418073560561e-17,1.279015967236298e-17,4.59467080765097e-08,-17.93942988506569,0.0,,COMPLETE
33,0.006042587404709197,0.6674125445875136,2026-03-13 14:33:13.510348,2026-03-13 14:33:14.412683,0 days 00:00:00.902335,4.433618381471661,0.8948502394300117,46.73052424615013,53.001576968216774,4.329440883856096,5.354282406967483,4.325450375044728,2.2655271370410074e-07,7.392822105232034e-18,1.2310711333386797e-15,1.1182320851955932e-07,-13.842560830683492,0.0,,COMPLETE
34,0.02942189226159959,0.8648042823440789,2026-03-13 14:33:14.413679,2026-03-13 14:33:15.146170,0 days 00:00:00.732491,4.2642978741306194,0.9142552383856828,47.54502635708547,51.483533868027884,4.210115278326269,5.302722599671376,4.473202673086609,2.2014735551504983e-07,4.5991478227024775e-15,1.7025435937588255e-17,2.661271691006541e-07,-16.220586026198188,0.0,,COMPLETE
35,,,2026-03-13 14:33:15.147166,2026-03-13 14:33:15.198996,0 days 00:00:00.051830,4.394856421180909,0.8020578209953355,49.87799258594674,53.968909934673825,4.229692473889296,5.378257413299386,4.402344878928338,2.2653951076292613e-07,4.1091435444407425e-16,1.686398857699533e-15,1.379142238637072e-07,-18.099324161941844,0.0,,PRUNED
36,0.03413506018843845,0.11958254010328391,2026-03-13 14:33:15.199992,2026-03-13 14:33:15.926599,0 days 00:00:00.726607,4.292971372614592,0.5792530141716904,49.89704976300058,53.976213564525914,4.437382063653336,5.259915872758768,4.434856482330519,2.2227775561085677e-07,1.7116181786623804e-15,4.298569774673581e-18,1.7307455187871983e-07,-14.120157900197517,0.0,,COMPLETE
37,,,2026-03-13 14:33:15.927596,2026-03-13 14:33:15.974449,0 days 00:00:00.046853,4.429894470692451,0.8285195029133449,50.45946465545934,55.06671379776871,4.384928599263423,5.258316534773116,4.422575615879356,2.2385428896862823e-07,1.0639350305141618e-17,4.079673266628461e-17,1.9194873360422145e-07,-15.805735190098224,0.0,,PRUNED
38,0.012229224329153835,0.10157745073147717,2026-03-13 14:33:15.975439,2026-03-13 14:33:16.876469,0 days 00:00:00.901030,4.336691808344156,0.567389191997858,47.20047908540459,54.746645076005194,4.352808127227207,5.279814813441081,4.294536436788213,2.2671484062516988e-07,1.6620316424831807e-18,1.2899451256763924e-17,6.688237532125528e-07,-15.905049104422233,0.0,,COMPLETE
39,,,2026-03-13 14:33:16.877466,2026-03-13 14:33:16.922320,0 days 00:00:00.044854,4.316842404026525,0.5441231729700455,48.708476142200915,54.487070810904136,4.482499618775814,5.376152807014499,4.492313417147193,2.2525383918617764e-07,2.1908287746624987e-18,3.644816858020418e-17,1.3133724317786754e-07,-18.25152696899383,0.0,,PRUNED
40,0.02576690937289359,0.4606806870112601,2026-03-13 14:33:16.923318,2026-03-13 14:33:17.810395,0 days 00:00:00.887077,4.283940535477317,0.785068240814476,47.630803939345554,52.071159901929974,4.444116516664806,5.472317427540532,4.346666760623593,2.2131352674424584e-07,7.220942198988163e-18,3.118561686917633e-18,1.3155765882758898e-08,-16.06825333705728,0.0,,COMPLETE
41,0.06010050265679944,0.1338395374037005,2026-03-13 14:33:17.811390,2026-03-13 14:33:18.470223,0 days 00:00:00.658833,4.226754022266025,0.5175989101887631,49.61667162947525,54.94235173474593,4.47372362108315,5.303872312717865,4.461318946543363,2.2564688826267513e-07,3.278231144780836e-17,2.5421839953759326e-16,7.88118573397999e-07,-15.059306822230525,0.0,,COMPLETE
42,0.03208768149962623,0.3450214906022377,2026-03-13 14:33:18.471219,2026-03-13 14:33:19.202811,0 days 00:00:00.731592,4.253686773576783,0.8780346499903429,48.3584200898211,52.56684661494165,4.488070356249319,5.430274144950373,4.29813205216189,2.2292469331782523e-07,2.598970961895415e-17,8.570265814569651e-15,1.814432897176283e-07,-15.416525213093534,0.0,,COMPLETE
43,0.08372031350592103,0.05735466296177935,2026-03-13 14:33:19.203806,2026-03-13 14:33:19.943371,0 days 00:00:00.739565,4.301387145183392,0.502568882978123,46.07210994707146,53.30972320289883,4.277283036304946,5.3945489125781325,4.33886097813451,2.223746217196087e-07,1.153168835830265e-18,9.263551864575185e-17,1.1458094170007913e-07,-14.702263893610253,0.0,,COMPLETE
44,0.015514855927336039,0.8573039266649387,2026-03-13 14:33:19.944370,2026-03-13 14:33:20.893243,0 days 00:00:00.948873,4.368153713878269,0.9534977368654711,46.66321332101837,54.217613016996495,4.300134653004255,5.278280097201723,4.353779395289285,2.2245862969271617e-07,1.932477213773695e-15,1.7124615266839551e-18,1.2806942269053023e-08,-14.435534649081584,0.0,,COMPLETE
45,0.02087113666583956,0.04971919698138035,2026-03-13 14:33:20.894241,2026-03-13 14:33:21.607507,0 days 00:00:00.713266,4.312516402857541,0.5328137602558504,49.12737487040701,54.4266033873052,4.286222453994172,5.2317867697522615,4.481911234626494,2.2503392556888005e-07,5.0786092016951566e-17,6.168949814356987e-16,9.292937437815416e-07,-15.077263166794909,0.0,,COMPLETE
46,0.03637800498927976,0.7071768264148245,2026-03-13 14:33:21.607507,2026-03-13 14:33:22.381957,0 days 00:00:00.774450,4.246189899117461,0.8546562185992148,47.396688175730006,55.23099037118513,4.281864402981608,5.374035777600729,4.220821331265629,2.2709574757127094e-07,2.0355920013011565e-17,1.0997119521538948e-16,2.2852273012412057e-07,-16.40903049986271,0.0,,COMPLETE
47,0.07929784040861056,0.32124352238414694,2026-03-13 14:33:22.382953,2026-03-13 14:33:23.101586,0 days 00:00:00.718633,4.233334793082811,0.7690291830975313,48.09459698217687,53.44871872038692,4.334297060637133,5.244683065293719,4.224181259676112,2.2091197144906914e-07,4.951055399884135e-18,2.0424209644033427e-15,2.315827470847648e-07,-15.226811145965485,0.0,,COMPLETE
48,,,2026-03-13 14:33:23.102584,2026-03-13 14:33:23.150485,0 days 00:00:00.047901,4.4288232424756035,0.6572162576194996,47.14828312184967,52.890675422929895,4.247169742900348,5.407590117331541,4.283983027891894,2.2430340065240316e-07,7.475377077670761e-18,6.3288133734169e-16,3.01534452823322e-07,-17.978659329424907,0.0,,PRUNED
49,0.047128410841356834,0.3212026820433475,2026-03-13 14:33:23.151430,2026-03-13 14:33:23.948797,0 days 00:00:00.797367,4.3377383098231785,0.8501584244882321,50.01929016405003,52.53073776375012,4.225283101915736,5.218194802688664,4.323740581760414,2.206994757962871e-07,1.19803685045901e-15,6.067311652225629e-15,1.8051119615035608e-08,-14.095098693836892,0.0,,COMPLETE
50,0.026557634280425308,0.6749580239693282,2026-03-13 14:33:23.949793,2026-03-13 14:33:24.779062,0 days 00:00:00.829269,4.431965670822435,0.9202991710775813,46.97094577377842,51.43093553070064,4.226727359566876,5.403879163040249,4.23972148086416,2.2606097572114934e-07,2.6330079530104437e-18,1.0708729972619133e-16,1.5073634449680698e-08,-15.063977386122305,0.0,,COMPLETE
51,0.007077597040302623,0.16917633018701064,2026-03-13 14:33:24.779062,2026-03-13 14:33:25.594378,0 days 00:00:00.815316,4.330468214972743,0.6464856016540417,48.35086802121306,53.694652852094855,4.411630521055745,5.3433659080245395,4.224064096920212,2.2544849561323877e-07,5.490470914108357e-16,3.624602565914676e-15,8.757812282301289e-08,-16.021935751696777,0.0,,COMPLETE
52,0.045592018743461145,0.5959569462938306,2026-03-13 14:33:25.594378,2026-03-13 14:33:26.567740,0 days 00:00:00.973362,4.350805610292663,0.8481917541705475,48.945170052905006,54.17837263546976,4.370165966579552,5.34299160618579,4.489880019939539,2.2057297166796772e-07,2.474169172068838e-17,6.73356150221429e-17,3.561605847710243e-08,-15.70571541054489,0.0,,COMPLETE
53,0.03340141702478667,0.1804278447263742,2026-03-13 14:33:26.568736,2026-03-13 14:33:27.269942,0 days 00:00:00.701206,4.281480916343004,0.7647632517594617,48.307591175716986,51.03457584622719,4.217498192426328,5.457572251114852,4.377950321428642,2.2666798493008937e-07,3.113264172649263e-17,8.849687734489427e-15,1.1159711148070742e-07,-16.45166555518979,0.0,,COMPLETE
54,,,2026-03-13 14:33:27.270940,2026-03-13 14:33:27.316788,0 days 00:00:00.045848,4.294804999936423,0.8307198085337473,49.84391759851943,52.14065519308221,4.434228693901393,5.496666780767772,4.429403606472175,2.2524016661755244e-07,5.229188294252707e-16,1.6494075451648147e-16,5.542004537135593e-07,-18.25184436617563,0.0,,PRUNED
55,0.07836599094050897,0.44140426579928843,2026-03-13 14:33:27.317785,2026-03-13 14:33:28.154032,0 days 00:00:00.836247,4.231738322220727,0.7888039357444492,46.87545910524439,50.76789496277413,4.427258059417518,5.425053442282432,4.297575208368378,2.2611939066604437e-07,1.0114022556089983e-15,1.63880556293573e-16,2.4771058709706664e-08,-14.469414755849018,0.0,,COMPLETE
56,,,2026-03-13 14:33:28.154032,2026-03-13 14:33:28.220813,0 days 00:00:00.066781,4.297833713940721,0.5183250390583111,50.53497435510712,51.106918570679284,4.479176340486063,5.2295244663437614,4.4959943235130595,2.2691693381918884e-07,3.057149314778053e-16,4.5144025815263485e-15,1.9083249019590853e-08,-17.614423511653804,0.0,,PRUNED
57,0.03565183401832008,0.726632537470941,2026-03-13 14:33:28.221809,2026-03-13 14:33:29.333689,0 days 00:00:01.111880,4.347400213918144,0.9668931734635033,46.87031749778196,51.77922674479072,4.351164208144655,5.2767180852649895,4.395547013006901,2.267841036556097e-07,2.48313754738292e-16,1.6801204605442718e-17,7.192704801559221e-07,-18.21418828727954,0.0,,COMPLETE
58,0.05473130430844518,0.2708696749984152,2026-03-13 14:33:29.333689,2026-03-13 14:33:30.028495,0 days 00:00:00.694806,4.326835959190646,0.6360487855194552,47.97094920249368,53.736839802706214,4.227859377520785,5.368061648379226,4.454605694431246,2.268930987948513e-07,6.810572114280536e-16,3.680264906792543e-16,8.627691976942077e-08,-13.97672270721387,0.0,,COMPLETE
59,,,2026-03-13 14:33:30.029492,2026-03-13 14:33:30.080325,0 days 00:00:00.050833,4.459918188912675,0.8453480610769586,50.39542917337119,50.892665542306034,4.4431706036139085,5.321454805706296,4.498552538783412,2.213551731354376e-07,2.1121673599714617e-16,1.2761455580506127e-15,3.2141685872027173e-07,-18.235649084244976,0.0,,PRUNED
60,0.0774308418894942,0.47767052926291054,2026-03-13 14:33:30.081322,2026-03-13 14:33:31.087010,0 days 00:00:01.005688,4.4443885119974365,0.8422865033731546,47.63921369986046,53.8310648531198,4.288792593753216,5.410097077082765,4.282460206621361,2.230507588661388e-07,2.6465014267564766e-15,1.8321925971416276e-18,2.598233440931547e-07,-15.174588694549351,0.0,,COMPLETE
61,0.06580809529690772,0.4922017764819739,2026-03-13 14:33:31.088007,2026-03-13 14:33:32.062289,0 days 00:00:00.974282,4.393675794227683,0.9150183153961051,48.374013832185454,52.60259971215299,4.468614051715213,5.276187845606367,4.274959760306575,2.2665054311472677e-07,3.024891243217206e-17,7.828665526503826e-18,1.2982097381406184e-07,-16.998678014138513,0.0,,COMPLETE
62,0.057313897842640384,0.649483142019512,2026-03-13 14:33:32.063285,2026-03-13 14:33:32.951874,0 days 00:00:00.888589,4.4466443266320885,0.8083202645393388,48.335651307217056,52.09059484557443,4.292459875211919,5.467109052478337,4.301458420286451,2.2185268870132052e-07,4.3980195670677635e-15,1.1307286291094586e-18,1.1311219030190715e-07,-16.37328546897388,0.0,,COMPLETE
63,,,2026-03-13 14:33:32.952870,2026-03-13 14:33:33.000713,0 days 00:00:00.047843,4.479880058786198,0.9110458778754422,50.28124808009854,52.716207497748826,4.284060327477701,5.241149438123681,4.455647917609473,2.2329672626627667e-07,8.344341361285236e-18,2.925557490792785e-17,9.506382056202002e-08,-16.236750279785607,0.0,,PRUNED
64,0.07000084138756522,0.19695739198663087,2026-03-13 14:33:33.000713,2026-03-13 14:33:33.781142,0 days 00:00:00.780429,4.240766905868176,0.6071785486778578,47.342774507234274,50.719836514787325,4.468776072308118,5.3406113039793865,4.476326494005469,2.2577628684581325e-07,2.7350033004805514e-16,1.3318785122439083e-15,2.742990811178809e-07,-17.2044581477975,0.0,,COMPLETE
65,0.030693611292019907,0.2241463739098586,2026-03-13 14:33:33.782140,2026-03-13 14:33:34.462897,0 days 00:00:00.680757,4.327030938787863,0.6337051777508007,49.311304459225234,51.14440465389666,4.283779526590983,5.240641127537479,4.462073641729365,2.24354510610188e-07,1.5315072488462824e-17,1.0852023009491034e-16,1.8179694771433678e-07,-14.600013889685641,0.0,,COMPLETE
66,,,2026-03-13 14:33:34.462897,2026-03-13 14:33:34.508749,0 days 00:00:00.045852,4.313643320582162,0.6303572793227423,50.192821218592734,51.66685131845362,4.462552205347761,5.245557481063732,4.298944263064831,2.2446685817477755e-07,4.707897446246486e-18,3.2315767780227916e-16,1.077945143664077e-08,-16.996916347896153,0.0,,PRUNED
67,0.05226669449105141,0.2799106696506746,2026-03-13 14:33:34.509744,2026-03-13 14:33:35.247314,0 days 00:00:00.737570,4.261818256642544,0.8320618480541382,47.77289037147759,50.96721487125648,4.24118493247665,5.323525891901533,4.206889203685696,2.2176713757609042e-07,6.986229019271139e-16,2.3943845118202733e-15,1.7587573534091567e-07,-16.379832230864015,0.0,,COMPLETE
68,0.0468518635513403,0.5457017508548083,2026-03-13 14:33:35.248310,2026-03-13 14:33:35.953987,0 days 00:00:00.705677,4.23428609278026,0.7679337211814505,47.59050629731089,51.04685540153944,4.392311130585451,5.483278235927521,4.462073641729365,2.2059889661129695e-07,4.4922253502956583e-17,1.2676830728999062e-17,1.8179694771433678e-07,-14.600013889685641,1.0,,COMPLETE
69,0.07690010607388119,0.47767052926291054,2026-03-13 14:33:35.953987,2026-03-13 14:33:36.939740,0 days 00:00:00.985753,4.4443885119974365,0.8422865033731546,47.63921369986046,53.8310648531198,4.288792593753216,5.410097077082765,4.243613660376377,2.230507588661388e-07,3.4112904226572235e-18,1.8321925971416276e-18,2.598233440931547e-07,-15.174588694549351,1.0,,COMPLETE
70,0.09985482045893236,0.1343025414313959,2026-03-13 14:33:36.940738,2026-03-13 14:33:37.800904,0 days 00:00:00.860166,4.441596662138733,0.6337051777508007,49.311304459225234,51.30816070807824,4.283779526590983,5.240641127537479,4.462073641729365,2.24354510610188e-07,1.5315072488462824e-17,1.0852023009491034e-16,3.02364286352851e-07,-17.624803253740037,1.0,,COMPLETE
71,0.05750525673470746,0.08531758785238035,2026-03-13 14:33:37.801902,2026-03-13 14:33:38.492626,0 days 00:00:00.690724,4.310772861822053,0.5499078545886388,49.12737487040701,54.4266033873052,4.286222453994172,5.266593386163693,4.277821570385165,2.2157511705710246e-07,5.455086298408068e-15,1.7490707028484753e-15,9.292937437815416e-07,-14.354725662363663,1.0,,COMPLETE
72,0.02443762413620588,0.08175926113157508,2026-03-13 14:33:38.493623,2026-03-13 14:33:39.162420,0 days 00:00:00.668797,4.226754022266025,0.5175989101887631,49.61667162947525,53.202617853209155,4.212282873888184,5.303872312717865,4.461318946543363,2.214434058256006e-07,5.602724756054881e-16,2.5421839953759326e-16,7.88118573397999e-07,-15.059306822230525,1.0,,COMPLETE
