Jsc,Voc,FF,MPP
11.5401846644,0.9171723349500653,61.22073952750776,6.479810067729194
5.57592205253,0.8990640904835889,65.71458969349135,3.294345514290194
2.6318620840499998,0.8801209744766805,68.98927934629621,1.5980380166357133
1.39601795391,0.8639184694190674,70.79707176414001,0.8538450355061131
0.679365597969,0.8452974292228136,72.09189688417482,0.4139992478501133
0.320614868009,0.8255459552465604,72.48647104062846,0.1918588641587942
0.203846105499,0.8133871659529543,72.05898951473183,0.11947798839089416
0.0950143642443,0.7920952375675245,69.61329773509108,0.05239126402321818
0.0489915939946,0.77198573894373,64.44955548422155,0.02437534514488698
0.022103358879,0.7425548669745289,51.5765724997353,0.008465240517959268
