Jsc,Voc,FF,MPP
11.5785437506,0.8678997541634098,63.83588025679479,6.414877357754738
5.57229981021,0.8507036209817168,67.75955860336664,3.2120576001439387
2.62490129799,0.8317182565083459,70.70348589484625,1.543583183367938
1.3911526005100001,0.8147197604629419,72.37846804618174,0.8203372046815384
0.676663372001,0.794468222768869,73.46342426725678,0.394930220142029
0.319260399785,0.7723733822531095,73.88258851924739,0.18218577085520898
0.20297042300100002,0.7585109573962814,73.43626464485986,0.1130590141063503
0.0945991624552,0.7343749522904559,71.20116833929332,0.04946434551527983
0.048776046574,0.7119222440133203,66.59512939115871,0.023124993878819267
0.0220057670209,0.6805141078392353,55.05349413257149,0.00824439007336668
