Voltage,SE04n3-5_Fwd_Exp,SE04n3-5_Rev_Exp,SE04n3-5_Fwd_Fit,SE04n3-5_Rev_Fit,SE04n3-5_Fwd_Slope_Exp,SE04n3-5_Rev_Slope_Exp,SE04n3-5_Fwd_Slope_Fit,SE04n3-5_Rev_Slope_Fit
0.1722289752756139,2.2380144033793363,2.0202067056762663,2.2062836,1.9399877,1.4466477786546603,1.3474141258262025,1.710881,1.4813423
0.18086642314147336,2.4003293236745673,2.1566883150218916,2.3960583,2.0950878,1.4164208678357575,1.3254163262051168,1.653233,1.5072414
0.18993704728046604,2.570784492494518,2.3000146076357355,2.593758,2.24834,1.3887904438652168,1.3051273615808556,1.6821177,1.5300826
0.19946257189706987,2.749788151089737,2.450528850931385,2.8248358,2.4335263,1.5226214941570486,1.3997110972197095,1.6011401,1.3686172
0.20946581068539888,2.983886917349813,2.6376864321148945,3.0337756,2.5705907,1.6524776649588038,1.4926083727919064,1.6605622,1.426968
0.21997072146815086,3.232475651358395,2.8359648723909077,3.3233252,2.7982538,1.6112165181897709,1.4645437927541387,1.7190487,1.684298
0.23100246357575005,3.493531348179728,3.0441871661217026,3.5896242,3.0312479,1.5654879028070514,1.4327427029564301,1.7155408,1.6270204
0.24258745810310908,3.7676792379248782,3.2628520070704163,3.9308753,3.2812636,1.5921961833839813,1.450184906107209,1.9319859,1.6953902
0.2547534511883252,4.082615676005316,3.508401060156305,4.336757,3.5783381,1.7182082683046538,1.536556517720788,1.9107805,1.7178209
0.2675295804648633,4.4576270105949005,3.7923320079399128,4.7391896,3.8819904,1.7629776967863577,1.5685171791918986,1.7996359,1.66522
0.2809464448463801,4.851445522353371,4.090502364365769,5.171968,4.211715,1.700939873798463,1.527030815032738,1.8929505,1.7444234
0.2950361778113231,5.265014409206861,4.403626249398829,5.703757,4.60467,1.7613792403861588,1.5647916564817717,1.8175268,1.6769525
0.3098325243628233,5.764158034313213,4.767445256689475,6.178841,4.962898,1.8705166197235243,1.6355652823264162,1.8140383,1.6850989
0.32537092184819955,6.322706190711494,5.168061141046394,6.811832,5.430265,1.8515205490003375,1.6241120649102623,1.9732245,1.8106277
0.34168858483163805,6.909266071465334,5.588768295236566,7.4950743,5.925067,1.8674946957570064,1.6317977793404452,1.9126917,1.8135121
0.3588245942233194,7.590633028754215,6.062959988213761,8.214099,6.4848747,1.9607231085521875,1.6884425843247968,1.9875295,1.6951747
0.37681999087845436,8.370847744523076,6.592964909349957,9.104431,6.994297,1.9538769627911456,1.6844276410603918,2.0411243,1.6435483
0.39571787389040264,9.190190974648155,7.149550084288611,10.03032,7.6165466,1.9972819990062582,1.7088368220376928,2.1286495,1.8802814
0.4155635038132851,10.177962526120849,7.793135899299178,11.213154,8.407416,2.0682471630732593,1.751102738110486,2.1654449,1.944225
0.4364044110613083,11.2520643287551,8.486070708997739,12.398059,9.212858,2.0619471197239605,1.7461400891924015,1.8316174,1.9140949
0.4582905097444192,12.453767225104327,9.245475523998953,13.414604,10.139538,2.1172185836401134,1.776585812608058,1.9051105,1.9265288
0.48127421721292707,13.842716722596734,10.097589201752099,14.939205,11.12445,2.14033741572813,1.7875726147288162,2.1441822,1.945706
0.505410579597402,15.35580186008052,11.013041673909266,16.546764,12.266408,2.1847571598835422,1.8055904240410499,2.0122416,1.9279126
0.5307574036445197,17.142773232861554,12.049292500161254,18.190924,13.434499,2.225106280767065,1.8247375062318483,2.2444532,1.8493134
0.5573753951646003,19.09181536868302,13.166336447249174,20.611523,14.700079,2.2363965266339036,1.8340808304234812,2.3442566,1.9089497
0.5853283044224232,21.33711416581776,14.41837566983461,22.881989,16.194162,2.2759693684799878,1.8561385013756286,2.178288,1.9177783
0.6146830788195304,23.85524105071809,15.789096018778192,25.509085,17.73503,2.278666965801527,1.8541663338589416,2.2228985,1.9700284
0.6455100232336937,26.66778356476089,17.287206908598268,28.44295,19.637741,2.320584494489914,1.8724882096814532,2.2958457,2.0915425
0.6778829683995597,29.9375799342191,18.964635598222564,31.935688,21.76355,2.3510076533726902,1.8846849689979273,2.36472,2.0829477
0.7118794477337447,33.56702812044126,20.788850255272177,35.84953,24.078197,2.343889595653728,1.87866315117504,2.283977,1.9070203
0.7475808830278771,37.65651448121912,22.792617116872403,39.934956,26.229177,2.3830327638158266,1.895706015386601,2.2597523,1.847228
0.7850727794543244,42.38381459779729,25.026755141833164,44.72298,28.849455,2.4138964340499456,1.9075908759600502,2.187409,2.005401
0.8244449303516436,47.6912911844428,27.47093342307744,49.468147,31.916931,2.4124128190178453,1.9036525209779853,2.2377687,2.0771596
0.865791632280217,53.670537432092694,30.15201719872711,55.672874,35.35282,2.4179671014338595,1.9039976371939318,2.4245512,2.0078566
0.9092119108631357,60.42422095365292,33.09785984764806,62.715874,38.847404,2.4285590184118107,1.905916361779056,2.4922173,2.0829089
0.9548097579532168,68.07037082235631,36.33493778004705,71.051216,43.346584,2.440581309719498,1.9075344214711265,2.264527,2.1983032
1.0026943806941764,76.72629392261166,39.891166341717195,78.27585,48.172314,2.450298693298528,1.9094428042283766,2.2869003,2.13015
1.052980463072456,86.51756747784896,43.800831547023,88.8736,53.39415,2.45859405055041,1.9102312098187255,2.5044758,1.9809422
1.1057884405861251,97.59846481621152,48.091484048070114,100.01765,58.478256,2.463817391143081,1.9081314865125663,2.3686373,1.9605178
1.1612447886886912,110.10957229767574,52.79399837336097,112.059326,64.68782,2.463506770742754,1.9048803343571308,2.3688517,1.9568733
1.219482325698642,124.20828329311902,57.947164944867225,126.11334,70.82202,2.4586961878033478,1.8997217240139008,2.437297,1.9482397
1.2806405309001943,140.0645344731141,63.58128630375962,142.2465,78.27614,2.4500133263575066,1.891912914974128,2.4303396,1.9422176
1.344865878597094,157.86454933328892,69.73407535482555,159.97751,85.64841,2.4481256151432333,1.8879414552409415,2.3724766,2.0148141
1.4123121889195385,177.98442614335022,76.48448780620821,179.42381,95.33798,2.446501629060613,1.8841947467127724,2.5675423,1.9862237
1.483140996224401,200.57158643482026,83.85517149993127,205.67824,104.0257,2.4334669150462886,1.8764107536390853,2.4626913,1.9932203
1.5575219359710768,225.84619477063848,91.90249899551682,228.32475,115.87367,2.4230422601722026,1.870224343446587,2.2665734,1.9701453
1.6356331509995246,254.2477396671224,100.69800481772735,256.75894,126.147514,2.414077156608748,1.864629328025302,2.238821,1.874727
1.71766171818354,286.0351599675106,110.30127370842862,284.25665,139.20895,2.398529645455831,1.8567937330737294,2.3334792,1.7902616
1.8038040964810995,321.5162446323039,120.76498520813787,322.63132,150.30417,2.385910631539666,1.8499506172157538,2.4518945,1.8826591
1.8942665974548556,361.2674959194069,132.1934199076107,361.34717,167.37349,2.374657637805484,1.8457080498994003,2.2507482,1.9280295
1.989265879389688,405.6337640227751,144.6738434872994,402.1343,181.51767,2.358649584177165,1.8413895591548055,2.2118871,1.9361174
2.089029466190719,455.0715319102562,158.29794397634146,448.68085,202.29185,2.341202772623731,1.841001825400781,2.6467261,1.8626828
2.1937962923045675,510.0859093973222,173.2363302604039,521.0341,217.81581,2.3237055925585466,1.8367712136821481,2.6417954,1.6730351
2.3038172749689143,571.2749835776541,189.4717273572974,581.0626,238.2803,2.3113214418545027,1.8290783277928853,2.2811122,1.9343829
2.41935591516094,639.5617702277702,207.19589236940607,651.36035,263.21304,2.2982895556957175,1.827767944332379,2.1267395,1.8612796
2.5406889286838985,715.3695912951125,226.5848584062794,715.5118,285.89,2.279999783749588,1.8280770569782092,1.9941558,1.7179574
2.668106908903286,799.4483050723346,247.78827360868573,791.735,311.40567,2.2643429214499946,1.830899199440033,2.0510054,1.8345991
2.801915022719862,892.838470128627,271.05064434381626,874.5641,342.11795,2.2516566523179335,1.8368010836968907,1.9759336,1.779835
2.942433741446385,996.5373830101482,296.58635031311945,960.64703,370.65997,2.2397091974715835,1.843429794361498,1.9459399,1.7634838
3.0899996083385135,1111.6505707596295,324.6404241449616,1058.0369,406.565,2.2280707032708307,1.8550833639147868,2.2519565,1.8138628
3.2449660446181188,1239.3509937236931,355.6301966573112,1197.5118,442.6609,2.225562249405783,1.870310959659946,2.1551156,1.7053869
3.4077041959194334,1382.1729893596598,389.84977941958465,1306.4738,480.41312,2.2251365768291436,1.8867110995993883,1.9294912,1.7375048
3.578603821185289,1540.8853748793863,427.7503646340249,1446.4049,524.71216,2.2281638119390834,1.912562952422327,1.8451427,1.6977862
3.758074226142346,1718.9651954460496,470.09739505053864,1565.0406,567.2528,2.2484151071746226,1.9477217474954855,1.7949195,1.6523963
3.946545243591004,1920.152690325229,517.5774074118656,1724.1703,616.8133,2.24593203642803,1.9864633689994164,1.8833218,1.7938086
4.144468262857783,2141.5438743821114,570.9780593693079,1881.7993,676.1137,2.2456815136220882,2.037928211139878,1.78155,1.7998697
4.3523173108757325,2392.1312794460587,631.8213839604192,2052.59,735.6214,2.27558947286812,2.1082098718314484,1.6682993,1.6690594
4.570590187482051,2675.7615762973414,701.8198442711828,2215.5515,796.08704,2.3087571351718736,2.187396543034481,2.066772,1.449535
4.799809657651974,2998.576873431521,782.6475897112211,2512.738,847.74384,2.3277054977279334,2.227611729204803,2.5722783,1.2847943
