Jsc,Voc,FF,MPP
11.1961110984,0.8352982213857916,70.26496651299405,6.571244092086738
5.38471441446,0.819716717408973,74.57393788689514,3.291649190162739
2.53541163199,0.8019753081821505,76.59896970466106,1.5575155947175383
1.34351314901,0.7860755470104422,77.52046368983834,0.8186958135891382
0.6534008477269999,0.7673959563187184,78.15044008707862,0.391859723777489
0.308262242813,0.7474549737575811,77.81222331549728,0.1792888140679503
0.195990457775,0.7352183687825841,77.22710655762482,0.1112810051661903
0.09134401182339999,0.7139672788554433,74.37620370569856,0.04850565771506983
0.0470973408953,0.6942749549074105,69.09936402129424,0.02259445846487927
0.0212482229686,0.6666314413026566,56.42303998769657,0.007992173248366678
