number,values_0,values_1,datetime_start,datetime_complete,duration,params_E_d_sh,params_G_frac,params_N_t_d,params_N_t_sh,params_W_L,params_W_R,params_W_R_sclc,params_d_sclc,params_l1_C_n_bulk,params_l1_k_dir,params_l1_mu_p,params_mu_e,system_attrs_NSGAIISampler:generation,system_attrs_fixed_params,state
177,0.04796212921876646,0.4343547876644274,2026-03-12 16:17:56.437135,2026-03-12 16:17:57.817938,0 days 00:00:01.380803,4.266680642451412,0.5682804940581229,47.49898191939333,52.92831391967538,4.30447573294825,5.180941831082298,4.244597927512438,1.8773068027944915e-07,4.8456107309358685e-17,3.8743703523120767e-16,1.1213893826236842e-08,-16.865424228041125,3,,COMPLETE
178,0.06773418973517355,0.02462718151644869,2026-03-12 16:17:57.819938,2026-03-12 16:17:59.289226,0 days 00:00:01.469288,4.479890932687051,0.5067484957369444,49.34162624127741,53.097893756593145,4.2606897732593785,5.382326088435204,4.469120974115542,2.0180027014638015e-07,2.1531558866857132e-18,4.845767715751589e-18,8.296641561373889e-07,-14.044210425150215,3,,COMPLETE
179,0.03646383821257832,0.15597508980855834,2026-03-12 16:17:59.290230,2026-03-12 16:18:00.382626,0 days 00:00:01.092396,4.469936324117428,0.5249189876232664,49.34162624127741,51.890915954402686,4.2606897732593785,5.208019723126286,4.342646382747963,1.841865670391857e-07,2.1531558866857132e-18,4.212179063424113e-16,7.925720567362669e-08,-15.691338352203454,3,,COMPLETE
180,0.048589983798065756,0.32727067628979656,2026-03-12 16:18:00.382626,2026-03-12 16:18:01.742325,0 days 00:00:01.359699,4.225110757582753,0.7239636481059676,48.998348502100264,52.4424055120538,4.4661972038449065,5.2654219786746586,4.390428963573739,1.869879073017254e-07,6.872725624104755e-17,2.426127071096088e-17,2.3778295997797752e-08,-17.587243784213243,3,,COMPLETE
181,0.06801028930013325,0.5014044635265882,2026-03-12 16:18:01.743322,2026-03-12 16:18:03.245666,0 days 00:00:01.502344,4.39593168874628,0.6613390272594899,47.49898191939333,54.78541237116072,4.384433104102663,5.347180494997594,4.295152149538526,2.1134899382069925e-07,4.8456107309358685e-17,3.8743703523120767e-16,2.799015840254763e-07,-15.785026195843301,3,,COMPLETE
182,0.0597002816880126,0.2804665666826315,2026-03-12 16:18:03.246665,2026-03-12 16:18:04.188787,0 days 00:00:00.942122,4.331266015745508,0.6613390272594899,46.849303688543465,50.79391159875394,4.384433104102663,5.189250737333527,4.295152149538526,2.127043576453349e-07,1.108825396719287e-18,4.212179063424113e-16,2.799015840254763e-07,-15.691338352203454,3,,COMPLETE
183,,,2026-03-12 16:18:04.189783,2026-03-12 16:18:04.237810,0 days 00:00:00.048027,4.47613574687058,0.6613390272594899,46.849303688543465,54.78541237116072,4.300405669315023,5.347180494997594,4.295152149538526,1.9540729200155968e-07,1.179930805069502e-18,4.212179063424113e-16,2.799015840254763e-07,-15.691338352203454,3,,PRUNED
184,0.022165641962863733,0.16565749727107973,2026-03-12 16:18:04.237810,2026-03-12 16:18:05.026280,0 days 00:00:00.788470,4.374771739689713,0.5,48.40830545410283,50.656872099270345,4.362478392556494,5.208019723126286,4.469120974115542,2e-07,9.999999999999965e-17,4.845767715751589e-18,8.296641561373889e-07,-16.354444994345954,3,,COMPLETE
185,0.034756250938463504,0.14772739544895092,2026-03-12 16:18:05.027277,2026-03-12 16:18:06.073903,0 days 00:00:01.046626,4.384016154539962,0.5779618660413431,47.28112723644212,54.78541237116072,4.32862610730016,5.1762475771856735,4.226264667143951,1.8091708605910482e-07,1.353167788380647e-15,5.85284541938851e-17,6.04666892567387e-08,-15.691338352203454,3,,COMPLETE
186,0.01351831452505965,0.22835271016643727,2026-03-12 16:18:06.074903,2026-03-12 16:18:07.055204,0 days 00:00:00.980301,4.361809121968678,0.6747403778841488,47.967143274990704,53.72478615858206,4.398429878460175,5.318466707267925,4.402227267437485,1.8744945037715158e-07,3.518948661324025e-18,4.696996894985871e-16,2.3787380806164946e-08,-16.21055221045389,3,,COMPLETE
187,0.058703906141140565,0.30686857253392535,2026-03-12 16:18:07.056201,2026-03-12 16:18:07.957711,0 days 00:00:00.901510,4.469936324117428,0.505187650246757,49.34162624127741,50.65773248686806,4.2606897732593785,5.208019723126286,4.30232892752852,2e-07,2.1531558866857132e-18,2.9140042953792085e-18,1.038753844698836e-08,-14.044210425150215,3,,COMPLETE
188,0.03158174650589582,0.31645696172485976,2026-03-12 16:18:07.958709,2026-03-12 16:18:08.804532,0 days 00:00:00.845823,4.3167469150366875,0.6613390272594899,47.43307908507346,50.65773248686806,4.418751351261052,5.1762475771856735,4.342646382747963,2e-07,9.999999999999965e-17,4.212179063424113e-16,2.799015840254763e-07,-16.354444994345954,3,,COMPLETE
189,0.03889085805098692,0.2926832819563399,2026-03-12 16:18:08.805535,2026-03-12 16:18:10.594344,0 days 00:00:01.788809,4.414461195645258,0.7219639734306927,48.825691196573146,52.92831391967538,4.30447573294825,5.123649751174906,4.383630686853201,1.8773068027944915e-07,3.518948661324025e-18,4.696996894985871e-16,2.3787380806164946e-08,-16.21055221045389,3,,COMPLETE
