Jsc,Voc,FF,MPP
11.4098259778,0.8489002973708162,77.4858070176794,7.505123911221572
5.48907453507,0.8309281331834705,79.80196628287776,3.639788794834113
2.5853685241499997,0.812291159954757,81.06725979098273,1.7024708219237135
1.37024898519,0.7963811136717607,81.57751961851652,0.8902068618641941
0.666481478687,0.7781071652621859,81.42671260011709,0.4222740574070582
0.314453281164,0.7587522507198797,80.51891723276007,0.192111803567189
0.19993136305300002,0.7468759825877015,79.61673892851817,0.118886846077769
0.0931824703691,0.7261503849718403,76.30578620815838,0.0516319185839183
0.0480455182435,0.7069052046837764,70.66720260855422,0.02400114504033183
0.0216761113008,0.6798159425955337,57.54987948534897,0.008480415594822318
